ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
26550689,True,"Comparative Study;Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",NCT00807040,databank,NCT00807040,NCT00807040,NCT00807040,NCT00807040|databank,NCT00807040|databank,True,"In a randomized trial comparing mitral-valve repair with mitral-valve replacement in patients with severe ischemic mitral regurgitation, we found no significant difference in the left ventricular end-systolic volume index (LVESVI), survival, or adverse events at 1 year after surgery. However, patients in the repair group had significantly more recurrences of moderate or severe mitral regurgitation. We now report the 2-year outcomes of this trial. We randomly assigned 251 patients to mitral-valve repair or replacement. Patients were followed for 2 years, and clinical and echocardiographic outcomes were assessed. Among surviving patients, the mean (±SD) 2-year LVESVI was 52.6±27.7 ml per square meter of body-surface area with mitral-valve repair and 60.6±39.0 ml per square meter with mitral-valve replacement (mean changes from baseline, -9.0 ml per square meter and -6.5 ml per square meter, respectively). Two-year mortality was 19.0% in the repair group and 23.2% in the replacement group (hazard ratio in the repair group, 0.79; 95% confidence interval, 0.46 to 1.35; P=0.39). The rank-based assessment of LVESVI at 2 years (incorporating deaths) showed no significant between-group difference (z score=-1.32, P=0.19). The rate of recurrence of moderate or severe mitral regurgitation over 2 years was higher in the repair group than in the replacement group (58.8% vs. 3.8%, P<0.001). There were no significant between-group differences in rates of serious adverse events and overall readmissions, but patients in the repair group had more serious adverse events related to heart failure (P=0.05) and cardiovascular readmissions (P=0.01). On the Minnesota Living with Heart Failure questionnaire, there was a trend toward greater improvement in the replacement group (P=0.07). In patients undergoing mitral-valve repair or replacement for severe ischemic mitral regurgitation, we observed no significant between-group difference in left ventricular reverse remodeling or survival at 2 years. Mitral regurgitation recurred more frequently in the repair group, resulting in more heart-failure-related adverse events and cardiovascular admissions. (Funded by the National Institutes of Health and Canadian Institutes of Health Research; ClinicalTrials.gov number, NCT00807040.).",success
23136163,True,"Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",NCT00413998,databank,NCT00413998,NCT00413998,NCT00413998,NCT00413998|databank,NCT00413998|databank,True,"The role of mitral valve repair (MVR) during coronary artery bypass grafting (CABG) in patients with moderate ischemic mitral regurgitation (MR) is uncertain. We conducted a randomized, controlled trial to determine whether repairing the mitral valve during CABG may improve functional capacity and left ventricular reverse remodeling compared with CABG alone. Seventy-three patients referred for CABG with moderate ischemic MR and an ejection fraction >30% were randomized to receive CABG plus MVR (34 patients) or CABG only (39 patients). The study was stopped early after review of interim data. At 1 year, there was a greater improvement in the primary end point of peak oxygen consumption in the CABG plus MVR group compared with the CABG group (3.3 mL/kg/min versus 0.8 mL/kg/min; P<0.001). There was also a greater improvement in the secondary end points in the CABG plus MVR group compared with the CABG group: left ventricular end-systolic volume index, MR volume, and plasma B-type natriuretic peptide reduction of 22.2 mL/m(2), 28.2 mL/beat, and 557.4 pg/mL, respectively versus 4.4 mL/m(2) (P=0.002), 9.2 mL/beat (P=0.001), and 394.7 pg/mL (P=0.003), respectively. Operation duration, blood transfusion, intubation duration, and hospital stay duration were greater in the CABG plus MVR group. Deaths at 30 days and 1 year were similar in both groups: 3% and 9%, respectively in the CABG plus MVR group, versus 3% (P=1.00) and 5% (P=0.66), respectively in the CABG group. Adding mitral annuloplasty to CABG in patients with moderate ischemic MR may improve functional capacity, left ventricular reverse remodeling, MR severity, and B-type natriuretic peptide levels, compared with CABG alone. The impact of these benefits on longer term clinical outcomes remains to be defined.",success
28473124,False,Letter;Comment,,,,,,,,False,,success
30608523,False,Journal Article;Review,,,,,,,,True,"Transcatheter heart valve interventions have transformed the outcomes of patients with valvular heart disease (VHD) who are unfavourable candidates for surgery. Technological advances have allowed extension of these interventions to younger or lower risk patients and those with other forms of VHD and may in the future permit earlier treatment of VHD in less symptomatic patients or those with moderate disease. The balance of risks and benefits is likely to differ between lower and higher risk patients, and more evidence is needed to evaluate the net benefit of transcatheter technology in these groups. As academic researchers, clinicians, industry, and patient stakeholders collaborate to research these broader indications for transcatheter valve interventions, it is essential to address (i) device durability and deliverability, (ii) specific anatomical needs (e.g. bicuspid aortic valves, aortic regurgitation, mitral and tricuspid valve disease), (iii) operator training, and (iv) the reinforced importance of the multidisciplinary Heart Team.",success
30846107,False,Case Reports;Letter,,,,,,,,False,,success
28449780,False,Journal Article;Review,,,,,,,,True,"Transcatheter mitral valve repair, particularly edge-to-edge leaflet repair, is a well-established alternative for patients with severe primary mitral regurgitation (MR) considered at high or prohibitive surgical risk. More recently, transcatheter mitral valve replacement (TMVR) has emerged as a potential therapeutic option for the treatment of severe MR. TMVR may offer some advantages over transcatheter repair by providing a more complete and reproducible MR reduction. Several devices are under preclinical and clinical evaluation, and the early experience with more than 100 patients has demonstrated the feasibility of TMVR. In this review, we describe the TMVR systems currently in development and the results obtained from early clinical experiences. We also discuss the main challenges in and future perspectives on this emerging field. Future studies with a much larger number of patients are needed to provide consistent safety and efficacy data on each of the TMVR systems.",success
11581597,False,Journal Article,,,,,,,,True,"The aim of this study is to report our results with the central double-orifice technique used for the treatment of complex mitral valve lesions. The central double-orifice repair has been used in 260 patients (mean age, 56 +/- 14.3 years) over a period of 7 years. The mechanism responsible for mitral regurgitation was prolapse of both leaflets in 148 patients, prolapse of the anterior leaflet in 68, prolapse of the posterior leaflet with annular calcification or other unfavorable features in 31, and lack of leaflet coaptation for restricted motion or erosion of the free edge in 13. Degenerative disease was the cause of mitral regurgitation in 80.8% of the patients, rheumatic disease was the cause in 9.6%, endocarditis was the cause in 6.1%, and ischemic disease was the cause in 2.3%. Hospital mortality was 0.7%, and the overall survival at 5 years was 94.4% +/- 2.59%. Thirteen patients required a reoperation (2 early postoperatively and 11 late during the follow-up), for an overall freedom from reoperation of 90.0% +/- 3.37% at 5 years. Freedom from reoperation was lower in patients with rheumatic valve disease and in patients who did not undergo an annuloplasty procedure. The effectiveness and durability of the central double-orifice technique were assessed in this study. This type of repair can be a useful addition to the surgical armamentarium in mitral valve reconstruction.",success
19679246,True,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",NCT00209274,databank,NCT00209274;NCT00209339,NCT00209274;NCT00209339,NCT00209274;NCT00209339,NCT00209274|databank;NCT00209339|databank,NCT00209274|databank;NCT00209339|databank,True,"We undertook a prospective multicenter single-arm study to evaluate the feasibility, safety, and efficacy of the MitraClip system (Evalve Inc., Menlo Park, California). Mitral valve repair for mitral regurgitation (MR) has been performed by the use of a surgically created double orifice. Percutaneous repair based on this surgical approach has been developed by use of the Evalve MitraClip device to secure the mitral leaflets. Patients with 3 to 4+ MR were selected in accordance with the American Heart Association/American College of Cardiology guidelines for intervention and a core echocardiographic laboratory. A total of 107 patients were treated. Ten (9%) had a major adverse event, including 1 nonprocedural death. Freedom from clip embolization was 100%. Partial clip detachment occurred in 10 (9%) patients. Overall, 79 of 107 (74%) patients achieved acute procedural success, and 51 (64%) were discharged with MR of < or =1+. Thirty-two patients (30%) had mitral valve surgery during the 3.2 years after clip procedures. When repair was planned, 84% (21 of 25) were successful. Thus, surgical options were preserved. A total of 50 of 76 (66%) successfully treated patients were free from death, mitral valve surgery, or MR >2+ at 12 months (primary efficacy end point). Kaplan-Meier freedom from death was 95.9%, 94.0%, and 90.1%, and Kaplan-Meier freedom from surgery was 88.5%, 83.2%, and 76.3% at 1, 2, and 3 years, respectively. The 23 patients with functional MR had similar acute results and durability. Percutaneous repair with the MitraClip system can be accomplished with low rates of morbidity and mortality and with acute MR reduction to < 2+ in the majority of patients, and with sustained freedom from death, surgery, or recurrent MR in a substantial proportion (EVEREST I; NCT00209339. EVEREST II; NCT00209274).",success
26718672,True,"Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",NCT00209274,databank,NCT00209274,NCT00209274,NCT00209274,NCT00209274|databank,NCT00209274|databank,True,"In EVEREST II (Endovascular Valve Edge-to-Edge Repair Study), treatment of mitral regurgitation (MR) with a novel percutaneous device showed superior safety compared with surgery, but less effective reduction in MR at 1 year. This study sought to evaluate the final 5-year clinical outcomes and durability of percutaneous mitral valve (MV) repair with the MitraClip device compared with conventional MV surgery. Patients with grade 3+ or 4+ MR were randomly assigned to percutaneous repair with the device or conventional MV surgery in a 2:1 ratio (178:80). Patients prospectively consented to 5 years of follow-up. At 5 years, the rate of the composite endpoint of freedom from death, surgery, or 3+ or 4+ MR in the as-treated population was 44.2% versus 64.3% in the percutaneous repair and surgical groups, respectively (p = 0.01). The difference was driven by increased rates of 3+ to 4+ MR (12.3% vs. 1.8%; p = 0.02) and surgery (27.9% vs. 8.9%; p = 0.003) with percutaneous repair. After percutaneous repair, 78% of surgeries occurred within the first 6 months. Beyond 6 months, rates of surgery and moderate-to-severe MR were comparable between groups. Five-year mortality rates were 20.8% and 26.8% (p = 0.4) for percutaneous repair and surgery, respectively. In multivariable analysis, treatment strategy was not associated with survival. Patients treated with percutaneous repair more commonly required surgery for residual MR during the first year after treatment, but between 1- and 5-year follow-up, comparably low rates of surgery for MV dysfunction with either percutaneous or surgical therapy endorse the durability of MR reduction with both repair techniques. (EVEREST II Pivotal Study High Risk Registry; NCT00209274).",success
21777895,False,News,,,,,,,,False,,success
19660613,True,Clinical Trial;Journal Article;Multicenter Study,,,,,,,,True,"This report presents the procedural results from the AMADEUS trial that support coronary sinus (CS)-based percutaneous mitral annuloplasty. Despite therapeutic advances, functional mitral regurgitation (MR) continues to be a significant clinical problem for patients with dilated cardiomyopathy. CS approaches to mitral valve repair have been viewed with skepticism because of the distance of the CS/great cardiac vein from the mitral valve annulus and the potential to compress a coronary artery. This report presents the procedural results from the AMADEUS trial that support CS-based percutaneous mitral annuloplasty. Patients who met the inclusion criteria were eligible to receive a mitral annuloplasty device. Transesophageal echocardiography was used to assess changes in MR, angiography was used to assess the coronary arteries, and multislice computed tomography was used to evaluate the anatomic relations between the coronary venous system and the mitral valve. Acute MR reduction (grade 3.0 +/- 0.6 to 2.0 +/- 0.8, p <0.0001) and permanent implantation were achieved in 30 of 43 patients in whom an attempt was made. Additional measurements in 20 patients with implants showed reductions in the vena contracta (0.69 +/- 0.29 to 0.46 +/- 0.26 cm, p <0.0001), effective regurgitant orifice area (0.33 +/- 0.17 to 0.19 +/- 0.08 cm(2), p <0.0001), regurgitant volume (40 +/- 20 to 24 +/- 11 ml, p = 0.0005), and jet area/left atrial area (45 +/- 13% to 32 +/- 12%, p <0.0001). The coronary arteries were crossed in 36 patients (84%). Arterial compromise contributed to a lack of implantation in 6 patients (14%). No difference was found in the CS/great cardiac vein position relative to the annulus between the patients who did and did not have a reduction in MR. In conclusion, percutaneous mitral annuloplasty reduces MR and permanent implantation can be achieved in most eligible patients.",success
19597051,True,"Comparative Study;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"Functional mitral regurgitation (FMR), a well-recognized component of left ventricular remodeling, is associated with increased morbidity and mortality in heart failure patients. Percutaneous mitral annuloplasty has the potential to serve as a therapeutic adjunct to standard medical care. Patients with dilated cardiomyopathy, moderate to severe FMR, an ejection fraction <40%, and a 6-minute walk distance between 150 and 450 m were enrolled in the CARILLON Mitral Annuloplasty Device European Union Study (AMADEUS). Percutaneous mitral annuloplasty was achieved through the coronary sinus with the CARILLON Mitral Contour System. Echocardiographic FMR grade, exercise tolerance, New York Heart Association class, and quality of life were assessed at baseline and 1 and 6 months. Of the 48 patients enrolled in the trial, 30 received the CARILLON device. Eighteen patients did not receive a device because of access issues, insufficient acute FMR reduction, or coronary artery compromise. The major adverse event rate was 13% at 30 days. At 6 months, the degree of FMR reduction among 5 different quantitative echocardiographic measures ranged from 22% to 32%. Six-minute walk distance improved from 307+/-87 m at baseline to 403+/-137 m at 6 months (P<0.001). Quality of life, measured by the Kansas City Cardiomyopathy Questionnaire, improved from 47+/-16 points at baseline to 69+/-15 points at 6 months (P<0.001). Percutaneous reduction in FMR with a novel coronary sinus-based mitral annuloplasty device is feasible in patients with heart failure, is associated with a low rate of major adverse events, and is associated with improvement in quality of life and exercise tolerance.",success
20031729,True,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"We assessed the safety and feasibility of permanent implantation of a novel coronary sinus mitral repair device (PTMA, Viacor Inc). Symptomatic (New York Heart Association class 2 or 3) patients with primarily functional mitral regurgitation (MR) were included. A diagnostic PTMA procedure was performed in the coronary sinus venous continuity. MR was assessed and the PTMA device adjusted to optimize efficacy. If MR reduction (> or =1 grade) was observed, placement of a PTMA implant was attempted. Implanted patients were evaluated with echocardiographic, quality of life, and exercise capacity metrics. Nineteen patients received a diagnostic PTMA study. Diagnostic PTMA was effective in 13 patients (MR grade 3.2+/-0.6 reduced to 2.0+/-1.0), and PTMA implants were placed in 9 patients. Four devices were removed uneventfully (7, 84, 197, and 216 days), 3 for annuloplasty surgery due to observed PTMA device migration and/or diminished efficacy. No procedure or device-related major adverse events with permanent sequela were observed in any of the diagnostic or implant patients. Sustained reductions of mitral annulus septal-lateral dimension from 3D echo reconstruction dimensions were observed (4.0+/-1.2 mm at 3 months). Percutaneous implantation of the PTMA device is feasible and safe. Acute results demonstrate a possibly meaningful reduction of MR in responding patients. Sustained favorable geometric modification of the mitral annulus has been observed, though reduction of MR has been limited. The PTMA method warrants continued evaluation and development.",success
21251638,True,"Clinical Trial, Phase I;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"This study sought to assess the safety and efficacy of transcatheter valve annuloplasty in patients with mitral regurgitation (MR). Mitral regurgitation is associated with a worsened prognosis in patients with dilated cardiomyopathy. Surgical mitral annuloplasty reduces the septal-lateral dimension of the mitral annulus resulting in improved leaflet coaptation with a reduction in regurgitation. Percutaneous annuloplasty with the MONARC device (Edwards Lifesciences, Irvine, California) implanted within the coronary sinus is designed to reduce mitral regurgitation through a similar mechanism. A total of 72 patients with MR grade ≥ 2 were enrolled at 8 participating centers in 4 countries. Clinical evaluation and transthoracic echocardiography were performed at baseline and at 3, 6, and 12 months. Multislice cardiac computed tomography and coronary angiography were performed at baseline and 3 months. The MONARC device was implanted in 59 of 72 patients (82%). The primary safety end point (freedom from death, tamponade, or myocardial infarction at 30 days) was met in 91% of patients at 30 days and in 82% at 1 year. Computed tomography imaging documented passage of the great cardiac vein over an obtuse marginal artery in 55% of patients and was associated with angiographic coronary artery compression in 15 patients and myocardial infarction in 2 patients (3.4%). At 12 months, a reduction in MR by ≥ 1 grade was observed in 50.0% of 22 implanted patients with matched echocardiograms and in 85.7% of 7 patients with baseline MR grade ≥ 3. Implantation of the MONARC device in the coronary sinus is feasible and may reduce MR. However, coronary artery compression may occur in patients in whom the great cardiac vein passes over a coronary artery, necessitating strategies in future studies to avoid this occurrence.",success
30898198,False,Journal Article,,,,,,,,True,"Severe mitral regurgitation (MR) conveys significant morbidity and mortality, and surgical repair or replacement may not be a desirable option. The purpose of this study was to evaluate the feasibility of a percutaneous transseptal transcatheter mitral valve replacement (TMVR) system. This first-in-human study was conducted between August 2017 and August 2018. The system comprises a nitinol dock, which encircles the chordae tendineae, and a balloon-expandable transcatheter heart valve. The dock and transcatheter heart valve form an ensemble, with the native mitral valve leaflets secured in between, thereby abolishing MR. Key inclusion criteria were severe symptomatic MR and high surgical risk; exclusion criteria included left ventricular ejection fraction <30% or screening suggesting unfavorable anatomy. The primary endpoint was technical success as defined by Mitral Valve Academic Research Consortium (MVARC) criteria at completion of the index procedure. The secondary endpoint was freedom from mortality, stroke, and device dysfunction (MR grade >1, mitral gradient >6 mm Hg, left ventricular outflow tract gradient >20 mm Hg) at 30 days. Ten patients with severe MR of various etiologies (4 degenerative, 4 functional, and 2 mixed) were treated. The device was successfully implanted and the primary endpoint was achieved in 9 of 10 patients (90%). By transesophageal echocardiography, total MR was reduced to ≤ trivial in all implanted patients, and mean transmitral gradient was 2.3 ± 1.4 mm Hg. A pericardial effusion occurred in 1 patient: pericardiocentesis was performed, and the device was not implanted. Median length of hospital stay was 1.5 days. At 30 days, there was no stroke, myocardial infarction, rehospitalization, left ventricular outflow tract obstruction, device migration, embolization, or conversion to mitral surgery. One patient had recurrent regurgitation due to a paravalvular leak, treated with a closure device. All other treated patients had ≤1+ MR. No patients died. Percutaneous transvenous transseptal TMVR is feasible and safe in patients with severe MR who are at high risk for mitral valve surgery. Further evaluation is warranted.",success
28662805,True,Journal Article;Multicenter Study,NCT01737528,databank,NCT01737528,NCT01737528,NCT01737528,NCT01737528|databank,NCT01737528|databank,True,"Transcatheter aortic valve replacement (TAVR) has been introduced into U.S. clinical practice with efforts to optimize outcomes and minimize the learning curve. The goal of this study was to assess the degree to which increasing experience during the introduction of this procedure, separated from other outcome determinants including patient and procedural characteristics, is associated with outcomes. The authors evaluated the association of hospital TAVR volume and patient outcomes for TAVR by using data from 42,988 commercial procedures conducted at 395 hospitals submitting to the Transcatheter Valve Therapy Registry from 2011 through 2015. Outcomes assessed included adjusted and unadjusted in-hospital major adverse events. Increasing site volume was associated with lower in-hospital risk-adjusted outcomes, including mortality (p < 0.02), vascular complications (p < 0.003), and bleeding (p < 0.001) but was not associated with stroke (p = 0.14). From the first case to the 400th case in the volume-outcome model, risk-adjusted adverse outcomes declined, including mortality (3.57% to 2.15%), bleeding (9.56% to 5.08%), vascular complications (6.11% to 4.20%), and stroke (2.03% to 1.66%). Vascular and bleeding volume-outcome associations were nonlinear with a higher risk of adverse outcomes in the first 100 cases. An association of procedure volume with risk-adjusted outcomes was also seen in the subgroup having transfemoral access. The initial adoption of TAVR into practice in the United States showed that increasing experience was associated with better outcomes. This association, whether deemed a prolonged learning curve or a manifestation of a volume-outcome relationship, suggested that concentrating experience in higher volume heart valve centers might be a means of improving outcomes. (STS/ACC Transcatheter Valve Therapy Registry [TVT Registry]; NCT01737528).",success
31343669,False,Journal Article,,,,,,,,False,,success
20602478,False,Journal Article,,,,,,,,True,"Minimal information is available on the number and type of procedures being performed for structural and valvular heart disease, the physicians who perform these procedures, and on the training requirements for this emerging field. Surveys were performed using an online survey of members of the Society of Cardiac Angiography and Interventions (SCAI), including its Council on Structural Heart Disease and the Congenital Heart Disease Committee. The responses of 107 US-based interventional cardiologists were analyzed. A second questionnaire of a purposive sample of 10 training directors of US interventional cardiology programs was also performed. Although many procedures (e.g., transseptal puncture, PFO, and ASD closure) are commonly performed by most respondents, others are limited to a significant minority of respondents (e.g., alcohol septal ablation, transcatheter valve repair, and implantation). In addition, the number of procedures performed varies greatly as does the training directors' estimate of the number necessary to gain proficiency. There is no single method being used to gain the requisite skills. A number of factors that limit the more widespread growth of this field were identified. The field of intervention for structural and valvular heart disease is new, growing rapidly, and will require a core knowledge base and new didactic methods. The cardiovascular community will be challenged to devise new training standards and credentialing approaches to serve interventionalists interested in this field.",success
14755804,False,Journal Article,,,,,,,,True,"In view of the major impact of medical economic forces, rapidly changing technology, and other pressures on invasive cardiologists, the Society for Cardiovascular Angiography and Interventions determined that a statement of the ethical issues confronting the modern invasive cardiologist was needed. The various conflicts presented to the cardiologist in his or her roles as practicing clinician, administrator of the catheterization laboratory, educator, or clinical researcher were reviewed. In all instances, the major concern was determined to be the welfare of the patient no matter how forceful the pressures from various outside force or concerns for personal advancement might be.",success
29096801,False,Journal Article,,,,,,,,True,"Post-market surveillance is needed to evaluate the real-world clinical effectiveness and safety of U.S. Food and Drug Administration-approved devices. The authors examined the commercial experience with transcatheter mitral valve repair for the treatment of mitral regurgitation. Data from the Society of Thoracic Surgery/American College of Cardiology Transcatheter Valve Therapy Registry on patients commercially treated with transcatheter mitral valve repair were analyzed. The study population consisted of 2,952 patients treated at 145 hospitals between November 2013 and September 2015. In 1,867 patients, data were linked to patient-specific Centers for Medicare and Medicaid Services administrative claims for analyses. The median age was 82 years (55.8% men), with a median Society of Thoracic Surgery predicted risk of mortality of 6.1% (interquartile range: 3.7% to 9.9%) and 9.2% (interquartile range: 6.0% to 14.1%) for mitral repair and replacement, respectively. Overall, in-hospital mortality was 2.7%. Acute procedure success occurred in 91.8%. Among the patients with Centers for Medicare and Medicaid Services linkage data, the mortality at 30 days and at 1 year was 5.2% and 25.8%, respectively, and repeat hospitalization for heart failure at 1 year occurred in 20.2%. Variables associated with mortality or rehospitalization for heart failure after multivariate adjustment were increasing age, lower baseline left ventricular ejection fraction, worse post-procedural mitral regurgitation, moderate or severe lung disease, dialysis, and severe tricuspid regurgitation. Our findings demonstrate that commercial transcatheter mitral valve repair is being performed in the United States with acute effectiveness and safety. Our findings may help determine which patients have favorable long-term outcomes with this therapy.",success
