ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
12072561,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"The ErbB2 (Her2) proto-oncogene encodes a receptor tyrosine kinase, which is frequently amplified and overexpressed in human tumors. ErbB2 provides the target for a novel and effective antibody-based therapy (Trastuzumab/Herceptin) used for the treatment of mammary carcinomas. However, cardiomyopathies develop in a proportion of patients treated with Trastuzumab, and the incidence of such complications is increased by combination with standard chemotherapy. Gene ablation studies have previously demonstrated that the ErbB2 receptor, together with its coreceptor ErbB4 and the ligand Neuregulin-1, are essential for normal development of the heart ventricle. We use here Cre-loxP technology to mutate ErbB2 specifically in ventricular cardiomyocytes. Conditional mutant mice develop a severe dilated cardiomyopathy, with signs of cardiac dysfunction generally appearing by the second postnatal month. We infer that signaling from the ErbB2 receptor, which is enriched in T-tubules in cardiomyocytes, is crucial for adult heart function. Conditional ErbB2 mutant mice provide a model of dilated cardiomyopathy. In particular, they will allow a rigorous assessment of the role of ErbB2 in the heart and provide insight into the molecular mechanisms that underlie the adverse effects of anti-ErbB2 antibodies.",success
18162550,False,Journal Article,,,,,,,,True,"A key energy-saving adaptation to chronic hypoxia that enables cardiomyocytes to withstand severe ischemic insults is hibernation, i.e., a reversible arrest of contractile function. Whereas hibernating cardiomyocytes represent the critical reserve of dysfunctional cells that can be potentially rescued, a lack of a suitable animal model has hampered insights on this medically important condition. We developed a transgenic mouse system for conditional induction of long-term hibernation and a system to rescue hibernating cardiomyocytes at will. Via myocardium-specific induction (and, in turn, deinduction) of a VEGF-sequestering soluble receptor, we show that VEGF is indispensable for adjusting the coronary vasculature to match increased oxygen consumption and exploit this finding to generate a hypoperfused heart. Importantly, ensuing ischemia is tunable to a level at which large cohorts of cardiomyocytes are driven to enter a hibernation mode, without cardiac cell death. Relieving the VEGF blockade even months later resulted in rapid revascularization and full recovery of contractile function. Furthermore, we show that left ventricular remodeling associated with hibernation is also fully reversible. The unique opportunity to uncouple hibernation from other ischemic heart phenotypes (e.g., infarction) was used to determine the genetic program of hibernation; uncovering hypoxia-inducible factor target genes associated with metabolic adjustments and induced expression of several cardioprotective genes. Autophagy, specifically self-digestion of mitochondria, was identified as a key prosurvival mechanism in hibernating cardiomyocytes. This system may lend itself for examining the potential utility of treatments to rescue dysfunctional cardiomyocytes and reverse maladaptive remodeling.",success
22539774,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Many drugs, including some commonly used medications, can cause abnormal heart rhythms and sudden death, as manifest by a prolonged QT interval in the electrocardiogram. Cardiac arrhythmias caused by drug-induced long QT syndrome are thought to result mainly from reductions in the delayed rectifier potassium ion (K(+)) current I(Kr). Here, we report a mechanism for drug-induced QT prolongation that involves changes in multiple ion currents caused by a decrease in phosphoinositide 3-kinase (PI3K) signaling. Treatment of canine cardiac myocytes with inhibitors of tyrosine kinases or PI3Ks caused an increase in action potential duration that was reversed by intracellular infusion of phosphatidylinositol 3,4,5-trisphosphate. The inhibitors decreased the delayed rectifier K(+) currents I(Kr) and I(Ks), the L-type calcium ion (Ca(2+)) current I(Ca,L), and the peak sodium ion (Na(+)) current I(Na) and increased the persistent Na(+) current I(NaP). Computer modeling of the canine ventricular action potential showed that the drug-induced change in any one current accounted for less than 50% of the increase in action potential duration. Mouse hearts lacking the PI3K p110α catalytic subunit exhibited a prolonged action potential and QT interval that were at least partly a result of an increase in I(NaP). These results indicate that down-regulation of PI3K signaling directly or indirectly via tyrosine kinase inhibition prolongs the QT interval by affecting multiple ion channels. This mechanism may explain why some tyrosine kinase inhibitors in clinical use are associated with increased risk of life-threatening arrhythmias.",success
30692122,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"The third-generation tyrosine kinase inhibitor (TKI) ponatinib has been associated with high rates of acute ischemic events. The pathophysiology responsible for these events is unknown. We hypothesized that ponatinib produces an endothelial angiopathy involving excessive endothelial-associated von Willebrand factor (VWF) and secondary platelet adhesion. In wild-type mice and ApoE<sup>-/-</sup> mice on a Western diet, ultrasound molecular imaging of the thoracic aorta for VWF A1-domain and glycoprotein-Ibα was performed to quantify endothelial-associated VWF and platelet adhesion. After treatment of wild-type mice for 7 days, aortic molecular signal for endothelial-associated VWF and platelet adhesion were five- to sixfold higher in ponatinib vs sham therapy (<i>P</i> < .001), whereas dasatinib had no effect. In ApoE<sup>-/-</sup> mice, aortic VWF and platelet signals were two- to fourfold higher for ponatinib-treated compared with sham-treated mice (<i>P</i> < .05) and were significantly higher than in treated wild-type mice (<i>P</i> < .05). Platelet and VWF signals in ponatinib-treated mice were significantly reduced by <i>N</i>-acetylcysteine and completely eliminated by recombinant ADAMTS13. Ponatinib produced segmental left ventricular wall motion abnormalities in 33% of wild-type and 45% of ApoE<sup>-/-</sup> mice and corresponding patchy perfusion defects, yet coronary arteries were normal on angiography. Instead, a global microvascular angiopathy was detected by immunohistochemistry and by intravital microscopy observation of platelet aggregates and nets associated with endothelial cells and leukocytes. Our findings reveal a new form of vascular toxicity for the TKI ponatinib that involves VWF-mediated platelet adhesion and a secondary microvascular angiopathy that produces ischemic wall motion abnormalities. These processes can be mitigated by interventions known to reduce VWF multimer size.",success
11209085,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Dilated cardiomyopathy is a severe pathology of the heart with poorly understood etiology. Disruption of the gene encoding the negative immunoregulatory receptor PD-1 in BALB/c mice, but not in BALB/c RAG-2-/- mice, caused dilated cardiomyopathy with severely impaired contraction and sudden death by congestive heart failure. Affected hearts showed diffuse deposition of immunoglobulin G (IgG) on the surface of cardiomyocytes. All of the affected PD-1-/- mice exhibited high-titer circulating IgG autoantibodies reactive to a 33-kilodalton protein expressed specifically on the surface of cardiomyocytes. These results indicate that PD-1 may be an important factor contributing to the prevention of autoimmune diseases.",success
23770775,False,Journal Article,,,,,,,,True,"An obstacle to cancer immunotherapy has been that the affinity of T-cell receptors (TCRs) for antigens expressed in tumors is generally low. We initiated clinical testing of engineered T cells expressing an affinity-enhanced TCR against HLA-A*01-restricted MAGE-A3. Open-label protocols to test the TCRs for patients with myeloma and melanoma were initiated. The first two treated patients developed cardiogenic shock and died within a few days of T-cell infusion, events not predicted by preclinical studies of the high-affinity TCRs. Gross findings at autopsy revealed severe myocardial damage, and histopathological analysis revealed T-cell infiltration. No MAGE-A3 expression was detected in heart autopsy tissues. Robust proliferation of the engineered T cells in vivo was documented in both patients. A beating cardiomyocyte culture generated from induced pluripotent stem cells triggered T-cell killing, which was due to recognition of an unrelated peptide derived from the striated muscle-specific protein titin. These patients demonstrate that TCR-engineered T cells can have serious and not readily predictable off-target and organ-specific toxicities and highlight the need for improved methods to define the specificity of engineered TCRs.",success
22030001,False,Case Reports;Letter,,,,,,,,False,,success
30442497,False,"Journal Article;Observational Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",NCT03387540,databank,NCT03387540,NCT03387540,NCT03387540,NCT03387540|databank,NCT03387540|databank,True,"Immune checkpoint inhibitors (ICIs) have substantially improved clinical outcomes in multiple cancer types and are increasingly being used in early disease settings and in combinations of different immunotherapies. However, ICIs can also cause severe or fatal immune-related adverse-events (irAEs). We aimed to identify and characterise cardiovascular irAEs that are significantly associated with ICIs. In this observational, retrospective, pharmacovigilance study, we used VigiBase, WHO's global database of individual case safety reports, to compare cardiovascular adverse event reporting in patients who received ICIs (ICI subgroup) with this reporting in the full database. This study included all cardiovascular irAEs classified by group queries according to the Medical Dictionary for Regulatory Activities, between inception on Nov 14, 1967, and Jan 2, 2018. We evaluated the association between ICIs and cardiovascular adverse events using the reporting odds ratio (ROR) and the information component (IC). IC is an indicator value for disproportionate Bayesian reporting that compares observed and expected values to find associations between drugs and adverse events. IC<sub>025</sub> is the lower end of the IC 95% credibility interval, and an IC<sub>025</sub> value of more than zero is deemed significant. This study is registered with ClinicalTrials.gov, number NCT03387540. We identified 31 321 adverse events reported in patients who received ICIs and 16 343 451 adverse events reported in patients treated with any drugs (full database) in VigiBase. Compared with the full database, ICI treatment was associated with higher reporting of myocarditis (5515 reports for the full database vs 122 for ICIs, ROR 11·21 [95% CI 9·36-13·43]; IC<sub>025</sub> 3·20), pericardial diseases (12 800 vs 95, 3·80 [3·08-4·62]; IC<sub>025</sub> 1·63), and vasculitis (33 289 vs 82, 1·56 [1·25-1·94]; IC<sub>025</sub> 0·03), including temporal arteritis (696 vs 18, 12·99 [8·12-20·77]; IC<sub>025</sub> 2·59) and polymyalgia rheumatica (1709 vs 16, 5·13 [3·13-8·40]; IC<sub>025</sub> 1·33). Pericardial diseases were reported more often in patients with lung cancer (49 [56%] of 87 patients), whereas myocarditis (42 [41%] of 103 patients) and vasculitis (42 [60%] of 70 patients) were more commonly reported in patients with melanoma (χ<sup>2</sup> test for overall subgroup comparison, p<0·0001). Vision was impaired in five (28%) of 18 patients with temporal arteritis. Cardiovascular irAEs were severe in the majority of cases (>80%), with death occurring in 61 (50%) of 122 myocarditis cases, 20 (21%) of 95 pericardial disease cases, and five (6%) of 82 vasculitis cases (χ<sup>2</sup> test for overall comparison between pericardial diseases, myocarditis, and vasculitis, p<0·0001). Treatment with ICIs can lead to severe and disabling inflammatory cardiovascular irAEs soon after commencement of therapy. In addition to life-threatening myocarditis, these toxicities include pericardial diseases and temporal arteritis with a risk of blindness. These events should be considered in patient care and in combination clinical trial designs (ie, combinations of different immunotherapies as well as immunotherapies and chemotherapy). The Cancer Institut Thématique Multi-Organisme of the French National Alliance for Life and Health Sciences (AVIESAN) Plan Cancer 2014-2019; US National Cancer Institute, National Institutes of Health; the James C. Bradford Jr. Melanoma Fund; and the Melanoma Research Foundation.",success
27806233,False,"Case Reports;Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Immune checkpoint inhibitors have improved clinical outcomes associated with numerous cancers, but high-grade, immune-related adverse events can occur, particularly with combination immunotherapy. We report the cases of two patients with melanoma in whom fatal myocarditis developed after treatment with ipilimumab and nivolumab. In both patients, there was development of myositis with rhabdomyolysis, early progressive and refractory cardiac electrical instability, and myocarditis with a robust presence of T-cell and macrophage infiltrates. Selective clonal T-cell populations infiltrating the myocardium were identical to those present in tumors and skeletal muscle. Pharmacovigilance studies show that myocarditis occurred in 0.27% of patients treated with a combination of ipilimumab and nivolumab, which suggests that our patients were having a rare, potentially fatal, T-cell-driven drug reaction. (Funded by Vanderbilt-Ingram Cancer Center Ambassadors and others.).",success
33257470,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"Immune checkpoint inhibitors (ICI) targeting CTLA4 or PD-1/PD-L1 have transformed cancer therapy but are associated with immune-related adverse events, including myocarditis. Here, we report a robust preclinical mouse model of ICI-associated myocarditis in which monoallelic loss of <i>Ctla4</i> in the context of complete genetic absence of <i>Pdcd1</i> leads to premature death in approximately half of mice. Premature death results from myocardial infiltration by T cells and macrophages and severe ECG abnormalities, closely recapitulating the clinical and pathologic hallmarks of ICI-associated myocarditis observed in patients. Using this model, we show that <i>Ctla4</i> and <i>Pdcd1</i> functionally interact in a gene dosage-dependent manner, providing a mechanism by which myocarditis arises with increased frequency in the setting of combination ICI therapy. We demonstrate that intervention with CTLA4-Ig (abatacept) is sufficient to ameliorate disease progression and additionally provide a case series of patients in which abatacept mitigates the fulminant course of ICI myocarditis. SIGNIFICANCE: We provide a preclinical model of ICI-associated myocarditis which recapitulates this clinical syndrome. Using this model, we demonstrate that CTLA4 and PD-1 (ICI targets) functionally interact for myocarditis development and that intervention with CTLA4-Ig (abatacept) attenuates myocarditis, providing mechanistic rationale and preclinical support for therapeutic clinical studies.<i>See related commentary by Young and Bluestone, p. 537</i>.<i>This article is highlighted in the In This Issue feature, p. 521</i>.",success
23926201,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"MAGE A3, which belongs to the family of cancer-testis antigens, is an attractive target for adoptive therapy given its reactivation in various tumors and limited expression in normal tissues. We developed an affinity-enhanced T cell receptor (TCR) directed to a human leukocyte antigen (HLA)-A*01-restricted MAGE A3 antigen (EVDPIGHLY) for use in adoptive therapy. Extensive preclinical investigations revealed no off-target antigen recognition concerns; nonetheless, administration to patients of T cells expressing the affinity-enhanced MAGE A3 TCR resulted in a serious adverse event (SAE) and fatal toxicity against cardiac tissue. We present a description of the preclinical in vitro functional analysis of the MAGE A3 TCR, which failed to reveal any evidence of off-target activity, and a full analysis of the post-SAE in vitro investigations, which reveal cross-recognition of an off-target peptide. Using an amino acid scanning approach, a peptide from the muscle protein Titin (ESDPIVAQY) was identified as an alternative target for the MAGE A3 TCR and the most likely cause of in vivo toxicity. These results demonstrate that affinity-enhanced TCRs have considerable effector functions in vivo and highlight the potential safety concerns for TCR-engineered T cells. Strategies such as peptide scanning and the use of more complex cell cultures are recommended in preclinical studies to mitigate the risk of off-target toxicity in future clinical investigations.",success
30848680,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Radiation therapy is used in ~50% of cancer patients to reduce the risk of recurrence and in some cases improve survival. Despite these benefits, doses can be limited by toxicity in multiple organs, including the heart. The underlying causes and biomarkers of radiation-induced cardiotoxicity are currently unknown, prompting the need for experimental models with inherent differences in sensitivity and resistance to the development of radiation-induced cardiotoxicity. We have identified the parental SS (Dahl salt-sensitive/Mcwi) rat strain to be a highly-sensitized model of radiation-induced cardiotoxicity. In comparison, substitution of rat chromosome 3 from the resistant BN (Brown Norway) rat strain onto the SS background (SS-3<sup>BN</sup> consomic) significantly attenuated radiation-induced cardiotoxicity. SS-3<sup>BN</sup> rats had less radiation-induced cardiotoxicity than SS rats, as measured by survival, pleural and pericardial effusions, echocardiogram parameters, and histological damage. Mast cells, previously shown to have predominantly protective roles in radiation-induced cardiotoxicity, were increased in the more resistant SS-3<sup>BN</sup> hearts postradiation. RNA sequencing from SS and SS-3<sup>BN</sup> hearts at 1 wk postradiation revealed 5,098 differentially expressed candidate genes across the transcriptome and 350 differentially expressed genes on rat chromosome 3, which coincided with enrichment of multiple pathways, including mitochondrial dysfunction, sirtuin signaling, and ubiquitination. Upstream regulators of enriched pathways included the oxidative stress modulating transcription factor, <i>Nrf2</i>, which is located on rat chromosome 3. <i>Nrf2</i> target genes were also differentially expressed in the SS vs. SS-3<sup>BN</sup> consomic hearts postradiation. Collectively, these data confirm the existence of heritable modifiers in radiation-induced cardiotoxicity and provide multiple biomarkers, pathways, and candidate genes for future analyses. <b>NEW & NOTEWORTHY</b> This novel study reveals that heritable genetic factors have the potential to modify normal tissue sensitivity to radiation. Gene variant(s) on rat chromosome 3 can contribute to enhanced cardiotoxicity displayed in the SS rats vs. the BN and SS-3<sup>BN</sup> consomic rats. Identifying genes that lead to understanding the mechanisms of radiation-induced cardiotoxicity represents a novel method to personalize radiation treatment, as well as predict the development of radiation-induced cardiotoxicity.",success
27072940,False,Journal Article,,,,,,,,True,"Thoracic (chemo)radiation therapy is increasingly administered with tyrosine kinase inhibitors (TKI). While TKI have adverse effects on the heart, it is unknown whether combination with other cancer therapies causes enhanced toxicity. We used an animal model to investigate whether radiation and sunitinib interact in their effects on the heart. Male Sprague-Dawley rats received local heart irradiation (9Gy per day, 5days). Oral sunitinib (8 or 15mg/kg bodyweight per day) started on day 1 of irradiation and continued for 2weeks. Cardiac function was examined with echocardiography. Cardiac remodeling, cell death, left ventricular (LV) oxidative stress markers, mitochondrial morphology and mitochondrial permeability transition pore (mPTP) opening were assessed. Cardiac diameter, stroke volume, and LV volume, mass and anterior wall thickness increased in time, but only in the vehicle group. Sunitinib reduced LV inner diameter and volume in systole, which were counteracted by radiation. Sunitinib and radiation showed enhanced effects on mitochondrial morphology and mPTP opening, but not on cardiac troponin I, mast cell numbers or markers of oxidative stress. This study found no early enhanced effects of radiation and sunitinib on cardiac function or structure. Long-term effects remain to be determined.",success
29247829,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"Combined immune checkpoint blockade has led to rare autoimmune complications, such as fatal myocarditis. Recent approvals of several anti-programmed death 1 (anti-PD-1) drugs for lung cancer treatment prompted ongoing clinical trials that directly combine PD-1 inhibitors with thoracic radiotherapy for locally advanced lung cancer. Overlapping toxicities from either modality have the potential to increase the risk for radiation-induced cardiotoxicity (RICT), which is well documented among patients with Hodgkin's disease and breast cancer. To investigate cardiotoxicity without the compounding pulmonary toxicity from thoracic radiotherapy, we developed a technique to deliver cardiac irradiation (CIR) in a mouse model concurrently with PD-1 blockade to determine the presence of cardiac toxicity by using physiological testing and mortality as end points along with histological analysis. We observed an acute mortality of 30% within 2 weeks after CIR plus anti-PD-1 antibody compared with 0% from CIR plus immunoglobulin G (p = 0.023). Physiological testing demonstrated a reduced left ventricular ejection fraction (p < 0.01) by echocardiogram. Tissue analyses revealed increased immune cell infiltrates within cardiac tissue. Depletion of CD8-positive lymphocytes with anti-CD8 antibody reversed the acute mortality, suggesting that the toxicity is CD8-positive cell-mediated. To validate these findings using a clinically relevant fractionated radiotherapy regimen, we repeated the study by delivering five daily fractions of 6 Gy. Similar mortality, cardiac dysfunction, and histological changes were observed in mice receiving fractionated radiotherapy with concurrent anti-PD-1 therapy. This study provides strong preclinical evidence that radiation-induced cardiotoxicity is modulated by the PD-1 axis and that PD-1 blockade should be administered with careful radiotherapy planning with an effort of reducing cardiac dose.",success
