ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
20190787,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S.;Review",,,,,,,,True,"Membrane transporters can be major determinants of the pharmacokinetic, safety and efficacy profiles of drugs. This presents several key questions for drug development, including which transporters are clinically important in drug absorption and disposition, and which in vitro methods are suitable for studying drug interactions with these transporters. In addition, what criteria should trigger follow-up clinical studies, and which clinical studies should be conducted if needed. In this article, we provide the recommendations of the International Transporter Consortium on these issues, and present decision trees that are intended to help guide clinical studies on the currently recognized most important drug transporter interactions. The recommendations are generally intended to support clinical development and filing of a new drug application. Overall, it is advised that the timing of transporter investigations should be driven by efficacy, safety and clinical trial enrolment questions (for example, exclusion and inclusion criteria), as well as a need for further understanding of the absorption, distribution, metabolism and excretion properties of the drug molecule, and information required for drug labelling.",success
25760529,False,Journal Article;Review,,,,,,,,True,"UDP-glucuronosyltransferase (UGT) and esterases are recognized as the most important non-P450 enzymes because of their high contribution to drug metabolism. UGTs catalyze the transfer of glucuronic acid to hydroxyl, carboxyl, or amine groups of compounds, whereas esterases hydrolyze compounds that contain ester, amide, and thioester bonds. These enzymes, in most cases, convert hydrophobic compounds to water-soluble metabolites to facilitate the elimination of compounds from the body. Information about these enzymes is steadily increasing, although our knowledge is still behind our understanding of P450. This review gives an overview of recent findings in UGT and esterases studies focusing on tissue distribution, gene regulation, substrate and inhibitor specificity, and species differences. In particular, the absolute protein content of UGT isoforms and esterases in human tissues could be available. In the field of esterases, it is becoming clear that enzymes other than carboxylesterase are involved in drug hydrolysis. In addition, there is an interesting interplay between UGTs and esterases in the formation and hydrolytic deglucuronidation of acyl-glucuronide, which is considered to be a reactive metabolite. With the growing awareness of the importance of non-P450 enzymes in drug development, issues that should be resolved are discussed.",success
30763198,False,Journal Article;Review,,,,,,,,True,"Oral anticancer therapy is increasingly integrated into the care of patients with cancer. Recognition and management of drug-drug interactions (DDIs) is critical to providing efficacious and safe anticancer treatment. DDIs with QTc-prolonging agents, anticoagulants, enzyme inducers and inhibitors, antidepressants, and acid suppressants are commonly encountered with anticancer therapies. Here, we review frequently observed DDIs and outline literature-supported suggestions for their management.",success
15822193,False,Journal Article;Review,,,,,,,,True,"Recent studies have revealed the import role played by transporters in the renal and hepatobiliary excretion of many drugs. These transporters exhibit a broad substrate specificity with a degree of overlap, suggesting the possibility of transporter-mediated drug-drug interactions with other substrates. This review is an overview of the roles of transporters and the possibility of transporter-mediated drug-drug interactions. Among the large number of transporters, we compare the Ki values of inhibitors for organic anion transporting polypeptides (OATPs) and organic anion transporters (OATs) and their therapeutic unbound concentrations. Among them, cephalosporins and probenecid have the potential to produce clinically relevant OAT-mediated drug-drug interactions, whereas cyclosporin A and rifampicin may trigger OATP-mediated ones. These drugs have been reported to cause drug-drug interactions in vivo with OATs or OATP substrates, suggesting the possibility of transporter-mediated drug-drug interactions. To avoid adverse consequences of such transporter-mediated drug-drug interactions, we need to be more aware of the role played by drug transporters as well as those caused by drug metabolizing enzymes.",success
25125025,False,Journal Article;Review,,,,,,,,True,"Drug-drug interactions (DDIs) occur when a patient's response to the drug is modified by administration or co-exposure to another drug. The main cytochrome P450 (CYP) enzyme, CYP3A4, is implicated in the metabolism of almost all of the tyrosine kinase inhibitors (TKIs). Therefore, there is a substantial potential for interaction between TKIs and other drugs that modulate the activity of this metabolic pathway. Cancer patients are susceptible to DDIs as they receive many medications, either for supportive care or for treatment of toxicity. Differences in DDI outcomes are generally negligible because of the wide therapeutic window of common drugs. However for anticancer agents, serious clinical consequences may occur from small changes in drug metabolism and pharmacokinetics. Therefore, the objective of this review is to highlight the current understanding of DDIs among TKIs, with a focus on metabolism, as well as to identify challenges in the prediction of DDIs and provide recommendations.",success
23563132,False,"Journal Article;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"Permeability glycoprotein (P-gp) mediates the export of drugs from cells located in the small intestine, blood-brain barrier, hepatocytes, and kidney proximal tubule, serving a protective function for the body against foreign substances. Intestinal absorption, biliary excretion, and urinary excretion of P-gp substrates can therefore be altered by either the inhibition or induction of P-gp. A wide spectrum of drugs, such as anticancer agents and steroids, are known P-gp substrates and/or inhibitors, and many cardiovascular drugs have recently been observed to have clinically relevant interactions as well. We review the interactions among commonly prescribed cardiovascular drugs that are P-gp substrates and observe interactions involving P-gp that may be relevant to clinical practice. Cardiovascular drugs with narrow therapeutic indexes (e.g., antiarrhythmic agents, anticoagulant agents) have demonstrated large increases in concentrations when coadministered with potent P-gp inhibitors, thus increasing the risk for drug toxicity. Therefore, dose adjustment or use of alternative agents should be considered when strong P-gp-mediated drug-drug interactions are present. Finally, interactions between novel drugs and known P-gp inhibitors are now being systematically evaluated during drug development, and recommended guidelines for the administration of P-gp substrate drugs will be expanded.",success
33250267,False,Journal Article;Practice Guideline;Consensus Development Conference,,,,,,,,False,,success
35037418,False,"Journal Article;Review;Research Support, Non-U.S. Gov't",,,,,,,,True,"COVID-19 vaccines have constituted a substantial scientific leap in countering severe acute respiratory syndrome type 2-causing coronavirus (SARS-CoV-2), and worldwide implementation of vaccination programs has significantly contributed to the global pandemic effort by saving many lives. However, the continuous evolution of the SARS-CoV-2 viral genome has resulted in different variants with a diverse range of mutations, some with enhanced virulence compared with previous lineages. Such variants are still a great concern as they have the potential to reduce vaccine efficacy and increase the viral transmission rate. This review summarizes the significant variants of SARS-CoV-2 encountered to date (December 2021) and discusses a spectrum of possible preventive strategies, with an emphasis on physical and materials science.",success
34641719,False,Journal Article,,,,,,,,False,,success
33188678,True,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural",,,,,,,,True,"Recent reports from communities severely affected by the coronavirus disease 2019 (COVID-19) pandemic found lower rates of sustained return of spontaneous circulation (ROSC) for out-of-hospital cardiac arrest (OHCA). Whether the pandemic has affected OHCA outcomes more broadly is unknown. To assess the association between the COVID-19 pandemic and OHCA outcomes, including in areas with low and moderate COVID-19 disease burden. This study used a large US registry of OHCAs to compare outcomes during the pandemic period of March 16 through April 30, 2020, with those from March 16 through April 30, 2019. Cases were geocoded to US counties, and the COVID-19 mortality rate in each county was categorized as very low (0-25 per million residents), low (26-100 per million residents), moderate (101-250 per million residents), high (251-500 per million residents), or very high (>500 per million residents). As additional controls, the study compared OHCA outcomes during the prepandemic period (January through February) and peripandemic period (March 1 through 15). The COVID-19 pandemic. Sustained ROSC (≥20 minutes), survival to discharge, and OHCA incidence. A total of 19 303 OHCAs occurred from March 16 through April 30 in both years, with 9863 cases in 2020 (mean [SD] age, 62.6 [19.3] years; 6040 men [61.3%]) and 9440 in 2019 (mean [SD] age, 62.2 [19.2] years; 5922 men [62.7%]). During the pandemic, rates of sustained ROSC were lower than in 2019 (23.0% vs 29.8%; adjusted rate ratio, 0.82 [95% CI, 0.78-0.87]; P < .001). Sustained ROSC rates were lower by between 21% (286 of 1429 [20.0%] in 2020 vs 305 of 1130 [27.0%] in 2019; adjusted RR, 0.79 [95% CI, 0.65-0.97]) and 33% (149 of 863 [17.3%] in 2020 vs 192 of 667 [28.8%] in 2019; adjusted RR, 0.67 [95% CI, 0.56-0.80]) in communities with high or very high COVID-19 mortality, respectively; however, rates of sustained ROSC were also lower by 11% (583 of 2317 [25.2%] in 2020 vs 740 of 2549 [29.0%] in 2019; adjusted RR, 0.89 [95% CI, 0.81-0.98]) to 15% (889 of 3495 [25.4%] in 2020 vs 1109 of 3532 [31.4%] in 2019; adjusted RR, 0.85 [95% CI, 0.78-0.93]) in communities with very low and low COVID-19 mortality. Among emergency medical services agencies with complete data on hospital survival (7085 total patients), survival to discharge was lower during the pandemic compared with 2019 (6.6% vs 9.8%; adjusted RR, 0.83 [95% CI, 0.69-1.00]; P = .048), primarily in communities with moderate to very high COVID-19 mortality (interaction P = .049). Incidence of OHCA was higher than in 2019, but the increase was largely observed in communities with high COVID-19 mortality (adjusted mean difference, 38.6 [95% CI, 37.1-40.1] per million residents) and very high COVID-19 mortality (adjusted mean difference, 28.7 [95% CI, 26.7-30.6] per million residents). In contrast, there was no difference in rates of sustained ROSC or survival to discharge during the prepandemic and peripandemic periods in 2020 vs 2019. Early during the pandemic, rates of sustained ROSC for OHCA were lower throughout the US, even in communities with low COVID-19 mortality rates. Overall survival was lower, primarily in communities with moderate or high COVID-19 mortality.",success
34838661,False,Journal Article,,,,,,,,True,"Studies have reported lower survival for in-hospital cardiac arrest (IHCA) during the initial COVID-19 surge. Whether the pandemic reduced IHCA survival during subsequent surges and in areas with lower COVID-19 rates is unknown. Within Get-With-The-Guidelines®-Resuscitation, we identified 22,899 and 79,736 IHCAs during March to December in 2020 and 2015-2019, respectively. Using hierarchical regression, we compared risk-adjusted rates of survival to discharge in 2020 vs. 2015-19 during five COVID-19 periods: Surge 1 (March to mid-May), post-Surge 1 (mid-May to June), Surge 2 (July to mid-August), post-Surge 2 (mid-August to mid-October), and Surge 3 (mid-October to December). Monthly COVID-19 mortality rates for each hospital's county were categorized, per 1,000,000 residents, as very low (0-10), low (11-50), moderate (51-100), or high (>100). During each COVID-19 surge period in 2020, rates of survival to discharge for IHCA were lower, as compared with the same period in 2015-2019: Surge 1: adjusted OR: 0.81 (0.75-0.88); Surge 2: adjusted OR: 0.88 (0.79-0.97), Surge 3: adjusted OR: 0.79 (0.73-0.86). Lower survival was most pronounced at hospitals located in counties with moderate to high monthly COVID-19 mortality rates. In contrast, during the two post-surge periods, survival rates were similar in 2020 vs. 2015-2019: post-Surge 1: adjusted OR 0.93 (0.83-1.04) and post-Surge 2: adjusted OR 0.94 (0.86-1.03), even at hospitals with the highest county-level COVID-19 mortality rates. During the three COVID-19 surges in the U.S. during 2020, rates of survival to discharge for IHCA dropped substantially, especially in communities with moderate to high COVID-19 mortality rates.",success
33339538,True,Journal Article;Multicenter Study,,,,,,,,True,"The COVID-19 outbreak requires a permanent adaptation of practices. Cardiopulmonary resuscitation (CPR) is also involved and we evaluated these changes in the management of out-of-hospital cardiac arrest (OHCA). OHCA of medical origins identified from the French National Cardiac Arrest Registry between March 1st and April 31st 2020 (COVID-19 period), were analysed. Different resuscitation characteristics were compared with the same period from the previous year (non-COVID-19 period). Overall, 1005 OHCA during the COVID-19 period and 1620 during the non-COVID-19 period were compared. During the COVID-19 period, bystanders and first aid providers initiated CPR less frequently (49.8% versus 54.9%; difference, - 5.1 percentage points [95% CI, - 9.1 to - 1.2]; and 84.3% vs. 88.7%; difference, - 4.4 percentage points [95% CI, - 7.1 to - 1.6]; respectively) as did mobile medical teams (67.3% vs. 75.0%; difference, - 7.7 percentage points [95% CI, - 11.3 to - 4.1]). First aid providers used defibrillators less often (66.0% vs. 74.1%; difference, - 8.2 percentage points [95% CI, - 11.8 to - 4.6]). Return of spontaneous circulation (ROSC) and D30 survival were lower during the COVID-19 period (19.5% vs. 25.3%; difference, - 5.8 percentage points [95% CI, - 9.0 to - 2.5]; and 2.8% vs. 6.4%; difference, - 3.6 percentage points [95% CI, - 5.2 to - 1.9]; respectively). During the COVID-19 period, we observed a decrease in CPR initiation regardless of whether patients were suspected of SARS-CoV-2 infection or not. In the current atmosphere, it is important to communicate good resuscitation practices to avoid drastic and lasting reductions in survival rates after an OHCA.",success
33091034,True,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"An increase in the incidence of OHCA during the COVID-19 pandemic has been recently demonstrated. However, there are no data about how the COVID-19 epidemic influenced the treatment of OHCA victims. We performed an analysis of the Lombardia Cardiac Arrest Registry comparing all the OHCAs occurred in the Provinces of Lodi, Cremona, Pavia and Mantua (northern Italy) in the first 100 days of the epidemic with those occurred in the same period in 2019. The OHCAs occurred were 694 in 2020 and 520 in 2019. Bystander cardiopulmonary resuscitation (CPR) rate was lower in 2020 (20% vs 31%, p<0.001), whilst the rate of bystander automated external defibrillator (AED) use was similar (2% vs 4%, p = 0.11). Resuscitation was attempted by EMS in 64.5% of patients in 2020 and in 72% in 2019, whereof 45% in 2020 and 64% in 2019 received ALS. At univariable analysis, the presence of suspected/confirmed COVID-19 was not a predictor of resuscitation attempt. Age, unwitnessed status, non-shockable presenting rhythm, absence of bystander CPR and EMS arrival time were independent predictors of ALS attempt. No difference regarding resuscitation duration, epinephrine and amiodarone administration, and mechanical compression device use were highlighted. The return of spontaneous circulation (ROSC) rate at hospital admission was lower in the general population in 2020 [11% vs 20%, p = 0.001], but was similar in patients with ALS initiated [19% vs 26%, p = 0.15]. Suspected/confirmed COVID-19 was not a predictor of ROSC at hospital admission. Compared to 2019, during the 2020 COVID-19 outbreak we observed a lower attitude of laypeople to start CPR, while resuscitation attempts by BLS and ALS staff were not influenced by suspected/confirmed infection, even at univariable analysis.",success
32961304,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Out-of-hospital cardiac arrest (OHCA) during COVID-19 has been reported by countries with high case numbers and overwhelmed healthcare services. Imposed restrictions and treatment precautions may have also influenced OHCA processes-of-care. We investigated the impact of the COVID-19 pandemic period on incidence, characteristics, and survival from OHCA in Victoria, Australia. Using data from the Victorian Ambulance Cardiac Arrest Registry, we compared 380 adult OHCA patients who received resuscitation between 16th March 2020 and 12th May 2020, with 1218 cases occurring during the same dates in 2017-2019. No OHCA patients were COVID-19 positive. Arrest incidence, characteristics and survival rates were compared. Regression analysis was performed to understand the independent effect of the pandemic period on survival. Incidence of OHCA did not differ during the pandemic period. However, initiation of resuscitation by Emergency Medical Services (EMS) significantly decreased (46.9% versus 40.6%, p = 0.001). Arrests in public locations decreased in the pandemic period (20.8% versus 10.0%; p < 0.001), as did initial shocks by public access defibrillation/first-responders (p = 0.037). EMS caseload decreased during the pandemic period, however, delays to key interventions (time-to-first defibrillation, time-to-first epinephrine) significantly increased. Survival-to-discharge decreased by 50% during the pandemic period (11.7% versus 6.1%; p = 0.002). Survivors per million person-years dropped in 2020, resulting in 35 excess deaths per million person-years. On adjusted analysis, the pandemic period remained associated with a 50% reduction in survival-to-discharge. The COVID-19 pandemic period did not influence OHCA incidence but appears to have disrupted the system-of-care in Australia. However, this could not completely explain reductions in survival.",success
34038193,False,Journal Article,,,,,,,,True,"Delays in seeking emergency care stemming from patient reluctance may explain the rise in cases of out-of-hospital cardiac arrest and associated poor health outcomes during the COVID-19 pandemic. In this study we used emergency medical services (EMS) call data from the Boston, Massachusetts, area to describe the association between patients' reluctance to call EMS for cardiac-related care and both excess out-of-hospital cardiac arrest incidence and related outcomes during the pandemic. During the initial COVID-19 wave, cardiac-related EMS calls decreased (-27.2 percent), calls with hospital transportation refusal increased (+32.5 percent), and out-of-hospital cardiac arrest incidence increased (+35.5 percent) compared with historical baselines. After the initial wave, although cardiac-related calls remained lower (-17.2 percent), out-of-hospital cardiac arrest incidence remained elevated (+24.8 percent) despite fewer COVID-19 infections and relaxed public health advisories. Throughout Boston's fourteen neighborhoods, out-of-hospital cardiac arrest incidence was significantly associated with decreased cardiac-related calls, but not with COVID-19 infection rates. These findings suggest that patients were reluctant to obtain emergency care. Efforts are needed to ensure that patients seek timely care both during and after the pandemic to reduce potentially avoidable excess cardiovascular disease deaths.",success
