ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
24991027,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"Palliative care is an approach to the care of patients and families facing progressive and chronic illnesses that focuses on the relief of suffering due to physical symptoms, psychosocial issues, and spiritual distress. As neurologists care for patients with chronic, progressive, life-limiting, and disabling conditions, it is important that they understand and learn to apply the principles of palliative medicine. In this article, we aim to provide a practical starting point in palliative medicine for neurologists by answering the following questions: (1) What is palliative care and what is hospice care? (2) What are the palliative care needs of neurology patients? (3) Do neurology patients have unique palliative care needs? and (4) How can palliative care be integrated into neurology practice? We cover several fundamental palliative care skills relevant to neurologists, including communication of bad news, symptom assessment and management, advance care planning, caregiver assessment, and appropriate referral to hospice and other palliative care services. We conclude by suggesting areas for future educational efforts and research.",success
25940997,False,Journal Article,,,,,,,,True,"Palliative care needs among patients in the neurological intensive care unit (neuroICU) are poorly characterized. Our aim was to explore the prevalence and type of potential palliative care consultation triggers in neuroICUs. We conducted a retrospective cohort study of neuroICU admissions in Project IMPACT from 2001 to 2008. We assessed the prevalence of neuroICU admissions meeting one or more of five validated palliative care consultation triggers and compared the percentage of admissions meeting these triggers in other ICUs from the same hospitals. Among 1268 admissions to 2 neuroICUs, 200 (15.8 %) met one or more triggers for palliative care consultation. Among 13,694 admissions to non-neuroICUs in the same hospitals, 1909 (13.9 %) met one or more palliative care triggers (p = 0.44). The most common trigger in the neuroICU was intracerebral hemorrhage with mechanical ventilation (n = 92; 7.3 %). The most common trigger in non-neuroICUs was ICU admission following ≥10-day hospital stay (n = 805; 5.9 %). Although ICU mortality was not significantly higher in neuroICU vs. non-neuroICU patients meeting triggers (23.4 vs 19.9 %, p = 0.46), neuroICU patients were significantly more likely to have withdrawal of life-sustaining therapies (19.4 vs 8.0 %, p < 0.001). Among neuroICU patients, 15.8 % met triggers for palliative care consultation. Although prevalence of admissions meeting any trigger was similar amongst all ICUs, neuroICU admissions met different types of triggers and were more likely to have withdrawal of life-sustaining therapy. These data suggest that palliative care needs are common among neuroICU patients and discussions with patients and families regarding limitation of life-sustaining therapy may differ in this setting.",success
23465068,False,Journal Article,,,,,,,,False,,success
24676781,False,Journal Article;Review,,,,,,,,True,"The purpose of this statement is to delineate basic expectations regarding primary palliative care competencies and skills to be considered, learned, and practiced by providers and healthcare services across hospitals and community settings when caring for patients and families with stroke. Members of the writing group were appointed by the American Heart Association Stroke Council's Scientific Statement Oversight Committee and the American Heart Association's Manuscript Oversight Committee. Members were chosen to reflect the diversity and expertise of professional roles in delivering optimal palliative care. Writing group members were assigned topics relevant to their areas of expertise, reviewed the appropriate literature, and drafted manuscript content and recommendations in accordance with the American Heart Association's framework for defining classes and level of evidence and recommendations. The palliative care needs of patients with serious or life-threatening stroke and their families are enormous: complex decision making, aligning treatment with goals, and symptom control. Primary palliative care should be available to all patients with serious or life-threatening stroke and their families throughout the entire course of illness. To optimally deliver primary palliative care, stroke systems of care and provider teams should (1) promote and practice patient- and family-centered care; (2) effectively estimate prognosis; (3) develop appropriate goals of care; (4) be familiar with the evidence for common stroke decisions with end-of-life implications; (5) assess and effectively manage emerging stroke symptoms; (6) possess experience with palliative treatments at the end of life; (7) assist with care coordination, including referral to a palliative care specialist or hospice if necessary; (8) provide the patient and family the opportunity for personal growth and make bereavement resources available if death is anticipated; and (9) actively participate in continuous quality improvement and research. Addressing the palliative care needs of patients and families throughout the course of illness can complement existing practices and improve the quality of life of stroke patients, their families, and their care providers. There is an urgent need for further research in this area.",success
37353280,False,"Journal Article;Review;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",,,,,,,,True,"Neurological diseases cause physical, psychosocial, and spiritual or existential suffering from the time of their diagnosis. Palliative care focuses on improving quality of life for people with serious illness and their families by addressing this multidimensional suffering. Evidence from clinical trials supports the ability of palliative care to improve patient and caregiver outcomes by the use of outpatient or home-based palliative care interventions for people with motor neuron disease, multiple sclerosis, or Parkinson's disease; inpatient palliative care consultations for people with advanced dementia; telephone-based case management for people with dementia in the community; and nurse-led discussions with decision aids for people with advanced dementia in long-term care. Unfortunately, most people with neurological diseases do not get the support that they need for their palliative care under current standards of healthcare. Improving this situation requires the deployment of routine screening to identify individual palliative care needs, the integration of palliative care approaches into routine neurological care, and collaboration between neurologists and palliative care specialists. Research, education, and advocacy are also needed to raise standards of care.",success
29950434,False,Journal Article;Review,,,,,,,,True,"Neuropalliative care is an emerging subspecialty in neurology and palliative care. On April 26, 2017, we convened a Neuropalliative Care Summit with national and international experts in the field to develop a clinical, educational, and research agenda to move the field forward. Clinical priorities included the need to develop and implement effective models to integrate palliative care into neurology and to develop and implement informative quality measures to evaluate and compare palliative approaches. Educational priorities included the need to improve the messaging of palliative care and to create standards for palliative care education for neurologists and neurology education for palliative specialists. Research priorities included the need to improve the evidence base across the entire research spectrum from early-stage interventional research to implementation science. Highest priority areas include focusing on outcomes important to patients and families, developing serious conversation triggers, and developing novel approaches to patient and family engagement, including improvements to decision quality. As we continue to make remarkable advances in the prevention, diagnosis, and treatment of neurologic illness, neurologists will face an increasing need to guide and support patients and families through complex choices involving immense uncertainty and intensely important outcomes of mind and body. This article outlines opportunities to improve the quality of care for all patients with neurologic illness and their families through a broad range of clinical, educational, and investigative efforts that include complex symptom management, communication skills, and models of care.",success
37959200,False,Journal Article;Review,,,,,,,,True,"Stroke is one of the leading causes of disability worldwide despite recent advances in hyperacute interventions to lessen the initial impact of stroke. Stroke recovery therapies are crucial in reducing the long-term disability burden after stroke. Stroke recovery treatment options have rapidly expanded within the last decade, and we are in the dawn of an exciting era of multimodal therapeutic approaches to improve post-stroke recovery. In this narrative review, we highlighted various promising advances in treatment and technologies targeting stroke rehabilitation, including activity-based therapies, non-invasive and minimally invasive brain stimulation techniques, robotics-assisted therapies, brain-computer interfaces, pharmacological treatments, and cognitive therapies. These new therapies are targeted to enhance neural plasticity as well as provide an adequate dose of rehabilitation and improve adherence and participation. Novel activity-based therapies and telerehabilitation are promising tools to improve accessibility and provide adequate dosing. Multidisciplinary treatment models are crucial for post-stroke neurorehabilitation, and further adjuvant treatments with brain stimulation techniques and pharmacological agents should be considered to maximize the recovery. Among many challenges in the field, the heterogeneity of patients included in the study and the mixed methodologies and results across small-scale studies are the cardinal ones. Biomarker-driven individualized approaches will move the field forward, and so will large-scale clinical trials with a well-targeted patient population.",success
38217619,False,Journal Article,,,,,,,,True,"Covert consciousness is a state of residual awareness following severe brain injury or neurological disorder that evades routine bedside behavioral detection. Patients with covert consciousness have preserved awareness but are incapable of self-expression through ordinary means of behavior or communication. Growing recognition of the limitations of bedside neurobehavioral examination in reliably detecting consciousness, along with advances in neurotechnologies capable of detecting brain states or subtle signs indicative of consciousness not discernible by routine examination, carry promise to transform approaches to classifying, diagnosing, prognosticating and treating disorders of consciousness. Here we describe and critically evaluate the evolving clinical category of covert consciousness, including approaches to its diagnosis through neuroimaging, electrophysiology, and novel behavioral tools, its prognostic relevance, and open questions pertaining to optimal clinical management of patients with covert consciousness recovering from severe brain injury.",success
38165320,False,Journal Article,,,,,,,,True,"During acute hospitalizations, physicians often focus on the stroke patient and not family who may be traumatized by this sudden change to their loved one. We investigated long-term psychological distress among family surrogate decision makers for Mexican American (MA) and non-Hispanic White (NHW) severe stroke patients. Previous work in other diseases suggested worse psychological outcomes in MA than NHW caregivers. This was a population-based, prospective cohort study in Nueces County, TX. Stroke patient participants and their surrogate decision makers were enrolled soon after any stroke between April, 2016, and October, 2020, if surrogates had made decisions about life-sustaining treatments. Surrogates completed validated measures of posttraumatic stress, National Stressful Events Survey for Posttraumatic Stress Disorder Short Scale; anxiety, Generalized Anxiety Disorder-7; and depression, Patient Health Questionnaire-8 at discharge, 3, 6, and 12 months. Ethnic differences were assessed with multilevel linear mixed models, sequentially adjusted for prespecified patient and surrogate demographic, socioeconomic, and clinical covariates. There were 301 family surrogates for 241 severe stroke patients. The mean follow-up was 315 days. High scores on measures of psychological distress ranged between 17% and 28% of surrogates. One or more high levels of the psychological outcomes were found in 17%-43% of surrogates; 2 or more were found in 12%-27%; and all 3 were found in 5%-16% of surrogates. All psychological outcomes were worse among MAs on unadjusted analyses. In fully adjusted models, posttraumatic stress remained worse among MAs (0.36, 95% CI 0.17-0.56); ethnic differences were attenuated and no longer significant in the final model for anxiety (0.59, 95% CI -0.55 to 1.74) and depression (0.97, 95% CI -0.25 to 2.19). The trajectory for depression did differ by ethnicity (interaction <i>p</i> = 0.03), with depression score improving more rapidly over time among NHWs than MAs. Advance care plans did not seem to confound any ethnic differences. Psychological distress is common among family surrogate decision makers in the year after stroke and may be worse among MAs. Efforts are needed to support family members of all ethnic groups after severe stroke.",success
35619566,False,"Systematic Review;Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Stroke compromises the quality of life and wellbeing of stroke survivors and families as a whole. The unexpected caregiving responsibilities often cause psychological distress, overwhelming emotions, living losses and grief, and relational conflicts with stroke survivors. Despite the increasing research to better understand their needs, empirically sound and holistic psychosocial interventions for stroke caregivers are lacking. This study aims to consolidate psycho-socio-emotional needs and challenges in the existing systematic reviews and offer potential directions for psychosocial interventions to better support caregivers at a psycho-socio-emotional level. This systematic review adhered to the PRISMA guideline and employed the PICo (population, phenomena of interest, context) framework to screen for relevant systematic reviews for analysis. Six major databases were searched, including Academic Search Premier, CINAHL, Global Health, Medline, PsycArticles, and PsycInfo between 2010 and 2020. Ten systematic reviews were selected for full-text analysis using thematic synthesis. Data synthesis revealed eight themes with sixteen sub-themes, all together organized into two main theme categories. The <i>psycho-socio-emotional challenges</i> included <i>disruptions to</i> (1) <i>psychological homeostasis</i>, (2) <i>role equilibrium</i>, (3) <i>familial connection</i>, and (4) <i>caregiving empowerment</i>. The <i>psycho-socio-emotional coping mechanisms</i>, which could be adopted to buffer against the identified challenges, involved (1) <i>recalibration of normality and balance</i>, (2) <i>psychosocial support and caregiver relief</i>, (3) <i>relational reorientation and dyadic coping</i>, and (4) <i>institutional holistic care and support</i>. The findings accentuate the importance of addressing living losses and grief emerging from the caregiving journey, as well as facilitating meaning reconstruction to safeguard caregivers' wellbeing. Clinical implications and future research directions are discussed.",success
33349012,False,"Journal Article;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"Worldwide, stroke is prevalent, costly, and disabling in >80 million survivors. The burden of stroke is increasing despite incredible progress and advancements in evidence-based acute care therapies and despite the substantial changes being made in acute care stroke systems, processes, and quality metrics. Although there has been increased global emphasis on the importance of postacute stroke care, stroke system changes have not expanded to include postacute care and outcome follow-up. Our objectives are to describe the gaps and challenges in postacute stroke care and suboptimal stroke outcomes; to report on stroke survivors' and caregivers' perceptions of current postacute stroke care and their call for improvements in follow-up services for recovery and secondary prevention; and, ultimately, to make the case that a paradigm shift is needed in the definition of comprehensive stroke care and the designation of Comprehensive Stroke Center. Three recommendations are made for a paradigm shift in comprehensive stroke care: (1) criteria should be established for designation of rehabilitation readiness for Comprehensive Stroke Centers, (2) The American Heart Association/American Stroke Association implement an expanded Get With The Guidelines-Stroke program and criteria for comprehensive stroke centers to be inclusive of rehabilitation readiness and measure outcomes at 90 days, and (3) a public health campaign should be launched to offer hopeful and actionable messaging for secondary prevention and recovery of function and health. Now is the time to honor the patients' and caregivers' strongest ask: better access and improved secondary prevention, stroke rehabilitation, and personalized care.",success
15576544,False,Journal Article,,,,,,,,True,"The biopsychosocial model is both a philosophy of clinical care and a practical clinical guide. Philosophically, it is a way of understanding how suffering, disease, and illness are affected by multiple levels of organization, from the societal to the molecular. At the practical level, it is a way of understanding the patient's subjective experience as an essential contributor to accurate diagnosis, health outcomes, and humane care. In this article, we defend the biopsychosocial model as a necessary contribution to the scientific clinical method, while suggesting 3 clarifications: (1) the relationship between mental and physical aspects of health is complex--subjective experience depends on but is not reducible to laws of physiology; (2) models of circular causality must be tempered by linear approximations when considering treatment options; and (3) promoting a more participatory clinician-patient relationship is in keeping with current Western cultural tendencies, but may not be universally accepted. We propose a biopsychosocial-oriented clinical practice whose pillars include (1) self-awareness; (2) active cultivation of trust; (3) an emotional style characterized by empathic curiosity; (4) self-calibration as a way to reduce bias; (5) educating the emotions to assist with diagnosis and forming therapeutic relationships; (6) using informed intuition; and (7) communicating clinical evidence to foster dialogue, not just the mechanical application of protocol. In conclusion, the value of the biopsychosocial model has not been in the discovery of new scientific laws, as the term ""new paradigm"" would suggest, but rather in guiding parsimonious application of medical knowledge to the needs of each patient.",success
37183687,False,Journal Article;Review,,,,,,,,True,"Stroke is a disease of disparities, with tremendous racial and ethnic inequities in incidence, prevalence, treatment, and outcomes. The accumulating literature on the relationship between stroke and social determinants of health (ie, the structural conditions of the places where people live, learn, work, and play) contributes to our understanding of stroke inequities. Several interventions have been tested concurrently to reduce racial and ethnic inequities in stroke preparedness, care, recovery, and risk factor control. It is regrettable that no common theoretical framework has been used to facilitate comparison of interventions. In this scientific statement, we summarize, across the stroke continuum of care, trials of interventions addressing racial and ethnic inequities in stroke care and outcomes. We reviewed the literature on interventions to address racial and ethnic inequities to identify gaps and areas for future research. Although numerous trials tested interventions aimed at reducing inequities in prehospital, acute care, transitions in care, and poststroke risk factor control, few addressed inequities in rehabilitation, recovery, and social reintegration. Most studies addressed proximate determinants (eg, medication adherence, health literacy, and health behaviors), but upstream determinants (eg, structural racism, housing, income, food security, access to care) were not addressed. A common theoretical model of social determinants can help researchers understand the heterogeneity of social determinants, inform future directions in stroke inequities research, support research in understudied areas within the continuum of care, catalyze implementation of successful interventions in additional settings, allow for comparison across studies, and provide insight into whether addressing upstream or downstream social determinants has the strongest effect on reducing inequities in stroke care and outcomes.",success
35105178,False,"Journal Article;Research Support, Non-U.S. Gov't;Systematic Review",,,,,,,,True,"Stroke disproportionately affects racial minorities, and the level to which stroke treatment practices differ across races is understudied. Here, we performed a systematic review of disparities in stroke treatment between racial minorities and White patients. A systematic literature search was performed on PubMed to identify studies published from January 1, 2010, to April 5, 2021 that investigated disparities in access to stroke treatment between racial minorities and White patients. A total of 30 studies were included in the systematic review. White patients were estimated to use emergency medical services at a greater rate (59.8%) than African American (55.6%), Asian (54.7%), and Hispanic patients (53.2%). A greater proportion of White patients (37.4%) were estimated to arrive within 3 hours from onset of stroke symptoms than African American (26.0%) and Hispanic (28.9%) patients. A greater proportion of White patients (2.8%) were estimated to receive tPA (tissue-type plasminogen activator) as compared with African American (2.3%), Hispanic (2.6%), and Asian (2.3%) patients. Rates of utilization of mechanical thrombectomy were also lower in minorities than in the White population. As shown in this review, racial disparities exist at key points along the continuum of stroke care from onset of stroke symptoms to treatment. Beyond patient level factors, these disparities may be attributed to other provider and system level factors within the health care ecosystem.",success
