ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
29212839,True,"Journal Article;Randomized Controlled Trial;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",NCT01421771,databank,NCT01421771,NCT01421771,NCT01421771,NCT01421771|databank,NCT01421771|databank,True,"The optimal BP target for patients receiving hemodialysis is unknown. We randomized 126 hypertensive patients on hemodialysis to a standardized predialysis systolic BP of 110-140 mmHg (intensive arm) or 155-165 mmHg (standard arm). The primary objectives were to assess feasibility and safety and inform the design of a full-scale trial. A secondary objective was to assess changes in left ventricular mass. Median follow-up was 365 days. In the standard arm, the 2-week moving average systolic BP did not change significantly during the intervention period, but in the intensive arm, systolic BP decreased from 160 mmHg at baseline to 143 mmHg at 4.5 months. From months 4-12, the mean separation in systolic BP between arms was 12.9 mmHg. Four deaths occurred in the intensive arm and one death occurred in the standard arm. The incidence rate ratios for the intensive compared with the standard arm (95% confidence intervals) were 1.18 (0.40 to 3.33), 1.61 (0.87 to 2.97), and 3.09 (0.96 to 8.78) for major adverse cardiovascular events, hospitalizations, and vascular access thrombosis, respectively. The intensive and standard arms had similar median changes (95% confidence intervals) in left ventricular mass of -0.84 (-17.1 to 10.0) g and 1.4 (-11.6 to 10.4) g, respectively. Although we identified a possible safety signal, the small size and short duration of the trial prevent definitive conclusions. Considering the high risk for major adverse cardiovascular events in patients receiving hemodialysis, a full-scale trial is needed to assess potential benefits of intensive hypertension control in this population.",success
21803971,True,"Journal Article;Randomized Controlled Trial;Research Support, N.I.H., Extramural",,,,,,,,True,"Identifying potential modifiable risk factors to reduce the incidence of vascular access thrombosis in hemodialysis could reduce considerable morbidity and health care costs. We analyzed data from a subset of 1426 HEMO study subjects to determine whether more frequent intradialytic hypotension and/or lower predialysis systolic BP were associated with higher rates of vascular access thrombosis. Our primary outcome measure was episodes of vascular access thrombosis occurring within a given 6-month period during HEMO study follow-up. There were 2005 total episodes of vascular access thrombosis during a median 3.1 years of follow-up. The relative rate of thrombosis of native arteriovenous fistulas for the highest quartile of intradialytic hypotension was approximately twice that of the lowest quartile, independent of predialysis systolic BP and other covariates. There was no significant association of intradialytic hypotension with prosthetic arteriovenous graft thrombosis after multivariable adjustment. Higher predialysis systolic BP was associated with a lower rate of fistula and graft thrombosis, independent of intradialytic hypotension and other covariates. In conclusion, more frequent episodes of intradialytic hypotension and lower predialysis systolic BP associate with increased rates of vascular access thrombosis. These results underscore the importance of including vascular access patency in future studies of BP management in hemodialysis.",success
28965299,False,Journal Article;Meta-Analysis;Systematic Review,,,,,,,,True,"Volume overload is a common complication in patients with end-stage kidney disease who undergo maintenance dialysis therapy and associated with hypertension, left ventricular hypertrophy and mortality in this population. Although bioimpedance analysis (BIA), an objective method to assess overhydration, is associated with poor outcomes in observational studies, in randomized controlled trials (RCTs) the results were conflicting. We have examined the role of BIA for assessing the ""dry weight"" and fluid status in order to improve fluid overload in comparison with a control or clinical-based prescription in patients with ESKD receiving haemodialysis or peritoneal dialysis. All RCTs and quasi-RCTs in which BIA was used to improve fluid overload and assess the effect on all-cause mortality, cardiovascular morbidity, systolic blood pressure and volume control and arterial stiffness were included. Seven RCTs with 1312 patients could be included in this review. In low-to-medium quality of the evidence, the use of BIA did not reduce all-cause mortality (relative risk 0.87, 95% CI 0.54-1.39) and had small to no effect on body change, but it improved systolic blood pressure control (mean difference (MD) -2.73 mmHg, 95% CI -5.00 to -0.46 mmHg) and reduce overhydration, as measured by BIA, with 0.43 L [(MD), 95% CI 0.71-0.15 L]. In ESKD patients, BIA-based interventions for correction of overhydration have little to no effect on all-cause mortality, whereas BIA improved systolic blood pressure control. Our results should be interpreted with caution as the size and power of the included studies are low. Further studies, larger or with a longer follow-up period, should be performed to better describe the effect of BIA-based strategies on survival.",success
31027889,True,"Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",,,,,,,,True,"Approximately 85% of hemodialysis patients are hypertensive, but less than 30% achieve adequate blood pressure (BP) control. Reduction of volume overload is fundamental for BP control, but clinical criteria to estimate dry-weight are inaccurate. In the present study we examined the effect of dry-weight reduction with a lung-ultrasound-guided strategy on ambulatory BP in 71 clinically euvolemic hemodialysis patients with hypertension. Patients were equally randomized into an active group, following a strategy for dry-weight reduction guided by pre-hemodialysis lung ultrasound, and a control group with standard-of-care treatment. All patients underwent 48-hour ambulatory BP monitoring (ABPM) at baseline and after eight weeks. Overall, more patients in the active than in the control group had dry weight reduction, 54.3% compared to 13.9%, respectively. The ultrasonographic-B line change during follow-up was significantly different (-5.3±12.5 in active versus +2.2±7.6 in control group), which corresponded to significant differences in dry weight changes between the groups. The magnitude of reductions in 48-hour systolic BP (-6.61±9.57 vs. -0.67±13.07) and diastolic BP (-3.85±6.34 vs. -0.55±8.28) was significantly greater in the active group. Similarly, intradialytic BP, 44-hour BP, and daytime or night-time systolic/diastolic BP during both days of the interdialytic interval were significantly reduced in the active group but remained unchanged in the control group. The percentage of patients experiencing one or more intradialytic hypotensive episodes was marginally lower in the active group (34.3% vs. 55.6%). Thus, a lung-ultrasound-guided strategy for dry-weight reduction can effectively and safely reduce ambulatory BP levels in hemodialysis patients. Clinical implementation of this simple technique can help increase BP control in this population.",success
29793962,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"<b>Background</b> Hospitalizations and 30-day readmissions are common in the hemodialysis population. Actionable clinical markers for near-term hospital encounters are needed to identify individuals who require swift intervention to avoid hospitalization. Aspects of volume management, such as failed target weight (i.e, estimated dry weight) achievement, are plausible modifiable indicators of impending adverse events. The short-term consequences of failed target weight achievement are not well established.<b>Methods</b> Statistically deidentified data were taken from a cohort of Medicare-enrolled, prevalent hemodialysis patients treated at a large dialysis organization from 2010 to 2012. We used a retrospective cohort design with repeated intervals, each consisting of 180-day baseline, 30-day exposure assessment, and 30-day follow-up period, to estimate the associations between failed target weight achievement and the risk of 30-day emergency department visits and hospitalizations. We estimated adjusted risk differences using inverse probability of exposure weighted Kaplan-Meier methods.<b>Results</b> A total of 113,561 patients on hemodialysis contributed 788,722 study intervals to analyses. Patients who had a postdialysis weight >1.0 kg above the prescribed target weight in ≥30% (versus <30%) of exposure period treatments had a higher absolute risk (risk difference) of 30-day: emergency department visits (2.13%; 95% confidence interval, 2.00% to 2.32%); and all-cause (1.47%; 95% confidence interval, 1.34% to 1.62%), cardiovascular (0.31%; 95% confidence interval, 0.24% to 0.40%), and volume-related (0.15%; 95% confidence interval, 0.11% to 0.21%) hospitalizations.<b>Conclusions</b> In the absence of objective measures of volume status, recurrent failure to achieve target weight is an easily identifiable clinical risk marker for impending hospital encounters among patients on hemodialysis.",success
25862779,False,Journal Article,,,,,,,,True,"Fluid removal via ultrafiltration is a primary function of hemodialysis, and inadequate volume control is associated with significant morbidity and mortality among chronic dialysis patients. Treatment-to-treatment fluid removal goals are typically calculated on the basis of interdialytic weight gain and prescribed target weight. The clinical effect of frequent missed target weights is unclear. This study was designed to evaluate the associations of postdialysis weights above and below the prescribed target weight (separately) and outcomes. Data were taken from a national cohort of 10,785 prevalent, thrice-weekly, in-center hemodialysis patients dialyzing from 2005 to 2008 (median time at risk, 2.1 [25th percentile, 75th percentile] years) at a single dialysis organization. Patients were characterized as having an above target weight miss if their postdialysis weight was >2 kg above target weight in at least 30% of baseline treatments (14.6% of cohort), or they were characterized as control otherwise. Below target weight miss characterization was analogous for patients with postdialysis weight >2 kg below target weight (6.6% of cohort). Coprimary endpoints were all-cause and cardiovascular mortality. Above target weight miss in at least 30% of treatments (versus not) was associated with greater all-cause mortality (adjusted hazard ratio, 1.28; 95% confidence interval, 1.15 to 1.43); and below target weight miss in at least 30% of treatments (versus not) was associated with greater all-cause mortality (adjusted hazard ratio, 1.22; 95% confidence interval, 1.05 to 1.40). Both above and below target weight misses were also significantly associated with greater cardiovascular mortality. Secondary analyses demonstrated dose-response relationships between target weight misses and mortality. Results from sensitivity analyses considering the difference in postdialysis and target weights as a proportion of body weight were analogous to the primary results. Postdialysis weights >2 kg above and below target weight are associated with higher all-cause and cardiovascular mortality. Consistent target weight achievement is a viable target for improving fluid management.",success
23548380,False,Journal Article,,,,,,,,True,"We hypothesized that the difference between the prescribed end-dialysis body weight, defined end-dialysis over-weight (edOW; kg), and the body weight which is actually attained could impact survival in hemodialysis (HD) patients. The aim of this prospective observational study was to evaluate if edOW could influence survival in a cohort of prevalent HD patients, controlled for multiple dialysis and clinical risk factors and followed for 3 years. One hundred and eighty-two patients (117 men, age 65 ± 13 years) on regular HD treatment for at least 6 months [median 48 months (range: 6-366)] were followed from January 1, 2008 to December 31, 2010. Eighty-four patients (46%) did not achieve their prescribed dry body weight (dBW); their median edOW was 0.4 kg (range: 0.1-1.4). Ninety-eight died during observation, mainly from cardiovascular reasons (69%). Multivariate Cox regression analysis was utilized to evaluate the effect edOW, ultrafiltration rate (UFR), interdialytic weight gain (IDWG), age, sex, dialytic vintage, cardiovascular disease, antihypertensive therapy, diabetes, duration of HD, dBW, BMI, mean arterial blood pressure, Kt/V, and protein catabolic rate (PCRn) had on mortality. Age (HR: 1.04; CI: 1.03-1.05; p <0.0001), IDWG (HR: 2.62; CI: 2.06-3.34; p < 0.01), UFR (HR: 1.13; CI: 1.09-1.16; p< 0.01), PCRn (HR: 0.02; CI: 0.01-0.04; p <0.001), and edOW (HR: 2.71; CI: 1.95-3.75; p < 0.02) were independently correlated to survival. The relative receiver operating characteristic curve identified a cutoff value of 0.3 kg for edOW in predicting death. High edOW is independently associated with an increased long-term risk of all-cause and cardiovascular mortality in HD patients. Better survival was observed in patients with edOW <0.3 kg. For patients with higher edOW, longer or more frequent dialysis sessions should be considered in order to prevent the deleterious consequences of excessive body fluid expansion.",success
27575009,False,Comparative Study;Journal Article,,,,,,,,True,"Observational data have demonstrated an association between higher ultrafiltration rates and greater mortality among hemodialysis patients. Prior studies were small and did not consider potential differences in the association across body sizes and other related subgroups. No study has investigated ultrafiltration rates normalized to anthropometric measures beyond body weight. Also, potential methodological shortcomings in prior studies have led to questions about the veracity of the ultrafiltration rate-mortality association. Retrospective cohort. 118,394 hemodialysis patients dialyzing in a large dialysis organization, 2008 to 2012. Mean 30-day ultrafiltration rates were dichotomized at 13 and 10mL/h/kg, separately and categorized using various cutoff points. Ultrafiltration rates normalized to body weight, body mass index, and body surface area were investigated. All-cause mortality. Multivariable survival models were used to estimate the association between ultrafiltration rate and all-cause mortality. At baseline, 21,735 (18.4%) individuals had ultrafiltration rates > 13mL/h/kg and 48,529 (41.0%) had ultrafiltration rates > 10mL/h/kg. Median follow-up was 2.3 years, and the mortality rate was 15.3 deaths/100 patient-years. Compared with ultrafiltration rates ≤ 13mL/h/kg, ultrafiltration rates > 13mL/h/kg were associated with greater mortality (adjusted HR, 1.31; 95% CI, 1.28-1.34). Compared with ultrafiltration rates ≤ 10mL/h/kg, ultrafiltration rates > 10mL/h/kg were associated with greater mortality (adjusted HR, 1.22; 95% CI, 1.20-1.24). Findings were consistent across subgroups of sex, race, dialysis vintage, session duration, and body size. Higher ultrafiltration rates were associated with greater mortality when normalized to body weight, body mass index, and body surface area. Residual confounding cannot be excluded given the observational study design. Regardless of the threshold implemented, higher ultrafiltration rate was associated with greater mortality in the overall study population and across key subgroups. Randomized controlled trials are needed to investigate whether ultrafiltration rate reduction improves clinical outcomes.",success
20927040,True,"Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, N.I.H., Extramural",,,,,,,,True,"Patients receiving hemodialysis have high rates of cardiovascular morbidity and mortality that may be related to the hemodynamic effects of rapid ultrafiltration. Here we tested whether higher dialytic ultrafiltration rates are associated with greater all-cause and cardiovascular mortality, and hospitalization for cardiovascular disease. We used data from the Hemodialysis Study, an almost-7-year randomized clinical trial of 1846 patients receiving thrice-weekly chronic dialysis. The ultrafiltration rates were divided into three categories: up to 10 ml/h/kg, 10-13 ml/h/kg, and over 13 ml/h/kg. Compared to ultrafiltration rates in the lowest group, rates in the highest were significantly associated with increased all-cause and cardiovascular-related mortality with adjusted hazard ratios of 1.59 and 1.71, respectively. Overall, ultrafiltration rates between 10-13 ml/h/kg were not associated with all-cause or cardiovascular mortality; however, they were significantly associated among participants with congestive heart failure. Cubic spline interpolation suggested that the risk of all-cause and cardiovascular mortality began to increase at ultrafiltration rates over 10 ml/h/kg regardless of the status of congestive heart failure. Hence, higher ultrafiltration rates in hemodialysis patients are associated with a greater risk of all-cause and cardiovascular death.",success
17890254,True,Journal Article;Multicenter Study,,,,,,,,True,"High ultrafiltration rate on haemodialysis (HD) stresses the cardiovascular system and could have a negative effect on survival. The effect of ultrafiltration rate (UFR; ml/h/kg BW) on mortality was prospectively evaluated in a cohort of 287 prevalent uraemic patients in regular HD from 1 January 2000 to 31 December 2005. 165 men and 122 women, age 66 +/- 13 years, on regular HD for at least 6 months, median: 48 months (range 6-372 months). Mean UFR was 12.7 +/- 3.5 ml/h/kg BW, Kt/V: 1.27 +/- 0.13, body weight (BW): 62 +/- 13 kg, PCRn: 1.11 +/- 0.20 g/kg/day, duration of dialysis: median 240 min (range 180-300 min), mean arterial blood pressure (MAP) 99 +/- 9 mm/Hg. One hundred and forty nine patients (52%) died, mainly for cardiovascular reasons (69%). Multivariate Cox regression analysis was utilized to evaluate the effect on mortality of UFR, age, sex, dialytic vintage, cardiovascular disease (CVD), diabetes, dialysis modality, duration of HD, BW, interdialytic weight gain (IWG), body mass index (BMI), MAP, pulse pressure (PP), Kt/V, PCRn. Age (HR 1.06; CI 1.04-1.08; P < 0.0001), PCRn (HR 0.17, CI 0.07-0.43; P < 0.0001), diabetes (HR 1.81, CI 1.24-2.47; P = 0.007), CVD (HR 1.86; CI 1.32-2.62; P = 0.007) and UFR (HR 1.22; CI 1.16-1.28; P < 0.0001) were identified as factors independently correlated to survival. We estimated the discrimination potential of UFR, evaluated at baseline, in predicting death at 5 years, calculating the relative receiver operating characteristic (ROC) curves and the cut-off that minimizes the absolute difference between sensitivity and specificity. High UFRs are independently associated with increased mortality risk in HD patients. Better survival was observed with UFR < 12.37 ml/h/kg BW. For patients with higher UFRs, longer or more frequent dialysis sessions should be considered in order to prevent the deleterious consequences of excessive UFR.",success
