ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
21499181,False,Journal Article;Review,,,,,,,,True,"To review the essential elements of crisis resource management and provide a resource for instructors by describing how to use simulation-based training to teach crisis resource management principles in pediatric acute care contexts. A MEDLINE-based literature source. OUTLINE OF REVIEW: This review is divided into three main sections: Background, Principles of Crisis Resource Management, and Tools and Resources. The background section provides the brief history and definition of crisis resource management. The next section describes all the essential elements of crisis resource management, including leadership and followership, communication, teamwork, resource use, and situational awareness. This is followed by a review of evidence supporting the use of simulation-based crisis resource management training in health care. The last section provides the resources necessary to develop crisis resource management training using a simulation-based approach. This includes a description of how to design pediatric simulation scenarios, how to effectively debrief, and a list of potential assessment tools that instructors can use to evaluate crisis resource management performance during simulation-based training. Crisis resource management principles form the foundation for efficient team functioning and subsequent error reduction in high-stakes environments such as acute care pediatrics. Effective instructor training is required for those programs wishing to teach these principles using simulation-based learning. Dissemination and integration of these principles into pediatric critical care practice has the potential for a tremendous impact on patient safety and outcomes.",success
29792459,False,Journal Article;Review,,,,,,,,True,"Few industries match the scale of health care. In the United States alone, an estimated 85% of the population has at least 1 health care encounter annually and at least one quarter of these people experience 4 to 9 encounters annually. A single visit requires collaboration among a multidisciplinary group of clinicians, administrative staff, patients, and their loved ones. Multiple visits often occur across different clinicians working in different organizations. Ineffective care coordination and the underlying suboptimal teamwork processes are a public health issue. Health care delivery systems exemplify complex organizations operating under high stakes in dynamic policy and regulatory environments. The coordination and delivery of safe, high-quality care demands reliable teamwork and collaboration within, as well as across, organizational, disciplinary, technical, and cultural boundaries. In this review, we synthesize the evidence examining teams and teamwork in health care delivery settings in order to characterize the current state of the science and to highlight gaps in which studies can further illuminate our evidence-based understanding of teamwork and collaboration. Specifically, we highlight evidence concerning (a) the relationship between teamwork and multilevel outcomes, (b) effective teamwork behaviors, (c) competencies (i.e., knowledge, skills, and attitudes) underlying effective teamwork in the health professions, (d) teamwork interventions, (e) team performance measurement strategies, and (f) the critical role context plays in shaping teamwork and collaboration in practice. We also distill potential avenues for future research and highlight opportunities to understand the translation, dissemination, and implementation of evidence-based teamwork principles into practice. (PsycINFO Database Record",success
18828828,False,Journal Article,,,,,,,,True,"Teamwork is integral to a working environment conducive to patient safety and care. Team training is one methodology designed to equip team members with the competencies necessary for optimizing teamwork. There is evidence of team training's effectiveness in highly complex and dynamic work environments, such as aviation and health care. However, most quantitative evaluations of training do not offer any insight into the actual reasons why, how, and when team training is effective. To address this gap in understanding, and to provide guidance for members of the health care community interested in implementing team training programs, this article presents both quantitative results and a specific qualitative review and content analysis of team training implemented in health care. Based on this review, we offer eight evidence-based principles for effective planning, implementation, and evaluation of team training programs specific to health care.",success
28325208,False,Journal Article;Systematic Review,,,,,,,,True,"As a result of the recent proliferation of health care team training (HTT), there was a need to update previous systematic reviews examining the underlying structure driving team training initiatives. This investigation was guided by 10 research questions. A literature search identified 197 empirical samples detailing the evaluation of team training programs within the health care context; 1,764 measures of HTT effectiveness were identified within these samples. Trained coders extracted information related to study design and training development, implementation, and evaluation to calculate percentages detailing the prevalence of certain training features. HTT was rarely informed by a training needs analysis (k = 47, 23.9%) and most commonly addressed communication strategies (k = 167, 84.8%). HTT programs that incorporated practice (k = 163, 82.7%) often employed high-fidelity patient simulators (k = 38, 25.2%) and provided participants with feedback opportunities (k = 107, 65.6%). Participants were typically practicing clinicians (k = 154, 78.2%) with a lower prevalence of health care students (k = 35, 17.8). Evaluations primarily relied on repeated measures designs (k = 123, 62.4%) and self-reported data (k = 1,257, 71.3%). Additional trends were identified and are discussed. Many trends in HTT practice and evaluation were identified. The results of this review suggested that, in the literature, HTT programs are more frequently following recommendations for training design and implementation (for example, providing feedback) in comparison to findings from previous reviews. However, there were still many areas in which improvement could be achieved to improve patient care.",success
17538634,True,"Journal Article;Randomized Controlled Trial;Research Support, U.S. Gov't, P.H.S.",,,,,,,,True,"To add a team training and human error curriculum to the Neonatal Resuscitation Program (NRP) and measure its effect on teamwork. We hypothesized that teams that received the new course would exhibit more teamwork behaviors than those in the standard NRP course. Interns were randomized to receive NRP with team training or standard NRP, then video recorded when they performed simulated resuscitations at the end of the day-long course. Outcomes were assessed by observers blinded to study arm allocation and included the frequency or duration of six team behaviors: inquiry, information sharing, assertion, evaluation of plans, workload management and vigilance. The interns in the NRP with team training group exhibited more frequent team behaviors (number of episodes per minute (95% CI)) than interns in the control group: information sharing 1.06 (0.24, 1.17) vs 0.13 (0.00, 0.43); inquiry 0.35 (0.11, 0.42) vs 0.09 (0.00, 0.10); assertion 1.80 (1.21, 2.25) vs 0.64 (0.26, 0.91); and any team behavior 3.34 (2.26, 4.11) vs 1.03 (0.48, 1.30) (P-values <0.008 for all comparisons). Vigilance and workload management were practiced throughout the entire simulated code by nearly all the teams in the NRP with team training group (100% for vigilance and 88% for workload management) vs only 53 and 20% of the teams in the standard NRP. No difference was detected in the frequency of evaluation of plans. Compared with the standard NRP, NRP with a teamwork and human error curriculum led interns to exhibit more team behaviors during simulated resuscitations.",success
22000533,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Evaluate the impact of a team training curriculum for residents and multidisciplinary trauma team members on team communication, coordination and clinical efficacy of trauma resuscitation. Prospective, cohort intervention comparing pre- vs. post-training performance. The intervention was a human patient simulator (HPS)-based, in situ team training curriculum, comprising a one-hour web based didactic followed by HPS training in the emergency department (ED). Teams were trained in multidisciplinary groups of 5-8 persons. Each HPS session included three fifteen minute scenarios with immediate video-enabled debriefing. Structured debriefing and teamwork assessment was performed with a modified NOTECHS scale for trauma (T-NOTECHS). Teams were assessed for performance changes during HPS-based training, as well as in actual trauma resuscitations. The Queen's Trauma Center (Level II); the primary teaching hospital for the University of Hawaii Surgical Residency. 137 multidisciplinary trauma team members, including residents (n = 24), ED and trauma attending physicians, nurses, respiratory therapists, and ED technicians. During HPS-based training sessions, significant improvements in teamwork ratings, and in clinical task speed and completion rates were noted between the first and the last scenario.244 real-life blunt trauma resuscitations were observed for six months before and after training. There was a significant improvement in mean teamwork scores from the pre-to post-training resuscitations. Moreover, there were significant improvements in the objective parameters of speed and completeness of resuscitation. This was manifest by a 76% increase in the frequency of near-perfect task completion (≤ 1 unreported task), and a reduction in the mean overall ED resuscitation time by 16%. A relatively brief (four-hour) HPS-based curriculum can improve the teamwork and clinical performance of multidisciplinary trauma teams that include surgical residents. This improvement was evidenced both in simulated and actual trauma settings, and across teams of varying composition. HPS-based trauma teamwork training appears to be an educational method that can impact patient care.",success
22796407,False,Journal Article,,,,,,,,True,"The introduction of a paediatric medical emergency team (pMET) was accompanied by integration of weekly in situ simulation team training into routine clinical practice. On a rotational basis, all key ward staff participated in team training, which focused on recognition of the deteriorating child, teamwork and early consultant review of patients with evolving critical illness. This study aimed to evaluate the impact of regular team training on the hospital response to deteriorating in-patients and subsequent patient outcome. Prospective cohort study of all deteriorating in-patients of a tertiary paediatric hospital requiring admission to paediatric intensive care (PICU) the year before, and after, the introduction of pMET and concurrent team training. Deteriorating patients were: recognised more promptly (before/after pMET: median time 4/1.5 h, p<0.001), more often reviewed by consultants (45%/76%, p=0.004), more often transferred to high dependency care (18%/37%, p=0.021) and more rapidly escalated to intensive care (median time 10.5/5 h, p=0.024). These improved responses by ward staff extended beyond direct involvement of pMET. There was a trend towards fewer PICU admissions, reduced level of sickness at the time of PICU admission, reduced length of PICU stay and reduced PICU mortality. Introduction of pMET coincided with significantly reduced hospital mortality (p<0.001). These results indicate that lessons learnt by ward staff during regular in situ team training led to significantly improved recognition and management of deteriorating in-patients with evolving critical illness. Integration of in situ simulation team training in clinical care has potential applications beyond paediatrics.",success
24158170,False,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't",,,,,,,,True,"To determine whether implementation of Composite Resuscitation Team Training is associated with improvement in survival to discharge and code team performance after pediatric in-hospital cardiopulmonary arrest. We conducted a prospective observational study with historical controls at a 302-bed, quaternary care, academic children's hospital. Inpatients who experienced cardiopulmonary arrest between January 1, 2006, and December 31, 2009, were included in the control group (123 patients experienced 183 cardiopulmonary arrests) and between July 1, 2010, and June 30, 2011, were included in the intervention group (46 patients experienced 65 cardiopulmonary arrests). Code team members were introduced to Composite Resuscitation Team Training and continued training throughout the intervention period (January 1, 2010-June 30, 2011). Training was integrated via in situ code blue simulations (n = 16). Simulations were videotaped and participants were debriefed for education and process improvement. Primary outcome was survival to discharge after cardiopulmonary arrest. Secondary outcome measures were 1) change in neurologic morbidity from admission to discharge, measured by Pediatric Cerebral Performance Category, and 2) code team adherence to resuscitation Standard Operating Performance variables. The intervention group was more likely to survive than the control group (60.9% vs 40.3%) (unadjusted odds ratio, 2.3 [95% CI, 1.15-4.60]) and had no significant change in neurologic morbidity (mean change in Pediatric Cerebral Performance Category 0.11 vs 0.27; p = 0.37). Code teams exposed to Composite Resuscitation Team Training were more likely than control group to adhere to resuscitation Standard Operating Performance (35.9% vs 20.8%) (unadjusted odds ratio, 2.14 [95% CI, 1.15-3.99]). After adjusting for adherence to Standard Operating Performance, survival remained improved in the intervention period (odds ratio, 2.13 [95% CI, 1.06-4.36]). With implementation of Composite Resuscitation Team Training, survival to discharge after pediatric cardiopulmonary arrest improved, as did code team performance. Demonstration of improved survival after adjusting for code team adherence to resuscitation standards suggests that this may be a valuable resuscitation training program. Further studies are needed to determine causality and generalizability.",success
24993493,False,Journal Article;Observational Study,,,,,,,,True,"Despite advances in cardiopulmonary resuscitation and widespread life-support trainings, the outcomes of resuscitation are variable. There is a definitive need for organizational inputs to strengthen the resuscitation process. Our hospital authorities introduced certain changes at the organizational level in our in-house resuscitation protocol. We aimed to study the impact of these changes on the outcomes of resuscitation. The hospital code blue committee decided to reformulate the resuscitation protocols and reframe the code blue team. Various initiatives were taken in the form of infrastructural changes, procurement of equipment, organising certified training programs, conduct of mock code and simulation drills etc. A prospective and retrospective observational study was made over 6 years: a pre-intervention period, which included all cardiac arrests from January 2007 to December 2009, before the implementation of the program, and a post-intervention period from January 2010 to December 2012, after the implementation of the program. The outcomes of interest were response time, immediate survival, day/night survival and survival to discharge ratio. 2,164 in-hospital cardiac arrests were included in the study, 1,042 during the pre-intervention period and 1,122 during the post-intervention period. The survival percentage increased from 26.7 to 40.8 % (p < 0.05), and the survival to discharge ratio increased from 23.4 to 66.6 % (p < 0.05). Both day- and night-time survival improved (p < 0.05) and response time improved from 4 to 1.5 min. A strong hospital-based resuscitation policy with well-defined protocols and infrastructure has potential synergistic effect and plays a big role in improving the outcomes of resuscitation.",success
30261220,True,Journal Article;Multicenter Study,,,,,,,,True,"The American Heart Association (AHA) and the Institute of Medicine have published a national ""call-to-action"" to improve survival from in-hospital cardiopulmonary arrest (IHCA). Our aim was to determine if more-active hospital participation in standardized in-situ mock code (ISMC) training is associated with increased IHCA survival. We performed an ecological study across a multi-state healthcare system comprising 26 hospitals. Hospital-level ISMC performance was measured during 2016-2017 and IHCA hospital discharge survival rates in 2017. We performed univariate and multivariate analysis of the hospital-level association between more-active ISCM participation and IHCA survival, with adjustment for hospital expected mortality as determined by a commercial severity scoring system. Other potential confounders were analyzed using univariate statistics. Hospitals with more-active ISMC participation conducted a median of 17.6 ISMCs/100 beds/year (vs 3.2/100 beds/year in less-active hospitals, p = 0.001) in 2016-2017. 220,379 patients were admitted and 3289 experienced IHCA in study hospitals in 2017, with an overall survival rate of 37.4%. Hospitals with more-active ISMC participation had a mean IHCA survival rate of 42.8% vs. 31.8% in hospitals with less-active ISMC participation (p < 0.0001), and a significantly reduced odds ratio (OR) of 0.62 for IHCA mortality (95% CI: 0.54-0.72; p < 0.0001) which was unchanged after adjustment for hospital-level expected mortality (adjusted OR: 0.62; 95% CI: 0.54-0.71; p < 0.001). Hospitals in our healthcare system with more-active ISMC participation have higher IHCA survival. Prospective trials are needed to establish the efficacy of standardized ISMC training programs in improving patient survival after cardiac arrest.",success
30555719,False,Journal Article,,,,,,,,True,"In hospital cardiac arrest (IHCA) affects 200,000 adults in the United States each year, and resuscitative efforts are often suboptimal. The objective of this study was to determine whether a program of ""mock codes"" improves group-level performance of IHCA skills. Our primary outcome of interest was change in CPR fraction, and the secondary outcomes of interest were time to first dose of epinephrine and time to first defibrillation. We hypothesized that a sustained program of mock codes would translate to greater than 10% improvement in each of these core metrics over the first three years of the program. We conducted mock codes in an urban teaching hospital between August, 2012 and October, 2015. Mock codes occurred on telemetry and medical/surgical units on day and night shifts. Codes were managed by unit staff and members of the hospital's ""Code Blue"" team, and data were recorded by trained observers. Data were summarized using descriptive statistics, and repeated measures outcomes were calculated using a mixed effects model. Fifty-seven mock codes were included in the analysis: 42 on Medical/Surgical units and 15 on Telemetry units. CPR fraction increased by 2.9% per six-month time interval on Telemetry units, and 1.3% per time interval on Medical/Surgical units. Neither time to first epinephrine dosing nor time to defibrillation changed significantly. While we observed a significant improvement in CPR fraction over the course of this program of mock codes, similar improvements were not observed for other key measures of cardiac arrest performance.",success
25092937,True,"Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",,,,,,,,True,"High-fidelity simulation is an effective tool in teaching neonatal resuscitation skills to professionals. We aimed to determine whether in situ simulation training (for ∼80% of the delivery room staff) improved neonatal resuscitation performed by the staff at maternities. A baseline evaluation of 12 maternities was performed: a random sample of 10 professionals in each unit was presented with 2 standardized scenarios played on a neonatal high-fidelity simulator. The medical procedures were video recorded for later assessments. The 12 maternities were then randomly assigned to receive the intervention (a 4-hour simulation training session delivered in situ for multidisciplinary groups of 6 professionals) or not receive it. All maternities were evaluated again at 3 months after the intervention. The videos were assessed by 2 neonatologists blinded to the pre-/postintervention as well as to the intervention/control groups. The performance was assessed using a technical score and a team score. After intervention, the median technical score was significantly higher for scenarios 1 and 2 for the intervention group compared with the control group (P = .01 and 0.004, respectively), the median team score was significantly higher (P < .001) for both scenarios. In the intervention group, the frequency of achieving a heart rate >90 per minute at 3 minutes improved significantly (P = .003), and the number of hazardous events decreased significantly (P < .001). In situ simulation training with multidisciplinary teams can effectively improve technical skills and teamwork in neonatal resuscitation.",success
30987773,False,Journal Article,,,,,,,,True,"ED staff lack adequate exposure to critical pediatric patients to develop competence and confidence in resuscitation scenarios. Simulations of various designs have shown success at increasing health care staff performance and self-efficacy. We developed a nurse-led, low-fidelity in situ simulation of a pediatric sepsis scenario. The primary goal was to improve staff adherence to resuscitation guidelines, as measured by the Clinical Performance Tool, a set of checklists designed to measure adherence to Pediatric Advanced Life Support algorithms by multidisciplinary teams during simulations. The secondary goal was to improve staff confidence, measured by the Confidence Scale, a 5-item Likert-type scale that can measure any psychomotor skill. A total of 43 RNs participated in 12 simulations over a period of 3 months. Mean Clinical Performance score improved by 74%, from 5.3 to 9.2 (P < 0.001). Mean confidence score for RNs improved by 56%, from 2.48 (standard deviation [SD] 0.83) to 3.88 (SD 0.66) (P < 0.001). Several systems issues were identified and addressed by multidisciplinary teams, such as increasing respiratory therapist response to the emergency department and updating of the Broselow cart. In situ low-fidelity simulations led by RNs contributed to significant improvement in adherence to resuscitation guidelines and in staff confidence. The simulation design had minimal impact on staffing and budget and enabled identification and correction of systems issues.",success
