ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
30055973,False,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't;Systematic Review",,,,,,,,True,"Faced with increasing health care costs, it is incumbent to discern whether managing dyslipidemia with medical nutrition therapy (MNT) by a registered dietitian nutritionist (RDN) is clinically and cost effective. To systematically examine evidence on the clinical effectiveness and cost benefit of MNT by an RDN for the treatment of dyslipidemia. English and full-text research articles published between January 2003 and October 2014 were identified using PubMed, MEDLINE, and the Worldcat.org site to identify literature specific to clinical and cost effectiveness of MNT for dyslipidemia. Studies were required to have at least one outcome measure of dyslipidemia: total cholesterol (Total C), low-density lipoprotein cholesterol, triglycerides, high-density lipoprotein cholesterol, and/or metabolic syndrome. This systematic review identified 34 primary studies with 5704 subjects. Multiple individual face-to-face MNT sessions by an RDN over 3 to 21 months led to significant improvements in lipid profile, body mass index, glycemic status, and blood pressure. Results were summarized as mean differences with 95% confidence intervals when meta-analysis was possible. In a pooled analysis, MNT interventions lowered low-density lipoprotein cholesterol, total C, triglycerides, fasting blood glucose, hemoglobin A1c, and body mass index compared to a control group. Cost effectiveness and economic savings of MNT for dyslipidemia showed improved quality-adjusted life years and cost savings from reduced medication use. Evidence from this systematic review and meta-analysis demonstrates that multiple MNT sessions by an RDN are clinically effective and cost beneficial in patients with dyslipidemia and cardiometabolic risk factors.",success
37345755,False,"Systematic Review;Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Background The aim of this systematic review was to quantify the associations between body composition measures and risk of incident heart failure (HF) and its subtypes in the general population. Methods and Results We searched Medline, Embase, and Global Health databases from each database inception to January 19, 2023 for prospective studies reporting on body composition and HF risk. We followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. The Newcastle-Ottawa scale was used to assess the risk of bias of included studies. Fixed-effects models were used for meta-analysis. Thirty-five studies were included (n<sub>total</sub>=1 137 044; n<sub>cases</sub>=34 422). Summary relative risk (RR) per 5-kg/m<sup>2</sup> higher body mass index was 1.42 (95% CI, 1.40-1.42; 𝜁<sup>2</sup>=0.02, <i>I</i><sup>2</sup>=94.4%), 1.28 (95% CI, 1.26-1.31; 𝜁<sup>2</sup>=0.01, <i>I</i><sup>2</sup>=75.8%) per 10-cm higher waist circumference, and 1.33 (95% CI, 1.28-1.37; 𝜁<sup>2</sup>=0.04, <i>I</i><sup>2</sup>=94.9%) per 0.1-unit higher waist-hip ratio. Pooled estimates of the few studies that reported on regional fat suggested significant positive association between HF risk and both visceral fat (RR, 1.08 [95% CI, 1.04-1.12]) and pericardial fat (RR, 1.08 [95% CI, 1.06-1.10]). Among HF subtypes, associations were stronger for HF with preserved ejection fraction than HF with reduced ejection fraction. No study reported on lean mass. Conclusions Pooled data suggested strong associations between adiposity and HF. The association with adiposity is stronger for HF with preserved ejection fraction than HF with reduced ejection fraction, indicating that different mechanisms may be at play in etiopathogenesis of HF subtypes. Future studies are needed to investigate role of regional fat mass and lean mass in HF risk. Registration Information REGISTRATION: URL: www.crd.york.ac.uk/prospero/. Unique identifier: CRD42020224584.",success
29739793,False,"Comparative Study;Journal Article;Observational Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Prognosis based on body fat percentage (BF%) in patients with coronary artery disease has not been extensively studied. We tested the hypothesis that patients with coronary artery disease and increased BF% have a higher risk for major adverse cardiovascular events (MACEs) and that fat-free mass is associated with better prognosis. We included 717 patients referred to cardiac rehabilitation after coronary artery disease events or procedures who underwent air displacement plethysmography to assess BF%; 75% were men, with a mean age 61.4±11.4 years and a mean body mass index of 30±5.4 kg/m<sup>2</sup>. Follow-up was performed using a record linkage system. Patients were classified in sex-specific quartiles of BF% and fat-free mass index. The composite outcome of MACEs included acute coronary syndromes, coronary revascularization, stroke, or death from any cause. After a median follow-up of 3.9 years, 201 patients had a MACE. After adjusting for covariates, body mass index was not associated with MACEs (<i>P</i>=0.12). However, the risk of MACEs for those in the highest BF% quartile was nearly double when compared with those in the lowest quartile (hazard ratio, 1.89; 95% confidence interval, 1.30-2.77; <i>P</i>=0.0008). In contrast, fat-free mass was inversely associated with MACEs. The risk of MACEs for those in the fourth fat-free mass quartile was lower (adjusted hazard ratio, 0.53; 95% confidence interval, 0.35-0.82; <i>P</i>=0.004), when compared with those in the first quartile. In patients with coronary artery disease, there is no obesity paradox when measuring BF% instead of body mass index. BF% is associated with a higher risk of MACEs, whereas fat-free mass is associated with a lower risk of MACEs. Body mass index was not associated with MACEs.",success
21545944,False,Comparative Study;Journal Article;Systematic Review,,,,,,,,True,"The aim of this study was to examine the association of central (waist circumference [WC] and waist-hip ratio [WHR]) and total obesity (body mass index [BMI]) measures with mortality in coronary artery disease (CAD) patients. The question of which measure of obesity better predicts survival in patients with CAD is controversial. We searched OVID/Medline, EMBASE, CENTRAL, and Web of Science from 1980 to 2008 and asked experts in the field for unpublished data meeting inclusion criteria, in which all subjects had: 1) CAD at baseline; 2) measures of WC or WHR; 3) mortality data; and 4) a minimum follow-up of 6 months. From 2,188 studies found, 6 met inclusion criteria. We obtained individual subject data from 4, adding unpublished data from a cardiac rehabilitation cohort. A variable called ""central obesity"" was created on the basis of tertiles of WHR or WC. Cox-proportional hazards were adjusted for age, sex, and confounders. The final sample consisted of 15,923 subjects. There were 5,696 deaths after a median follow-up of 2.3 (interquartile range 0.5 to 7.4) years. Central obesity was associated with mortality (hazard ratio [HR]: 1.70, 95% confidence interval [CI]: 1.58 to 1.83), whereas BMI was inversely associated with mortality (HR: 0.64, 95% CI: 0.59 to 0.69). Central obesity was also associated with higher mortality in the subset of subjects with normal BMI (HR: 1.70, 95% CI: 1.52 to 1.89) and BMI ≥30 kg/m(2) (HR: 1.93, 95% CI: 1.61 to 2.32). In subjects with CAD, including those with normal and high BMI, central obesity but not BMI is directly associated with mortality.",success
23369419,True,Journal Article;Multicenter Study,,,,,,,,True,"This study sought to assess the mortality risk of patients with coronary artery disease (CAD) based ona combination of body mass index (BMI) with measures of central obesity. In CAD patients, mortality has been reported to vary inversely with BMI (“obesity paradox”). In contrast,central obesity is directly associated with mortality. Because of this bidirectionality, we hypothesized that CAD patients with normal BMI but central obesity would have worse survival compared to individuals with other combinations of BMI and central adiposity. We included 15,547 participants with CAD who were part of 5 studies from 3 continents. Multivariate stratifiedCox-proportional hazard models adjusted for potential confounders were used to assess mortality risk according to different patterns of adiposity that combined BMI with measures of central obesity. Mean age was 66 years, 60% were men. There were 5,507 deaths over a median follow-up of 2.4 years (IQR: 0.5 to 7.4 years). Individuals with normal weight central obesity had the worst long-term survival: a person with BMI of 22 kg/m2 and waist circumference (WC) of 101 cm had higher mortality than a person with similar BMI but WC of 85 cm (HR: 1.10[95% CI: 1.05 to 1.17]), than a person with BMI of 26 kg/m2 and WC of 85 cm (HR: 1.20 [95% CI: 1.09 to 1.31]), than a person with BMI of 30 kg/m2 and WC of 85 cm (HR: 1.61 [95% CI: 1.39 to 1.86]) and than a person with BMI of 30kg/m2 and WC of 101 cm (HR: 1.27 [95% CI: 1.18 to 1.39), p < 0.0001 for all). In patients with CAD, normal weight with central obesity is associated with the highest risk of mortality [corrected].",success
36721154,False,Journal Article,,,,,,,,True,"The risk of cardiovascular diseases has rapidly increased among middle-aged and elderly. However, little is known about the relationship of body composition changes with the risk of cardiovascular events among this population in China. We explored the associations of 2-year changes in fat percentage (fat%) and fat-free mass percentage (FFM%) with subsequent cardiovascular events in a middle-aged and elderly community-based cohort. This study included 1048 participants (456 men [43.51%], aged 50-80 years) without overt cardiovascular disease, who underwent two examinations during 2013-2014 and 2015-2016. All participants were followed up until 2022 for cardiovascular events. A bioelectrical impedance analyzer was used to calculate fat% and FFM% change. At baseline, the median body mass index (BMI), fat%, and FFM% were 23.9 (22.1-25.9) kg/m<sup>2</sup>, 27.2 (20.8-33.6)%, and 72.8 (66.4-79.2)%, respectively. Two-year changes in fat% and FFM% were 0.31 (- 5.53 to 6.87)% and - 0.12 (- 2.36 to 2.06)%. During an average follow-up of 5.5 years, 86 cardiovascular events (8.21%) occurred. Cox regression models showed that hazard ratios (HRs) of every 2% change in fat% and FFM% for cardiovascular events were 1.04 (95% confidence interval [CI] 1.01-1.07) and 0.84 (95% CI 0.74-0.95), respectively. Compared with participants with stable fat% (-2% ≤ ⊿fat% < 2%), those with fat% gain ≥ 2% had an increased risk of cardiovascular events (HR 2.07, 95% CI 1.08-3.97). FFM% loss > 8% was associated with a higher risk of cardiovascular events (HR 3.83, 95% CI 1.29-11.4). In a middle-aged and elderly community-based Chinese population, fat% gain or FFM% loss was associated with an increased risk of cardiovascular events.",success
37186680,False,"Journal Article;Review;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Sarcopenia is the loss of muscle strength, mass, and function, which is often exacerbated by chronic comorbidities including cardiovascular diseases, chronic kidney disease, and cancer. Sarcopenia is associated with faster progression of cardiovascular diseases and higher risk of mortality, falls, and reduced quality of life, particularly among older adults. Although the pathophysiologic mechanisms are complex, the broad underlying cause of sarcopenia includes an imbalance between anabolic and catabolic muscle homeostasis with or without neuronal degeneration. The intrinsic molecular mechanisms of aging, chronic illness, malnutrition, and immobility are associated with the development of sarcopenia. Screening and testing for sarcopenia may be particularly important among those with chronic disease states. Early recognition of sarcopenia is important because it can provide an opportunity for interventions to reverse or delay the progression of muscle disorder, which may ultimately impact cardiovascular outcomes. Relying on body mass index is not useful for screening because many patients will have sarcopenic obesity, a particularly important phenotype among older cardiac patients. In this review, we aimed to: (1) provide a definition of sarcopenia within the context of muscle wasting disorders; (2) summarize the associations between sarcopenia and different cardiovascular diseases; (3) highlight an approach for a diagnostic evaluation; (4) discuss management strategies for sarcopenia; and (5) outline key gaps in knowledge with implications for the future of the field.",success
32728050,False,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't;Systematic Review",,,,,,,,True,"The aim of this systematic review was to assess the performance of anthropometric tools to determine obesity in the general population (CRD42018086888). Our review included 32 studies. To detect obesity with body mass index (BMI), the meta-analyses rendered a sensitivity of 51.4% (95% CI 38.5-64.2%) and a specificity of 95.4% (95% CI 90.7-97.8%) in women, and 49.6% (95% CI 34.8-64.5%) and 97.3% (95% CI 92.1-99.1%), respectively, in men. For waist circumference (WC), the summary estimates for the sensitivity were 62.4% (95% CI 49.2-73.9%) and 88.1% for the specificity (95% CI 77.0-94.2%) in men, and 57.0% (95% CI 32.2-79.0%) and 94.8% (95% CI 85.8-98.2%), respectively, in women. The data were insufficient to pool the results for waist-to-hip ratio (WHR) and waist-to-height ratio (WHtR) but were similar to BMI and WC. In conclusion, BMI and WC have serious limitations for use as obesity screening tools in clinical practice despite their widespread use. No evidence supports that WHR and WHtR are more suitable than BMI or WC to assess body fat. However, due to the lack of more accurate and feasible alternatives, BMI and WC might still have a role as initial tools for assessing individuals for excess adiposity until new evidence emerges.",success
29964067,False,Journal Article;Review,,,,,,,,True,"Obesity is recognized as a heterogeneous condition in which individuals with similar body mass index may have distinct metabolic and cardiovascular risk profiles. Susceptibility to obesity-related cardiometabolic complications is not solely mediated by overall body fat mass, but is largely dependent upon individual differences in regional body fat distribution and ability of subcutaneous adipose tissue to expand. The present review will discuss to what extent the individual variation in body fat distribution is one of the clinical key variables explaining the metabolic heterogeneity of obesity and its related cardiovascular risk. We will present the evidence for the complex nature of the relationship between obesity and cardiovascular disease, outline our current understanding of the mechanisms involved, and identify future direction of research pertinent to this interaction.",success
10485442,False,Comparative Study;Journal Article,,,,,,,,True,"This study compared air displacement plethysmography (ADP), which relies on measurements of body density to estimate body fat, with three other techniques that measure body composition: (1) hydrostatic weighing (HW), which also measures body density; (2) bioelectrical impedance (BIA), which determines electrical resistance and total body water to estimate fat-free mass; and (3) dual-energy x-ray absorptiometry (DXA), which measures bone, fat, and fat-free soft tissue masses. ADP, HW, BIA, and DXA were performed on 20 healthy volunteers (10 males and 10 females). The subjects were within 20% of ideal body weight, 31.1 +/- 1.8 years of age, and 75.4 +/- 2.7 kg with body mass index values of 25.2 +/- 0.9 (kg/m2) and percent body fat by ADP ranging from 6.0% to 41.0%. Percent body fat measurements by the four methods were highly correlated (r > .90, p < .0001). Mean body fat as determined by ADP, HW, BIA, and DXA were 23.4% +/- 2.3%, 23.9% +/-1.8%, 23.1% +/- 1.9%, and 26.4% +/- 2.4%, respectively (* p < .05 vs ADP). There was a significantly positive slope (+0.23) for the individual differences vs the average of ADP and HW percent body fat, demonstrating a slightly negative difference at lower body fat levels and a slightly positive difference at greater body fat levels. Although the average percent body fat determined by ADP was similar to that by HW for the entire population, there was a significant gender difference with the average body fat measured by ADP being 16% less in males and 7% greater in females than that determined by HW. Body fat measurements using ADP were highly correlated with those using HW, BIA, and DXA across a relatively wide range of body fat levels in healthy adults. These results support the utility of ADP as a relatively new technique in the estimation of percent body fat in healthy adults. However, the error associated with gender and the level of body fat is not negligible and requires further investigation.",success
29581385,False,"Journal Article;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"This paper gives a brief overview of common non-invasive techniques for body composition analysis and a more in-depth review of a body composition assessment method based on fat-referenced quantitative MRI. Earlier published studies of this method are summarized, and a previously unpublished validation study, based on 4753 subjects from the UK Biobank imaging cohort, comparing the quantitative MRI method with dual-energy X-ray absorptiometry (DXA) is presented. For whole-body measurements of adipose tissue (AT) or fat and lean tissue (LT), DXA and quantitative MRIs show excellent agreement with linear correlation of 0.99 and 0.97, and coefficient of variation (CV) of 4.5 and 4.6 per cent for fat (computed from AT) and LT, respectively, but the agreement was found significantly lower for visceral adipose tissue, with a CV of >20 per cent. The additional ability of MRI to also measure muscle volumes, muscle AT infiltration and ectopic fat, in combination with rapid scanning protocols and efficient image analysis tools, makes quantitative MRI a powerful tool for advanced body composition assessment.",success
33684215,False,Journal Article;Review,,,,,,,,True,"Multi-compartment body-composition models that divide the body into its multiple constituents are the criterion method for measuring body fat percentage, fat mass, and fat-free mass. However, 2- and 3-compartment body-composition devices such as air displacement plethysmography (ADP), DXA, and bioelectrical impedance devices [bioelectrical impedance analysis (BIA)] are more commonly used. Accurate measures depend on several assumptions, including constant hydration, body proportion, fat-free body density, and population characteristics. Investigations evaluating body composition in racial and ethnic minorities have observed differences in the aforementioned components between cohorts. Consequently, for racial/ethnic minority populations, estimates of body composition may not be valid. The purpose of this review was to comprehensively examine the validity of common body-composition devices in multi-ethnic samples (samples including >1 race/ethnicity) and in African-American, Hispanic, Asian, and Native American populations. Based on the literature, DXA produces valid results in multi-ethnic samples and ADP is valid for Hispanic and African American males when utilizing race-specific equations. However, for DXA and ADP, there is a need for validity investigations that include larger, more racially diverse samples, specifically including Hispanic/Latinx, Asian, Native American adults, and African-American females. Technology has advanced significantly since initial validity studies were conducted; therefore, conclusions are based on outdated models and software. For BIA, body-composition measures may be valid in a multi-ethnic sample, but the literature demonstrates disparate results between races/ethnicities. For BIA and ADP, the majority of studies have utilized DXA or hydrostatic weighing as the criterion to determine validity; additional studies utilizing a multi-compartment model criterion are essential to evaluate accuracy. Validity studies evaluating more recent technology in larger, more racially/ethnically diverse samples may improve our ability to select the appropriate method to accurately assess body composition in each racial/ethnic population.",success
35768575,False,Journal Article,NCT04854421,databank,NCT04854421,NCT04854421,NCT04854421,NCT04854421|databank,NCT04854421|databank,True,"Body composition is a key component of health in both individuals and populations, and excess adiposity is associated with an increased risk of developing chronic diseases. Body mass index (BMI) and other clinical or commercially available tools for quantifying body fat (BF) such as DXA, MRI, CT, and photonic scanners (3DPS) are often inaccurate, cost prohibitive, or cumbersome to use. The aim of the current study was to evaluate the performance of a novel automated computer vision method, visual body composition (VBC), that uses two-dimensional photographs captured via a conventional smartphone camera to estimate percentage total body fat (%BF). The VBC algorithm is based on a state-of-the-art convolutional neural network (CNN). The hypothesis is that VBC yields better accuracy than other consumer-grade fat measurements devices. 134 healthy adults ranging in age (21-76 years), sex (61.2% women), race (60.4% White; 23.9% Black), and body mass index (BMI, 18.5-51.6 kg/m<sup>2</sup>) were evaluated at two clinical sites (N = 64 at MGH, N = 70 at PBRC). Each participant had %BF measured with VBC, three consumer and two professional bioimpedance analysis (BIA) systems. The PBRC participants also had air displacement plethysmography (ADP) measured. %BF measured by dual-energy x-ray absorptiometry (DXA) was set as the reference against which all other %BF measurements were compared. To test our scientific hypothesis we run multiple, pair-wise Wilcoxon signed rank tests where we compare each competing measurement tool (VBC, BIA, …) with respect to the same ground-truth (DXA). Relative to DXA, VBC had the lowest mean absolute error and standard deviation (2.16 ± 1.54%) compared to all of the other evaluated methods (p < 0.05 for all comparisons). %BF measured by VBC also had good concordance with DXA (Lin's concordance correlation coefficient, CCC: all 0.96; women 0.93; men 0.94), whereas BMI had very poor concordance (CCC: all 0.45; women 0.40; men 0.74). Bland-Altman analysis of VBC revealed the tightest limits of agreement (LOA) and absence of significant bias relative to DXA (bias -0.42%, R<sup>2</sup> = 0.03; p = 0.062; LOA -5.5% to +4.7%), whereas all other evaluated methods had significant (p < 0.01) bias and wider limits of agreement. Bias in Bland-Altman analyses is defined as the discordance between the y = 0 axis and the regressed line computed from the data in the plot. In this first validation study of a novel, accessible, and easy-to-use system, VBC body fat estimates were accurate and without significant bias compared to DXA as the reference; VBC performance exceeded those of all other BIA and ADP methods evaluated. The wide availability of smartphones suggests that the VBC method for evaluating %BF could play an important role in quantifying adiposity levels in a wide range of settings.Trial registration: ClinicalTrials.gov Identifier: NCT04854421.",success
34461619,False,"Journal Article;Research Support, N.I.H., Extramural;Review",,,,,,,,True,"Cardiac rehabilitation (CR) programs have evolved from exercise-only programs designed to improve cardiorespiratory fitness to secondary prevention programs with a broader mandate to alter lifestyle-related behaviors that control cardiac risk factors and, thereby, reduce overall cardiovascular risk. As the obesity epidemic has evolved in the late 20th and early 21st centuries, the prevalence of type 2 diabetes mellitus and the metabolic syndrome have soared and blunted the otherwise expected downturn in deaths from coronary heart disease related to better control of risk factors. In that the causes of obesity are behavioral in origin, the most effective treatment strategy requires a comprehensive, behavioral-based approach. In this review, we outline optimal lifestyle approaches that can be delivered in the CR setting to assist cardiac patients with their long-term goals of reducing weight and improving cardiac risk factors while concurrently improving cardiorespiratory fitness. We also performed a survey of CR program throughout the United States and found that only 8% currently deliver a behavioral weight programs. Cardiac rehabilitation programs need to take on an important challenge of secondary prevention, which is to develop behavioral weight loss programs to assist cardiac patients to lose weight and, thereby, improve multiple risk factors and long-term prognosis.",success
33955140,False,"Journal Article;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"This overview of reviews aimed to summarize the effects of exercise training programs on weight loss, changes in body composition, and weight maintenance in adults with overweight or obesity. A systematic search of systematic reviews and meta-analyses (SR-MAs) published between 2010 and December 2019 was performed. Only SR-MAs of controlled trials were included. The mean difference (MD) or standardized MD (SMD) were extracted from SR-MAs. Twelve SR-MAs (149 studies) were included. Exercise led to a significant weight loss (4 SR-MAs, MDs ranging from -1.5 to -3.5 kg), fat loss (4 SR-MAs, MDs ranging from -1.3 to -2.6 kg) and visceral fat loss (3 SR-MAs, SMDs ranging from -0.33 to -0.56). No difference in weight, fat, and visceral loss was found between aerobic and high-intensity interval training as long as energy expenditure was equal. Resistance training reduced lean mass loss during weight loss (1 SR-MA, MD: 0.8 [95%CI: 0.4-1.3] kg). No significant effect of exercise was found on weight maintenance (1 SR-MA). These findings show favorable effects of exercise training on weight loss and body composition changes in adults with overweight or obesity. Visceral fat loss may lead to benefits for cardiometabolic health. More research is needed to identify training modalities that promote weight maintenance.",success
31412869,False,"Journal Article;Observational Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"To examine the effect of high-intensity interval training (HIIT) on metabolic syndrome (MetS) and body composition in cardiac rehabilitation (CR) patients with myocardial infarction (MI). We retrospectively screened 174 consecutive patients with MetS enrolled in CR following MI between 2015 and 2018. We included 56 patients who completed 36 CR sessions and pre-post dual-energy X-ray absorptiometry. Of these patients, 42 engaged in HIIT and 14 in moderate-intensity continuous training (MICT). HIIT included 4-8 intervals of high-intensity (30-60 s at RPE 15-17 [Borg 6-20]) and low-intensity (1-5 min at RPE < 14), and MICT included 20-45 min of exercise at RPE 12-14. MetS and body composition variables were compared between MICT and HIIT groups. Compared to MICT, HIIT demonstrated greater reductions in MetS (relative risk = 0.5, 95% CI 0.33-0.75, P < .001), MetS z-score (- 3.6 ± 2.9 vs. - 0.8 ± 3.8, P < .001) and improved MetS components: waist circumference (- 3 ± 5 vs. 1 ± 5 cm, P = .01), fasting blood glucose (- 25.8 ± 34.8 vs. - 3.9 ± 25.8 mg/dl, P < .001), triglycerides (- 67.8 ± 86.7 vs. - 10.4 ± 105.3 mg/dl, P < .001), and diastolic blood pressure (- 7 ± 11 vs. 0 ± 13 mmHg, P = .001). HIIT group demonstrated greater reductions in body fat mass (- 2.1 ± 2.1 vs. 0 ± 2.2 kg, P = .002), with increased body lean mass (0.9 ± 1.9 vs. - 0.9 ± 3.2 kg, P = .01) than the MICT. After matching for exercise energy expenditure, HIIT-induced improvements persisted for MetS z-score (P < .001), MetS components (P < .05), body fat mass (P = .002), body fat (P = .01), and lean mass (P = .03). Our data suggest that, compared to MICT, supervised HIIT results in greater improvements in MetS and body composition in MI patients with MetS undergoing CR.",success
36044760,False,Journal Article;Review,,,,,,,,True,"Current guidelines recommend individually adapted resistance training (RT) as a part of the exercise regime in patients with cardiovascular diseases. The aim of this review was to provide insights into current knowledge and understanding of how useful, feasible, safe, and effective RT is in patients with coronary artery disease (CAD), heart failure (HF), and valvular heart disease (VHD), with particular emphasis on the role of RT in elderly and/or frail patients. A review based on an intensive literature search: systematic reviews and meta-analyses published in 2010 or later; recent studies not integrated into meta-analyses or systematic reviews; additional manual searches. The results highlight the evaluation of effects and safety of RT in patients with CAD and HF with reduced ejection fraction (HFrEF) in numerous meta-analyses. In contrast, few studies have focused on RT in patients with HF with preserved ejection fraction (HFpEF) or VHD. Furthermore, few studies have addressed the feasibility and impact of RT in elderly cardiac patients, and data on the efficacy and safety of RT in frail elderly patients are limited. The review results underscore the high prevalence of age-related sarcopenia, disease-related skeletal muscle deconditioning, physical limitations, and frailty in older patients with cardiovascular diseases (CVD). They underline the need for individually tailored exercise concepts, including RT, aimed at improving functional status, mobility, physical performance and muscle strength in older patients. Furthermore, the importance of the use of assessment tools to diagnose frailty, mobility/functional capacity, and physical performance in the elderly admitted to cardiac rehabilitation is emphasized.",success
35745144,False,Journal Article,,,,,,,,True,"Body weight (BW) loss is an essential therapeutic goal in type 2 diabetes (T2D). Glucagon-like peptide-1 receptor agonists are effective in reducing BW, but their effect on body composition has not yet been fully explored. The study aim was to assess the impact of Semaglutide on body composition in patients with T2D. Forty patients with T2D were treated with subcutaneous Semaglutide and evaluated at the baseline (T0) and after three (T3) and six (T6) months. Body composition was assessed by a phase-sensitive bioimpedance analyzer. Visceral adipose tissue (VAT) thickness was also measured with an ultrasonographic method (US-VAT). Anthropometric variables, muscular strength, and laboratory tests were analyzed and compared. A significant decrease in VAT, the fat mass index (FMI), and BW loss was observed at all observation times. US-VAT, the skeletal mass index (SMI), the fat-free mass index (FFMI), waist circumferences, and glycated hemoglobin had lessened after three months and remained stable at T6. No variations in muscle strength, the muscle quality index, and body water were found. In a real-life setting, Semaglutide provided significant weight loss mainly due to a reduction in the FMI and VAT, with non-clinically relevant changes in the SMI, the FFMI, and muscle strength. Most importantly, the results were obtained after three months of treatment and persisted thereafter.",success
35257480,False,"Journal Article;Meta-Analysis;Systematic Review;Research Support, Non-U.S. Gov't",,,,,,,,True,"To determine relative lean mass and fat mass changes in adults with obesity following surgical weight loss interventions, a systematic review and meta-analysis was conducted. The Cochrane Central Register of Controlled Trials, PubMed, Web of Science, EMBASE, and Scopus were screened for eligible studies. Inclusion criteria included randomized controlled trials (RCTs) performed in populations with obesity (body mass index ≥30 kg/m<sup>2</sup> ) aged over 18 years, who underwent any type of bariatric surgery and reported body composition measures via dual-energy X-ray absorptiometry or bio-electrical impedance analysis. Authors conducted full text screening and determined that there were six RCTs eligible for inclusion, with data extracted at 12 months post-surgery. Meta-analysis revealed that, relative to gastric banding, Roux-en-Y gastric bypass (RYGB) led to greater total body mass loss (mean difference [MD]: -9.33 kg [95% CI: -12.10, -6.56]) and greater fat mass loss (MD: -8.86 kg [95% CI: -11.80, -5.93], but similar lean mass loss (MD: -0.55 kg [95% CI: -3.82, 2.71]. RYGB also led to similar changes in total body mass, fat mass, and lean mass compared with sleeve gastrectomy. RYGB results in greater 12-month weight and fat loss, but similar changes in lean mass, compared with gastric banding. Further RCTs comparing body composition changes following different bariatric surgery procedures are required.",success
30156007,False,Journal Article;Meta-Analysis;Systematic Review,,,,,,,,True,"We aimed to conduct a systematic review and meta-analysis of controlled trials assessing exercise training programs in patients with obesity undergoing bariatric surgery. We systematically searched exercise training studies performed after bariatric surgery published up to June 2017. Studies reporting changes in body composition, physical fitness, functional capacity, objectively measured physical activity, quality of life or relevant health outcomes were included. The review protocol is available from PROSPERO (CRD42017069380). Meta-analyses were conducted using random-effects models when data were available from at least five articles. Twenty articles were included, describing 16 exercise training programs, of which 15 were included in the meta-analysis. Overall, exercise training was associated with higher weight loss (mean difference: -2.4 kg, 95% CI: -4.2; -0.6, I<sup>2</sup>  = 49%, n = 12), higher fat mass loss (-2.7 kg, 95% CI: -4.5; -1.0, I<sup>2</sup>  = 50%, n = 8) and improved VO<sub>2</sub> max and functional walking (standardized mean difference: 0.86, 95% CI: 0.29; 1.44, I<sup>2</sup>  = 57%, n = 6; 1.45, 95% CI: 0.32; 2.58, I<sup>2</sup>  = 89%, n = 6, respectively). Exercise training was not associated with lean body mass changes. In conclusion, exercise training programs performed after bariatric surgery were found effective to optimize weight loss and fat mass loss and to improve physical fitness, although no additional effect on lean body mass loss was found.",success
36088570,False,Meta-Analysis;Systematic Review;Journal Article,,,,,,,,True,"To assess the effectiveness of educational interventions and the relative effect of intervention duration on secondary prevention health behaviours in adults with coronary heart disease. Patient education can reduce disease progression and improve outcomes. However, there is a lack of knowledge of its efficacy and the relative impact of education duration on health behaviour change in this population. A systematic review and meta-analysis. Seven electronic databases and grey literature were searched from Inception to July 2021. The review followed the PRISMA guidelines. This meta-analysis was analysed in Comprehensive Meta-Analysis version 3 software. Outcomes considered were disease knowledge and health behavioural outcomes. Data were pooled together with random-effects models using the inverse-variance method. The effect of education duration (<3 vs. ≥3 months) was examined by meta-regressions. In summary, 73 studies were included with a total of participants (n = 24,985) aged mean of 60.5 ± 5.7 years and mostly male (72.5%). Patient education improved all behaviours including disease knowledge at <6 and 6-12 months follow-up, the likelihood of quitting smoking at <6, and 6-12 months, medication adherence at <6 and 6-12 months; physical activity and exercise participation at <6 and 6-12 months and healthy dietary behaviours, at <6 and 6-12 months. Furthermore, education programmes with a longer duration (≥3 months) improved disease knowledge and physical activity more than shorter programmes. Patient education for secondary prevention, in various delivery modes and intensities, improves multiple self-reported health behaviours in patients with coronary heart disease. This study assessed the effectiveness of secondary prevention education and demonstrated improvements in all outcomes in this population. Longer duration programmes were more effective in improving disease knowledge and physical activity in the long term. These findings can assist the cardiac programmes' design, particularly in ensuring sufficient intervention duration.",success
