ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
33046289,False,Journal Article;Meta-Analysis;Systematic Review,,,,,,,,True,"To assess the impact of personal protective equipment (PPE) on different aspects of chest compression (CC) during cardiopulmonary resuscitation, we conducted this study. This systematic review was performed according to the PRISMA. We searched PubMed, EMBASE and Web of Science from inception to June-6, 2020, limiting to the studies that reported the comparison of the effectiveness of CC in terms of CC rate, CC depth, the proportion of adequate CC rate, the proportion of adequate CC depth or proportion of adequate recoil; in study arms with or without PPE. Risk of bias was assessed by the ROB-2 and ROBINS-I tool. Quantitative data synthesis was done using the generic inverse variance method and the fixed-effects model. Five simulation-based studies were finally included. A Significant decrease in CC rate (SMD: -0.28, 95%CI: -0.47 to -0.10) and CC depth (SMD: -0.26, 95%CI: -0.44 to -0.07) were observed in the PPE arm as compared to the no-PPE arm. The difference in CC rate was more prominently seen in adult CPR than in paediatric CPR. Without PPE, the proportion of adequate CC rate delivered was 0.74, which reduced significantly to 0.60 after use of PPE (p - 0.035). Similarly, the proportion of adequate CC depth was significantly lesser (p - 0.001) in PPE arm (0.55), as compared to that of the no-PPE arm (0.78). The use of PPE compromises the quality of CC during CPR significantly, and newer ways to deliver chest compression has to be investigated. This study was prospectively registered in PROSPERO (CRD42020192031).",success
33303273,False,Journal Article,,,,,,,,True,"Personal protective equipment (PPE) is equipment that protects health care workers from harmful agents and organisms. The importance of this equipment was noticed again with the Coronavirus Disease 2019 (COVID-19) pandemic. In this study, we investigated the effect of different masks used as PPE on resuscitation quality and rescuer fatigue. Participants applied chest compression without a mask, with a surgical mask, a filtering face-piece respirator (FFR) mask, and a half-face mask with active P3 filter. A smart watch was worn on the left wrists of the participants during chest compression in each condition. They were requested to rate their fatigue on a visual analogue scale. Statistically higher average pulse rates were found in the FFR mask and half-face mask conditions. FFR mask and half-face mask resulted in statistically worse results than surgical mask and no-mask conditions in the number of compressions per minute, compression depth, and compression effectiveness. Further, half-face mask and FFR mask caused more fatigue in participants. Protective masks other than surgical masks used as PPE increase rescuer fatigue in CPR and negatively affect the quality of chest compressions.",success
35778812,False,Journal Article,,,,,,,,True,"BACKGROUND During the Coronavirus disease 2019 (COVID-19) pandemic, personal protective equipment (PPE) is used during medical resuscitation aerosol-generating procedures (AGP). This simulation study aimed to evaluate the effects of PPE on the performance of emergency resuscitation by medical students from the University of Silesia, Katowice, Poland and non-medical personnel, and used a quality cardiopulmonary resuscitation (Q-CPR) medical manikin. MATERIAL AND METHODS A simulation study was conducted using the Resusci Anne quality cardiopulmonary resuscitation (Q-CPR) medical manikin (Laerdal Medical AS, Norway). Participants were divided into 2 groups: a medical group of 50 and a non-medical group of 52, matched in pairs. Each pair performed 10 min of manual CPR with a compression-ventilation ratio of 30: 2 wearing PPE for AGP. The reference method was manual CPR wearing casual clothes along with surgical masks and latex gloves. Data about compression and ventilation were gathered using the QCPR Training application from Laerdal Medical. RESULTS Data analyses indicated statistically significant differences between medical students using PPE for AGP and basic protection: average rate of chest compressions (123 vs 114 per min; P=0.004), chest recoil (69 vs 93; P=0.0050, correct depth of chest compressions (86.5 vs 97; P=0.0081), quality of ventilation (85 vs 89; P=0.0041). Among non-medical personnel however, a statistically significant difference was in the quality of ventilation (69-85.5; P=0.0032). CONCLUSIONS The findings from this study showed that the use of PPE for AGP during CPR was associated with slower average speed of chest compressions, less chest recoil, incorrect depth of chest compressions, and lower quality of ventilation.",success
38461888,False,Journal Article,,,,,,,,True,"We sought to evaluate the impact of a COVID-19 Code Blue policy on in-hospital cardiac arrest (IHCA) processes of care, cardiopulmonary resuscitation (CPR) quality metrics, and survival to hospital discharge. We completed a health record review of consecutive IHCA for which resuscitation was attempted. We report Utstein outcomes and CPR quality metrics 33 months before (July,2017-March,2020) and after (April,2020-December,2022) the implementation of a COVID-19 Code Blue policy requiring all team members to don personal protective equipment including gown, gloves, mask, and eye protection for all IHCA. There were 800 IHCA with the following characteristics (Before n = 396; After n = 404): mean age 66, 62.9% male, 81.3% witnessed, 31.3% in the emergency department, 25.6% cardiac cause, and initial shockable rhythm in 16.7%. Among all 404 patients screened for COVID-19, 25 of 288 available test results before IHCA occurred were positive. Comparing the before and after periods: there were relevant time delays (min:sec) in start of chest compressions (0:17vs.0:37;p = 0.005), team arrival (0:43vs.1:21;p = 0.002), 1st rhythm analysis (1:15vs.3:16;p < 0.0001), 1st epinephrine (3:44vs.4:34;p = 0.02), and airway insertion (8:38vs. 10:18;p = 0.02). Resuscitation duration was similar (18:28vs.19:35;p = 0.34). Exception of peri-shock pause which appeared longer (0:06vs.0:14;p = 0.07), chest compression fraction, rate and depth were identical and good. Factors independently associated with survival were age (adjOR 0.98;p < 0.001), male sex (adjOR 1.51;p = 0.048), witnessed (adjOR 2.35;p = 0.02), shockable rhythm (adjOR 3.31;p < 0.0001), hospital location (p = 0.0002), and COVID-19 period (adjOR 0.68;p = 0.052). The COVID-19 Code Blue policy was associated with delayed processes of care but similarly good CPR quality. The COVID-19 period appeared associated with decreased survival.",success
34155299,False,Journal Article;Observational Study,,,,,,,,True,"This study aimed to determine the association between cardiopulmonary resuscitation (CPR) under the coronavirus 2019 (COVID-19) safety protocols in our hospital and the prognosis of out-of-hospital cardiac arrest (OHCA) patients, in an urban area, where the prevalence of COVID-19 infection is relatively low. This was a single-center, retrospective, observational, cohort study conducted at a tertiary critical care center in Kyoto City, Japan. Adult OHCA patients arriving at our hospital under CPR between January 1, 2019, and December 31, 2020 were included. Our hospital implemented a revised resuscitation protocol for OHCA patients on April 1, 2020 to prevent COVID-19 transmission. This study defined the conventional CPR period as January 1, 2019 to March 31, 2020, and the COVID-19 safety protocol period as April 1, 2020 to December 31, 2020. Throughout the prehospital and in-hospital settings, resuscitation protocols about wearing personal protective equipment and airway management were revised in order to minimize the risk of infection; otherwise, the other resuscitation management had not been changed. The primary outcome was hospitalization survival. The secondary outcomes were return of spontaneous circulation after hospital arrival and 1-month survival after OHCA occurrence. The adjusted odds ratios with 95% confidence intervals (CI) were calculated for outcomes to compare the two study periods, and the multivariable logistic model was used to adjust for potential confounders. The study analyzed 443 patients, with a median age of 76 years (65-85), and included 261 men (58.9%). The percentage of hospitalization survivors during the entire research period was 16.9% (75/443 patients), with 18.7% (50/267) during the conventional CPR period and 14.2% (25/176) during the COVID-19 safety protocol period. The adjusted odds ratio for hospitalization survival during the COVID-19 safety protocol period was 0.61 (95% CI 0.32-1.18), as compared with conventional CPR. There were no cases of COVID-19 infection among the staff involved in the resuscitation in our hospital. There was no apparent difference in hospitalization survival between the OHCA patients resuscitated under the conventional CPR protocol compared with the current revised protocol for controlling COVID-19 transmission.",success
34946236,False,Journal Article,,,,,,,,True,"<i>Background</i> <i>and</i> <i>Objectives</i>: This retrospective study evaluated the clinical impact of enhanced personal protective equipment (PPE) on the clinical outcomes in patients with out-of-hospital cardiac arrest. Moreover, by focusing on the use of a powered air-purifying respirator (PAPR), we investigated the medical personnel's perceptions of wearing PAPR during cardiopulmonary resuscitation. <i>Materials</i> <i>and Method</i><i>s</i>: According to the arrival time at the emergency department, the patients were categorized into a conventional PPE group (1 August 2019 to 20 January 2020) and an enhanced PPE group (21 January 2020, to 31 August 2020). The primary outcomes of this analysis were the return of spontaneous circulation (ROSC) rate. Additionally, subjective perception of the medical staff regarding the effect of wearing enhanced PPE during cardiopulmonary resuscitation (CPR) was evaluated by conducting a survey. <i>Results</i>: This study included 130 out-of-hospital cardiac arrest (OHCA) patients, with 73 and 57 patients in the conventional and enhanced PPE groups, respectively. The median time intervals to first intubation and to report the first arterial blood gas analysis results were longer in the enhanced PPE group than in the conventional PPE group (3 min vs. 2 min; <i>p</i> = 0.020 and 8 min vs. 3 min; <i>p</i> < 0.001, respectively). However, there were no significant differences in the ROSC rate (odds ratio (OR) = 0.79, 95% confidence interval (CI): 0.38-1.67; <i>p</i> = 0.542) and 1 month survival (OR 0.38, 95% CI: 0.07-2.10; <i>p</i> = 0.266) between the two groups. In total, 67 emergent department (ED) professionals responded to the questionnaire. Although a significant number of respondents experienced inconveniences with PAPR use, they agreed that PAPR was necessary during the CPR procedure for protection and reduction of infection transmission. <i>Conclusion</i>: The use of enhanced PPE, including PAPR, affected the performance of CPR to some extent but did not alter patient outcomes. PAPR use during the resuscitation of OHCA patients might positively impact the psychological stability of the medical staff.",success
40078475,False,Journal Article,,,,,,,,True,"During the COVID-19 pandemic, severe respiratory failure is a life-threatening condition, and life-saving tracheal intubation is a high-risk aerosol- and droplet-generating procedure. It is crucial to protect healthcare workers without compromising patient safety during intubation. The use of personal protective equipment (PPE) and different types of laryngoscopes are measures to reduce the risk of infectious transmission that might impact the intubation process. This study aimed to evaluate the effects of different levels of PPE and types of laryngoscopes on the duration of the intubation process and its success rate. We conducted an open, randomized, parallel clinical trial on non-COVID-19 adult patients scheduled for elective and emergency surgeries under general anesthesia from November 2021 to May 2022. Patients were divided into three groups: Group 1 was intubated using a video-guided laryngoscope with operators wearing level three PPE; group 2 was intubated using a direct laryngoscope with operators wearing level three PPE; and group 3 was intubated using a direct laryngoscope with operators wearing level two PPE. Intubation was performed by 2nd- and 3rd-year anesthesia residents. The duration of intubation varied significantly among the groups, with Group 1 taking the longest time (P = 0.046). Group 3 had a higher success rate for first-attempt intubation (P = 0.056). The use of PPE and video-guided laryngoscopy had varying effects on the intubation procedure, with the most notable impact being on the overall length of intubation. Further research with a larger sample size is needed to validate these findings.",success
37568476,False,Journal Article,,,,,,,,True,"Airway management procedures, such as endotracheal intubation (ETI), pose a significant risk of aerosol generation, requiring robust personal protective equipment (PPE) against aerosol-generating procedures (AGP). This study aimed to assess the impact of PPE-AGP on intubation success rates, time to intubation, and glottic visualization using ETView and a standard Macintosh laryngoscope (MAC). A total of 52 physicians participated in this prospective, observational, randomized crossover study conducted in a medical simulation setting. Participants included COVID-19 patients with cardiac arrest scenarios with and without PPE-AGP who were intubated with ETView and MAC. During intubation without PPE-AGP, ETView showed a similar first-pass success rate (FPS) but had a shorter intubation time and better glottal hydration compared to MAC. In scenario B (with PPE-AGP), ETView outperformed MAC in FPS, initiation time, and glottic visualization. The use of PPE-AGP had little impact on ETView's performance. However, it negatively affected the Macintosh laryngoscope, reducing FPS and glottic visibility. Participants found intubation with ETView easier in both scenarios. In conclusion, as compared to the Macintosh laryngoscope, ETView demonstrated higher performance under the circumstances of the simulation, especially when PPE-AGP was used.",success
35936952,False,Journal Article,,,,,,,,True,"Coronavirus disease 2019 (COVID-19) virus usually spreads through aerosol and close contact. Frontline health-care workers handle aerosol-generating procedures like endotracheal intubation. To reduce this risk, COVID-19 barrier box came into the picture. However, the COVID-19 barrier box may compromise easy and successful intubation, and their limitation must be studied. The objective of this study was to assess the time to successful intubation with or without the COVID-19 barrier box using the Macintosh laryngoscope and King Vision video laryngoscope (KVVL). We also assessed the first-pass success rate, ease of intubation, Cormack-Lehane (CL) grade, and requirement of external laryngeal manipulation. We conducted this manikin-based randomized crossover study to assess the time to successful intubation by anesthesiologists (22) and emergency physicians (11) having 1 year or more experience with or without COVID-19 barrier box by using the Macintosh laryngoscope and KVVL. Our study randomized the sequence of the four different intubation scenarios. The comparison of mean duration of intubation between KVVL (13.21 ± 4.05 s) and Macintosh laryngoscope (12.89 ± 4.28 s) with COVID-19 barrier box was not statistically significant (95% confidence interval: 1.21-0.97). The ease of intubation, number of attempts, and requirement of external laryngeal manipulation were not statistically significant. Intubations were statistically significant more difficult with barrier box in view of higher CL grade. Time to intubation was longer with COVID-19 barrier box using KVVL as compared to Macintosh laryngoscope which was statistically not significant.",success
33776088,False,Journal Article,,,,,,,,True,"Severe acute respiratory syndrome corona virus 2 (SARS-CoV-2) is a highly infectious disease and healthcare workers are at constant risk for contracting it. Nowadays, aerosol box is used in conjunction with WHO-recommended safety kits, to avoid health workers from getting SARS-CoV-2 infection during aerosol-generating procedures. In our study, we compared the ease of oral intubation with C-MAC video laryngoscope and direct laryngoscopy, when the aerosol box was used. The secondary objectives were to compare the incidence of airway loss, haemodynamic changes, number of attempts, and time required for intubation between these two techniques. This prospective randomised controlled study was conducted on 60 non-coronavirus disease (COVID) patients presenting for elective surgery under general anaesthesia. Patients were randomly assigned into two groups:C and D using a computer-generated random sequence of numbers by closed envelope technique. In group D, laryngoscopy was performed with Macintosh blade and in group C, with Storz® C-MAC video laryngoscope. The ease of intubation was better (grade 1) in group C than D (68.6% vs. 31.4% respectively) with a <i>P</i> value of < 0.001. 10% of patients required more than one intubation attempt in group D compared to none in group C, but this difference was not statistically significant. The intubation time was comparable between the two groups. There were no incidences of loss of airway or failure to intubate in both groups. The use of C-MAC video-laryngoscopy resulted in easier orotracheal intubation as compared to intubation with direct laryngoscopy when the aerosol box was used.",success
