ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
32482955,False,Editorial,,,,,,,,False,,success
32482954,False,Journal Article,,,,,,,,True,"The way we communicate about addiction, its treatment, and treatment outcomes matters to individuals affected by addiction, their families, and communities. Stigmatizing language can worsen addiction-related stigma and outcomes. Although non-professional terminology may be used by individuals with addiction, the role of clinicians, educators, researchers, policymakers, and community and cultural leaders is to actively work toward destigmatization of addiction and its treatment, in part through the use of non-stigmatizing language. Role-modeling better approaches can help us move away from the inaccurate, outdated view of addiction as a character flaw or moral failing deserving of punishment, and toward that of a chronic disease requiring long-term treatment. Non-stigmatizing, non-judgmental, medically-based terminology and the adoption of person-first language can facilitate improved communication as well as patient access to and engagement with addiction care. Person-first language, which shifts away from defining a person through the lens of disease (eg, the term ""a person with addiction"" is recommended over the terms ""addict"" or ""addicted patient""), implicitly acknowledges that a patient's life extends beyond a given disease. While such linguistic changes may seem subtle, they communicate that addiction, chronic pain and other diseases are only one aspect of a person's health and quality of life, and can promote therapeutic relationships, reduce stigma and health and disparities in addiction care. This article provides examples of stigmatizing terms to be avoided and recommended replacements to facilitate the dialogue about addiction in a more intentional, therapeutic manner.",success
32234712,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"To compare the risk of mortality among people with opioid use disorder on and off opioid agonist treatment (OAT) in a setting with a high prevalence of illicitly manufactured fentanyl and other potent synthetic opioids in the illicit drug supply. Population based retrospective cohort study. Individual level linkage of five health administrative datasets capturing drug dispensations, hospital admissions, physician billing records, ambulatory care reports, and deaths in British Columbia, Canada. 55 347 people with opioid use disorder who received OAT between 1 January 1996 and 30 September 2018. All cause and cause specific crude mortality rates (per 1000 person years) to determine absolute risk of mortality and all cause age and sex standardised mortality ratios to determine relative risk of mortality compared with the general population. Mortality risk was calculated according to treatment status (on OAT, off OAT), time since starting and stopping treatment (1, 2, 3-4, 5-12, >12 weeks), and medication type (methadone, buprenorphine/naloxone). Adjusted risk ratios compared the relative risk of mortality on and off OAT over time as fentanyl became more prevalent in the illicit drug supply. 7030 (12.7%) of 55 347 OAT recipients died during follow-up. The all cause standardised mortality ratio was substantially lower on OAT (4.6, 95% confidence interval 4.4 to 4.8) than off OAT (9.7, 9.5 to 10.0). In a period of increasing prevalence of fentanyl, the relative risk of mortality off OAT was 2.1 (95% confidence interval 1.8 to 2.4) times higher than on OAT before the introduction of fentanyl, increasing to 3.4 (2.8 to 4.3) at the end of the study period (65% increase in relative risk). Retention on OAT is associated with substantial reductions in the risk of mortality for people with opioid use disorder. The protective effect of OAT on mortality increased as fentanyl and other synthetic opioids became common in the illicit drug supply, whereas the risk of mortality remained high off OAT. As fentanyl becomes more widespread globally, these findings highlight the importance of interventions that improve retention on opioid agonist treatment and prevent recipients from stopping treatment.",success
28446428,False,Journal Article;Meta-Analysis;Systematic Review,,,,,,,,True,"<b>Objective</b> To compare the risk for all cause and overdose mortality in people with opioid dependence during and after substitution treatment with methadone or buprenorphine and to characterise trends in risk of mortality after initiation and cessation of treatment.<b>Design</b> Systematic review and meta-analysis.<b>Data sources</b> Medline, Embase, PsycINFO, and LILACS to September 2016.<b>Study selection</b> Prospective or retrospective cohort studies in people with opioid dependence that reported deaths from all causes or overdose during follow-up periods in and out of opioid substitution treatment with methadone or buprenorphine.<b>Data extraction and synthesis</b> Two independent reviewers performed data extraction and assessed study quality. Mortality rates in and out of treatment were jointly combined across methadone or buprenorphine cohorts by using multivariate random effects meta-analysis.<b>Results</b> There were 19 eligible cohorts, following 122 885 people treated with methadone over 1.3-13.9 years and 15 831 people treated with buprenorphine over 1.1-4.5 years. Pooled all cause mortality rates were 11.3 and 36.1 per 1000 person years in and out of methadone treatment (unadjusted out-to-in rate ratio 3.20, 95% confidence interval 2.65 to 3.86) and reduced to 4.3 and 9.5 in and out of buprenorphine treatment (2.20, 1.34 to 3.61). In pooled trend analysis, all cause mortality dropped sharply over the first four weeks of methadone treatment and decreased gradually two weeks after leaving treatment. All cause mortality remained stable during induction and remaining time on buprenorphine treatment. Overdose mortality evolved similarly, with pooled overdose mortality rates of 2.6 and 12.7 per 1000 person years in and out of methadone treatment (unadjusted out-to-in rate ratio 4.80, 2.90 to 7.96) and 1.4 and 4.6 in and out of buprenorphine treatment.<b>Conclusions</b> Retention in methadone and buprenorphine treatment is associated with substantial reductions in the risk for all cause and overdose mortality in people dependent on opioids. The induction phase onto methadone treatment and the time immediately after leaving treatment with both drugs are periods of particularly increased mortality risk, which should be dealt with by both public health and clinical strategies to mitigate such risk. These findings are potentially important, but further research must be conducted to properly account for potential confounding and selection bias in comparisons of mortality risk between opioid substitution treatments, as well as throughout periods in and out of each treatment.",success
34823735,False,Comparative Study;Journal Article;Review,,,,,,,,True,"This comprehensive review on opioids summarizes the scope of the current opioid epidemic, the diagnosis and treatment of opioid use disorder, and the medical and psychiatric complications of opioid use.",success
34823737,False,Journal Article;Review,,,,,,,,True,"Tobacco use disorder is highly prevalent; more than a billion individuals use tobacco worldwide. Popular views on the addictive potential of tobacco often underestimate the complex neural adaptations that underpin continued use. Although sometimes trivialized as a minor substance, effects of nicotine on behavior lead to profound morbidity over a lifetime of exposure. Innovations in processing have led to potent forms of tobacco and delivery devices. Proactive treatment strategies focus on pharmacotherapeutic interventions. Innovations on the horizon hold promise to help clinicians address this problem in a phenotypically tailored manner. Efforts are needed to prevent tobacco use for future generations.",success
34823731,False,Journal Article;Review,,,,,,,,True,"Harm reduction is an approach to reduce the risk of harms to an individual using substances without requiring abstinence. This review discusses substance-specific interventions for opioids, alcohol, and stimulants that can minimize harms for individuals who use these substances. Topics discussed include overdose prevention, infection prevention, and low-barrier substance use disorder treatment.",success
31208419,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Bacterial infection is a major cause of morbidity and mortality for persons who inject drugs (PWID). Injection cessation may help abrogate such infections, but maintaining complete cessation is challenging. Limited data exists on the role of reduced injection intensity on invasive bacterial infection risk. We sought to evaluate decreased risk for bacterial infections following cessation and substantive reduction in the injection intensity. Participants were persons in the AIDS Linked to the Intravenous Experience (ALIVE) cohort with initial high-frequency injection drug use (> 1 daily). Pooled logistic regression with generalized estimating equations was used to estimate risk for invasive bacterial infection (pneumonia, endocarditis, or sepsis) among participants achieving complete injection cessation or reduced injection intensity relative to those with sustained high-frequency use. Of 2247 study participants with 12,469 paired study visits, complete injection cessation was achieved at 13.5% and reduced injection intensity at 25.5% of study visits. Adjusting for sociodemographics and HIV status, injection cessation was associated with a 54% reduction of bacterial infection at 3 months (odds ratio [OR] 0.46, 95% CI 0.25-0.84) and a 46% reduction at 6 months (OR 0.54, 95% CI 0.36-0.81). Reduced injection intensity was associated with a 36% reduction of infection at 3 months (OR 0.64, 95% CI 0.43-0.96) and a 26% reduction at 6 months (OR 0.74, 95% CI 0.56-0.98). Both complete cessation and reduced injection frequency demonstrate substantial benefit in reducing invasive bacterial infection risk among PWID. With high rates of relapse into injection use, targeting sustained reductions in drug use intensity may be a key harm reduction modality for improving clinical outcomes in this population.",success
35097153,False,Journal Article,,,,,,,,True,"Injection drug use-associated bacterial and viral infections are increasing. Expanding access to harm reduction services, such as safe injection education, are effective prevention strategies. However, these strategies have had limited uptake. New tools are needed to improve provider capacity to facilitate dissemination of these evidence-based interventions. The ""Six Moments of Infection Prevention in Injection Drug Use"" provider educational tool was developed using a global, rather than pathogen-specific, infection prevention framework, highlighting the prevention of invasive bacterial and fungal infections in additional to viral pathogens. The tool's effectiveness was tested using a short, paired pre/post survey that assessed provider knowledge and attitudes about harm reduction. Seventy-five respondents completed the paired surveys. At baseline, 17 respondents (22.6%) indicated that they had received no prior training in harm reduction and 28 (37.3%) reported discomfort counseling people who inject drugs (PWID). Sixty respondents (80.0%) reported they had never referred a patient to a syringe service program (SSP); of those, 73.3% cited lack of knowledge regarding locations of SSPs and 40.0% reported not knowing where to access information regarding SSPs. After the training, 66 (88.0%) reported that they felt more comfortable educating PWID (<i>P</i> < .0001), 65 respondents (86.6%) reported they planned to use the Six Moments model in their own practice, and 100% said they would consider referring patients to an SSP in the future. The Six Moments model emphasizes the importance of a global approach to infection prevention and harm reduction. This educational intervention can be used as part of a bundle of implementation strategies to reduce morbidity and mortality in PWID.",success
35106316,False,Journal Article,,,,,,,,True,"Persons who inject drugs (PWID) are frequently admitted for serious injection-related infections (SIRIs). Outcomes and adherence to oral antibiotics for PWID with patient-directed discharge (PDD) remain understudied. We conducted a prospective multicenter bundled quality improvement project of PWID with SIRI at 3 hospitals in Missouri. All PWID with SIRI were offered multidisciplinary care while inpatient, including the option of addiction medicine consultation and medications for opioid use disorder (MOUD). All patients were offered oral antibiotics in the event of a PDD either at discharge or immediately after discharge through an infectious diseases telemedicine clinic. Additional support services included health coaches, a therapist, a case manager, free clinic follow-up, and medications in an outpatient bridge program. Patient demographics, comorbidities, 90-day readmissions, and substance use disorder clinic follow-up were compared between PWID with PDD on oral antibiotics and those who completed intravenous (IV) antibiotics using an as-treated approach. Of 166 PWID with SIRI, 61 completed IV antibiotics inpatient (37%), while 105 had a PDD on oral antibiotics (63%). There was no significant difference in 90-day readmission rates between groups (<i>P</i> = .819). For PWID with a PDD on oral antibiotics, 7.6% had documented nonadherence to antibiotics, 67% had documented adherence, and 23% were lost to follow-up. Factors protective against readmission included antibiotic and MOUD adherence, engagement with support team, and clinic follow-up. PWID with SIRI who experience a PDD should be provided with oral antibiotics. Multidisciplinary outpatient support services are needed for PWID with PDD on oral antibiotics.",success
32682218,False,Journal Article,,,,,,,,True,"Expanding access to treatment and recovery services is key to reducing substance use-related harms. Fundamental to expanding such services is better understanding the populations identifying themselves as in recovery. This study uses nationally representative data to estimate prevalence and correlates of recovery in the U.S. Data are from the 43,026 adults (aged 18 or older) participating in the 2018 National Survey on Drug Use and Health. Based on self-reported data, we estimate prevalence of ever having a substance use problem, the percentage in recovery among those with a substance use problem, and a multivariable logistic regression model to explore associations of recovery status with demographic characteristics and lifetime mental health problems. Among adults reporting a substance use problem, we compare prevalence of substance use by recovery status, followed by a multivariable model examining associations between each substance used and being in recovery. More than 1 in 10 adults (27.5 million) in the U.S. reported ever having a substance use problem, and, among those with a problem, nearly 75 % (20.5 million) reported being in recovery. Reporting lower prevalence of using substances in the past year and having received treatment for their substance use problem were associated with being in recovery. Ever having a mental health problem was highly prevalent among those reporting a substance use problem. The provision and expansion of substance use treatment services continues to be important to reduce harms related to substance use, especially for those with both substance use and mental health disorders.",success
32142056,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"Serious infectious complications of opioid use disorder (OUD), and specifically endocarditis, are becoming more common in the US. Individuals with OUD-associated endocarditis require long periods of complex medical care, often face recurrent addiction- and infection-related complications, and have dismal clinical outcomes. The objective of this study was to perform journey mapping analysis to capture common trajectories and patterns of care for people with OUD-associated endocarditis. This was an analysis of qualitative semi-structured interviews of individuals who received care for OUD-associated endocarditis. Interviews were conducted among individuals receiving care at a single academic healthcare system in Boston, Massachusetts. Ten participants meeting DSM-5 criteria for at least mild OUD and a culture-positive diagnosis of endocarditis who had previously completed care for OUD-associated endocarditis were recruited from inpatient and ambulatory settings. Details of participant's care episodes were extracted and visualized in an iterative journey mapping process. A grounded theory approach was then used to identify shared themes and care patterns among participants' journey maps. Common patterns of care included early addiction treatment and intensive outpatient care preceding periods without rehospitalization, while leaving outpatient care and return to drug use often directly preceded rehospitalization. Participants frequently left care by choice and proactively reengaged with care. Journey mapping is a novel, patient-centered approach to capturing the care experiences and trajectories of a patient population experiencing significant stigma, who engage with the healthcare system in unexpected and fragmented ways. For individuals with OUD-associated endocarditis, we identified critical moments to support and engage patients to prevent return to drug use and rehospitalization.",success
30032946,False,Journal Article,,,,,,,,True,"To conduct a pilot needs assessment of underlying substance use disorders (SUD), motivation for SUD treatment, and willingness to enter residential SUD treatment in hospitalized adults who inject drugs with complex infections requiring intravenous (IV) antibiotics, and to assess the presence of in-hospital illicit substance use. From March 8, 2016 through August 25, 2016 hospitalized, English-speaking, adult patients not currently in SUD treatment with a history of injection drug use and a current infection requiring treatment with IV antibiotics, were prospectively enrolled. Participants were followed weekly during the hospitalization and for 60 days after discharge via interview and medical record review. Of the 42 participants, 8 (19.0%) accepted discharge to residential SUD treatment, 16 (38.0%) completed at least one follow-up research visit after hospital discharge, and 3 (7.1%) died during the 5-month study period. The majority (33; 78%) were hospitalized with endocarditis, and 37 (88.0%) had an opioid use disorder (DSM-5). Mean days of self-reported IV opioid use in the 30 days before hospitalization compared to 30 days after discharge decreased significantly (16.5 to 1.5, P = .001) despite not receiving SUD treatment. Illicit in-hospital drug use was identified in 17 (40.5%) participants, with opioids most commonly detected. Hospitalization is a 'reachable moment' and critical opportunity to initiate evidence-based treatment for opioid use disorder. The ongoing in-hospital illicit drug use and high short-term mortality observed in this study contribute to the mandate to expand access to effective pharmacotherapy for opioid use disorder and integrate it into health care settings.",success
32258203,False,Journal Article,,,,,,,,True,"Hospitalized persons who inject drugs are at a greater risk of adverse hospital outcomes including discharge against medical advice, inpatient illicit drug use, overdose, and death. However, there are limited data on the frequency and outcomes of these events in the United States. This retrospective analysis included patients with injection-related infections receiving a protocol for injection drug use (IDU) at University of Alabama at Birmingham Hospital from 2016 to 2017. In-hospital IDU was suspected or reported drug usage plus confirmatory drug screen, and documented discharges ""against medical advice"" were deemed patient-directed discharges (PDD). We analyzed the frequency of and associations between in-hospital IDU, PDD, 30-day readmission, and deaths (between 2016 and 2019) using McNemar's tests. Logistic regression models evaluated the association between PDD, in-hospital IDU, readmission, and death. Overall, 83 patients met inclusion criteria: 28 (34%) with in-hospital IDU, 12 (14%) PDD, 9 (11%) died, and 12 (14%) 30-day readmission. In-hospital IDU was significantly associated with PDD (<i>P</i> = .003), 30-day readmission (<i>P</i> = .005), and death (<i>P</i> = .0003). Patient-directed discharges and 30-day readmission were not significantly associated with death nor with each other. In a cohort of patients receiving inpatient care for injection-related infections, illicit drug use, PDD, 30-day readmissions, and death were common. Furthermore, patients who use illicit drugs while hospitalized are significantly more likely to leave early, be readmitted, and/or die. We must design models of care that prevent adverse outcomes, including drug use and PDD, to reduce barriers to evidence-based treatment of infections.",success
33667810,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"Hospital-based delivery of opioid agonist therapy ([OAT]; buprenorphine, methadone) is an often-overlooked component of the opioid use disorder (OUD) care continuum. Hospitals are complex clinical environments and organizational policies may inform access to care. This study aimed to identify and describe OUD-related hospital policies. We obtained policies through a purposive sampling of addiction physicians affiliated with 10 U.S. hospitals. Experts provided 25 documents that we analyzed using a framework analysis. We then assessed policy concordance with national recommendations and conducted a post-hoc synthesis to create an environmental scan checklist. We observed two hospital policy domains, with four sub-domains, each: 1) OAT management (a. acute pain and perioperative; b. OAT continuation; c. OAT initiation; d. opioid withdrawal) and 2) security and behavioral management (a. aberrant drug use; b. patient-directed discharge; c. safety protocols; d. peripherally inserted central catheters). OAT policy concordance with national guidance varied by sub-domain. Our post-hoc synthesis resulted in a hospital policy environmental scan checklist. Hospital policies are not a singular solution to increasing OAT access, however, in the midst of a worsening drug-related overdose crisis, we observed the divergence of policies from federal recommendations. Policies should enhance, rather than deter OAT access.",success
34508704,True,"Journal Article;Multicenter Study;Research Support, N.I.H., Extramural",,,,,,,,True,"Despite the high burden of Staphylococcus aureus infections among persons who use drugs, limited data exist comparing outcomes of patient-directed discharge (known as discharge against medical advice) compared with standard discharge among persons who use drugs hospitalized with S. aureus infection. We conducted a retrospective study of hospitalizations among adults with S. aureus bacteremia, endocarditis, epidural abscess, or vertebral osteomyelitis at 2 San Francisco hospitals between 2013 and 2018. We compared odds of 1-year readmission for infection persistence or recurrence and 1-year mortality via multivariable logistic regression models adjusting for age, sex, Charlson comorbidity index, and homelessness. Overall, 80 of 340 (24%) of hospitalizations for invasive S. aureus infections among persons who use drugs involved patient-directed discharge. More than half of patient-directed discharges 41 of 80 (51%) required readmission for persistent or recurrent S. aureus infection compared with 54 of 260 (21%) patients without patient-directed discharge (adjusted odds ratio 3.8, 95% confidence interval [CI] 2.2-6.7). One-year cumulative mortality was 15% after patient-directed discharge compared with 11% after standard discharge (P = .02); however, this difference was not significant after adjustment for mortality risk factors. More than half of deaths in the patient-directed discharge group (7 of 12, 58%) were due to drug overdose; none was due to S. aureus infection. Among persons who use drugs hospitalized with invasive S. aureus infection, odds of hospital readmission for infection were almost 4-fold higher following patient-directed discharge compared with standard discharge. All-cause 1-year mortality was similarly high in both groups, and drug overdose was a common cause of death in patient-directed discharge group.",success
25944526,False,Journal Article,,,,,,,,True,"While persons with addiction are often hospitalised, hospitals typically employ abstinence-based policies specific to illicit drug use. Although illicit drug use is known to occur within hospitals, this problem has not been well characterised. Therefore, we sought to investigate the prevalence of and factors associated with having ever used drugs in hospital among people who use drugs in Vancouver, Canada. Data were derived from prospective cohort studies of people who use drugs between December 2012 and May 2013. Multivariable logistic regression was used to identify demographic and behavioural factors associated with having ever used illicit drugs in hospital. Among 1028 participants who had experienced ≥1 hospitalisation, 43.9% reported having ever used drugs while hospitalised. In multivariable analyses, factors positively associated with having ever used drugs in hospital included daily cocaine injection and daily crack non-injection (both P < 0.05). Factors negatively associated with the outcome included older age and male gender (both P < 0.05). The most common reasons for drug use in hospital were 'wanting to use' and 'being in withdrawal'. Drugs were most commonly used in patient washrooms. Our findings demonstrate that an abstinence-based approach to drug use in hospitals may be ineffective at prohibiting drug consumption. High-risk drug use behaviours arising from ongoing drug use may pose risks for further harm and illness. Efforts to minimise the harms associated with using drugs in hospital are urgently needed. [Grewal HK, Ti L, Hayashi K, Dobrer S, Wood E, Kerr T. Illicit drug use in acute care settings. Drug Alcohol Rev 2015;34:499-502].",success
33753366,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,False,,success
30608265,False,"Case Reports;Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,": Hospitals are increasingly filled with people admitted for medical and surgical complications of substance use disorder (SUD). Hospitalization can be a reachable moment to engage and initiate SUD care. Yet most hospitals do not have systems in place to adequately address addiction, and most providers have little to no addiction training. There is widespread need for protocols and tools to implement hospital-based SUD care. We share best practices from our hospital-based Improving Addiction Care Team (IMPACT). We include a description of interprofessional roles (medical providers, social workers, peers with lived experience in recovery) and include detailed appendices of practical tools such as medication protocols (eg, buprenorphine induction), risk assessments (eg, outpatient parenteral antibiotic therapy) and treatment tools (eg, a patient safety care plan to manage patient and staff expectations surrounding risks for in hospital drug use). A case example illustrates how IMPACT works and how tools can be applied. We hope other hospitals can adapt and integrate these tools to support widespread implementation of hospital-based SUD care.",success
33052402,False,Journal Article,,,,,,,,True,"Although hospitalizations for injection drug use-associated infective endocarditis (IDU-IE) have increased during the opioid crisis, utilization of and mortality associated with receipt of medication for opioid use disorder (MOUD) after discharge from the hospital among patients with IDU-IE are unknown. To assess the proportion of patients receiving MOUD after hospitalization for IDU-IE and the association of MOUD receipt with mortality. This retrospective cohort study used a population registry with person-level medical claims, prescription monitoring program, mortality, and substance use treatment data from Massachusetts between January 1, 2011, and December 31, 2015; IDU-IE-related discharges between July 1, 2011, and June, 30, 2015, were analyzed. All Massachusetts residents aged 18 to 64 years with a first hospitalization for IDU-IE were included; IDU-IE was defined as any hospitalization with a diagnosis of endocarditis and at least 1 claim in the prior 6 months for OUD, drug use, or hepatitis C and with 2-month survival after hospital discharge. Data were analyzed from November 11, 2018, to June 23, 2020. Receipt of MOUD, defined as any treatment with methadone, buprenorphine, or naltrexone, within 3 months after hospital discharge excluding discharge month for IDU-IE. The main outcome was all-cause mortality. The proportion of patients who received MOUD in the 3 months after hospital discharge was calculated. Multivariable Cox proportional hazard regression models were used to examine the association of MOUD receipt with mortality, adjusting for sex, age, medical and psychiatric comorbidities, and homelessness. In the secondary analysis, receipt of MOUD was considered as a monthly time-varying exposure. Of 679 individuals with IDU-IE, 413 (60.8%) were male, the mean (SD) age was 39.2 (12.1) years, 298 (43.9%) were aged 18 to 34 years, 419 (72.3) had mental illness, and 209 (30.8) experienced homelessness. A total of 134 individuals (19.7%) received MOUD in the 3 months before hospitalization and 165 (24.3%) in the 3 months after hospital discharge. Of those who received MOUD after discharge, 112 (67.9%) received buprenorphine. The crude mortality rate was 9.2 deaths per 100 person-years. MOUD receipt within 3 months after discharge was not associated with reduced mortality (adjusted hazard ratio, 1.29; 95% CI, 0.61-2.72); however, MOUD receipt was associated with reduced mortality in the month that MOUD was received (adjusted hazard ratio, 0.30; 95% CI, 0.10-0.89). In this cohort study, receipt of MOUD was associated with reduced mortality after hospitalization for injection drug use-associated endocarditis only in the month it was received. Efforts to improve MOUD initiation and retention after IDU-IE hospitalization may be beneficial.",success
34861189,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"The syndemic of injection drug use and serious injection-related infections is leading to increasing mortality in the USA. Although outpatient treatment with medications for opioid use disorder reduces overdose risk and recurrent infections, hospitalisation remains common. We evaluated the clinical impact, costs, and cost-effectiveness of hospital-based strategies to address the US opioid epidemic. We developed a microsimulation model to compare the cost-effectiveness of: standard hospital care-detoxification for opioids, no addiction consult service (status quo); expanded inpatient prescribing of medications for opioid use disorder, including bridge prescriptions (ie, medication until they can see an outpatient provider) when possible (medications for opioid use disorder with bridge); implementation of addiction consult services within the hospital (addiction consult services alone); and a combined medication for opioid use disorder with addiction consult services strategy (combined). We used clinical trials and observational cohorts to inform model inputs. Outcomes were life-years, discounted costs, incremental cost-effectiveness ratios, hospitalisations, and deaths. We did deterministic sensitivity analyses on key model inputs related to costs and sequelae of drug use and probabilistic sensitivity analysis to further address uncertainty. Among people who inject opioids in the USA, we estimated that expanding medications for opioid use disorder with bridge prescriptions would reduce hospitalisations and overdose deaths by 3·2% and 3·6%, respectively, and the combination of expanded medications with opioid use disorder along with addiction consult sevices would reduce hospitalisations and overdoses by 5·2% and 6·6%, respectively, compared with the status quo. Mean lifetime costs ranged from US$731 400 (95% credible interval 447 911-859 189 for the medications for opioid use disorder strategy) to $741 200 (470 930-868 551 for the combined strategy) per person. Assuming a willingness-to-pay threshold of $100 000 per life-year gained, medications for opioid use disorder with bridge and combined strategies were cost-effective ($7600 and $14 300, respectively). A scenario that assumed ideal access to harm reduction services came to the same conclusions as the base case and our results were robust in deterministic and probabilistic sensitivity analyses. The combined interventions of expanding hospital-based prescribing of medications for opioid use disorder and implementing addiction consult services could improve life expectancy, be cost-effective, and could be the basis for a comprehensive hospital-based strategy for addressing the opioid epidemic in the USA and countries with similar opioid epidemics. National Institute on Drug Abuse and National Institute of Allergy and Infectious Diseases.",success
35007957,False,"Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"Rural, poor, persons with HIV (PWH) and substance use are among the most vulnerable to SARS-CoV-2 and related health service disruptions. The objective of the study was to evaluate the health outcomes and utilization of PWH at an Outpatient-based Opioid Treatment (OBOT) Clinic. We evaluated a clinic-based cohort at the University of Alabama at Birmingham HIV clinic from November 2018 to May 2021. We compared HIV outcomes of OBOT patients, who are highly vulnerable, to the overall clinic. We stratified OBOT patients according to comorbid stimulant use disorder and compared clinic utilization and viral load suppression in the 6 months before and after the safer at home mandate (May 2020) in Alabama. Of 3857 PWH, 57 were referred to OBOT, 48 attended, 45 were initiated on buprenorphine, and 35 had a VL< 200 in the last 6 months. Relative to the overall HIV clinic, OBOT patients were significantly less likely to remain VL suppressed (90% vs 78%, p = 0.01). More patients were suppressed after OBOT linkage (81%) than prior (73%). For those referred before May 2020, there was no change in viral suppression before and after the safer at home order (75%). Although new OBOT referrals did not increase during the pandemic, the number of visits attended per month did increase from a median of 3-4 per patient. Unlike many PWH who faced access barriers, PWH receiving care at OBOT did not fall out of care but increased healthcare utilization and maintained viral suppression despite the public health emergency.",success
34715060,False,"Journal Article;Research Support, N.I.H., Extramural;Systematic Review",,,,,,,,True,"We sought to determine if controlled, prospective clinical data validate the long-standing belief that intravenous (IV) antibiotic therapy is required for the full duration of treatment for 3 invasive bacterial infections: osteomyelitis, bacteremia, and infective endocarditis. We performed a systematic review of published, prospective, controlled trials that compared IV-only to oral stepdown regimens in the treatment of these diseases. Using the PubMed database, we identified 7 relevant randomized controlled trials (RCTs) of osteomyelitis, 9 of bacteremia, 1 including both osteomyelitis and bacteremia, and 3 of endocarditis, as well as one quasi-experimental endocarditis study. Study results were synthesized via forest plots and funnel charts (for risk of study bias), using RevMan 5.4.1 and Meta-Essentials freeware, respectively. The 21 studies demonstrated either no difference in clinical efficacy, or superiority of oral versus IV-only antimicrobial therapy, including for mortality; in no study was IV-only treatment superior in efficacy. The frequency of catheter-related adverse events and duration of inpatient hospitalization were both greater in IV-only groups. Numerous prospective, controlled investigations demonstrate that oral antibiotics are at least as effective, safer, and lead to shorter hospitalizations than IV-only therapy; no contrary data were identified. Treatment guidelines should be modified to indicate that oral therapy is appropriate for reasonably selected patients with osteomyelitis, bacteremia, and endocarditis.",success
35139280,True,"Letter;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",,,,,,,,False,,success
15227610,False,Guideline;Journal Article;Practice Guideline,,,,,,,,False,,success
32782100,False,Journal Article;Review,,,,,,,,True,"This article reviews the changing epidemiology of infections associated with injection drug use, perceived barriers to care, features of successful programs for outpatient antimicrobial treatment, models of shared decision making at the time of discharge, and linkage to preventative care after antimicrobial completion. In the search for patient-centered care associated with a rising substance use epidemic, one must continue to strive for novel collaborative approaches to ensure that each person is treated in the best way possible to successfully complete antimicrobial therapy, and then linked to a path of lifelong health care.",success
27120700,False,Journal Article;Review,,,,,,,,True,"Outpatient parenteral antimicrobial therapy (OPAT) is a safe way to administer intravenous (IV) antimicrobial therapy to patients with the potential to decrease hospital length of stay (LOS). Often, homeless patients with complex infections, who could otherwise be treated as an outpatient, remain in the hospital for the duration of IV antibiotic treatment. Injection drug use (IDU) is a barrier to OPAT. To evaluate our experience with administering OPAT to homeless patients at a medical respite facility and determine if patients could complete a successful course of antibiotics. Using retrospective chart review, demographics, diagnosis, and comorbidities including mental illness, current IDU, and remote IDU (>3 months ago) were recorded. Surgical, microbiologic, and antimicrobial therapy including route (IV or oral), duration of therapy, and adverse events were abstracted. Homeless patients >18 years old who received OPAT at medical respite after discharge, no exclusions. Primary outcome was successful completion of OPAT at medical respite. Secondary outcome was successful antimicrobial course completion for a specific diagnosis. Forty-six (87%) patients successfully completed a defined course of antibiotic therapy. Thirty-four (64%) patients were successfully treated with OPAT at medical respite. Readmission rate was 30%. The average length of OPAT was 22 days. The cost savings to our institution (using $1500/day inpatient cost) was $25,000 per episode of OPAT. OPAT can be successful in a supervised medical respite setting for homeless patients with the help of a multidisciplinary team, and can decrease inpatient LOS resulting in cost savings. Journal of Hospital Medicine 2016;11:531-535. © 2016 Society of Hospital Medicine.",success
31342057,True,"Journal Article;Randomized Controlled Trial;Research Support, N.I.H., Extramural",NCT03048643,databank,NCT03048643,NCT03048643,NCT03048643,NCT03048643|databank,NCT03048643|databank,True,"In a pilot randomized trial in persons with opioid use disorder hospitalized with injection-related infections, an innovative care model combining outpatient parenteral antimicrobial therapy with buprenorphine treatment had similar clinical and drug use outcomes to usual care (inpatient intravenous antibiotic completion) and shortened hospital length of stay by 23.5 days. NCT03048643.",success
