ref_pmid,ref_is_clinical_trial_pt_type,ref_publication_types,ref_primary_nct_number,ref_primary_nct_source,ref_all_registry_ids,ref_all_nct_numbers,ref_all_structured_nct_numbers,ref_all_nct_source_pairs,ref_all_structured_nct_source_pairs,ref_has_abstract,ref_abstract,ref_fetch_status
23842053,False,Comparative Study;Journal Article;Review,,,,,,,,True,"This clinical policy from the American College of Emergency Physicians is the revision of a 2006 policy on the evaluation and management of adult patients with asymptomatic elevated blood pressure in the emergency department.1 A writing subcommittee reviewed the literature to derive evidence-based recommendations to help clinicians answer the following critical questions: (1) In emergency department patients with asymptomatic elevated blood pressure, does screening for target organ injury reduce rates of adverse outcomes? (2) In patients with asymptomatic markedly elevated blood pressure, does emergency department medical intervention reduce rates of adverse outcomes? A literature search was performed, the evidence was graded, and recommendations were given based on the strength of the available data in the medical literature.",success
18852389,False,"Comparative Study;Journal Article;Research Support, N.I.H., Extramural",,,,,,,,True,"This study assesses trends in hypertension prevalence, blood pressure distributions and mean levels, and hypertension awareness, treatment, and control among US adults, age >or=18 years, between the third National Health and Nutrition Examination Survey (1988-1994) and the 1999-2004 National Health and Nutrition Examination Survey, a period of approximately 10 years. The age-standardized prevalence rate increased from 24.4% to 28.9% (P<0.001), with the largest increases among non-Hispanic women. Depending on gender and race/ethnicity, from one fifth to four fifths of the increase could be accounted for by increasing body mass index. Among hypertensive persons, there were modest increases in awareness (P=0.04), from 68.5% to 71.8%. The rate for men increased from 61.6% to 69.3% (P=0.001), whereas the rate for women did not change significantly. Rates remained higher for women than for men, although the difference narrowed considerably. Improvements in treatment and control rates were larger: 53.1% to 61.4% and 26.1% to 35.1%, respectively (both P<0.001). The greatest increases occurred among non-Hispanic white men and non-Hispanic black persons, especially men. Mexican American persons showed improvement in treatment and control rates, but these rates remained the lowest among race/ethnic subgroups (47.4% and 24.3%, respectively). Among all of the race/ethnic groups, women continued to have somewhat better awareness, treatment, and control, except for control rates among non-Hispanic white persons, which became higher in men. Differences between non-Hispanic black and white persons in awareness, treatment, and control were small. These divergent trends may translate into disparate trends in cardiovascular disease morbidity and mortality.",success
15869118,False,"Journal Article;Research Support, Non-U.S. Gov't",,,,,,,,True,"Most research on access to health care focuses on individual-level determinants such as income and insurance coverage. The role of community-level factors in helping or hindering individuals in obtaining needed care, however, has not received much attention. We address this gap in the literature by examining how neighborhood socioeconomic disadvantage is associated with access to health care. We find that living in disadvantaged neighborhoods reduces the likelihood of having a usual source of care and of obtaining recommended preventive services, while it increases the likelihood of having unmet medical need. These associations are not explained by the supply of health care providers. Furthermore, though controlling for individual-level characteristics reduces the association between neighborhood disadvantage and access to health care, a significant association remains. This suggests that when individuals who are disadvantaged are concentrated into specific areas, disadvantage becomes an ""emergent characteristic "" of those areas that predicts the ability of residents to obtain health care.",success
20699458,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, P.H.S.",,,,,,,,True,"The potential effects of increasing numbers of uninsured and underinsured persons on US emergency departments (EDs) is a concern for the health care safety net. To describe the changes in ED visits that occurred from 1997 through 2007 in the adult and pediatric US populations by sociodemographic group, designation of safety-net ED, and trends in ambulatory care-sensitive conditions. Publicly available ED visit data from the National Hospital Ambulatory Medical Care Survey (NHAMCS) from 1997 through 2007 were stratified by age, sex, race, ethnicity, insurance status, safety-net hospital classification, triage category, and disposition. Codes from the International Classification of Diseases, Ninth Revision (ICD-9), were used to extract visits related to ambulatory care-sensitive conditions. Visit rates were calculated using annual US Census estimates. Total annual visits to US EDs and ED visit rates for population subgroups. Between 1997 and 2007, ED visit rates increased from 352.8 to 390.5 per 1000 persons (rate difference, 37.7; 95% confidence interval [CI], -51.1 to 126.5; P = .001 for trend); the increase in total annual ED visits was almost double of what would be expected from population growth. Adults with Medicaid accounted for most of the increase in ED visits; the visit rate increased from 693.9 to 947.2 visits per 1000 enrollees between 1999 and 2007 (rate difference, 253.3; 95% CI, 41.1 to 465.5; P = .001 for trend). Although ED visit rates for adults with ambulatory care-sensitive conditions remained stable, ED visit rates among adults with Medicaid increased from 66.4 in 1999 to 83.9 in 2007 (rate difference, 17.5; 95% CI, -5.8 to 40.8; P = .007 for trend). The number of facilities qualifying as safety-net EDs increased from 1770 in 2000 to 2489 in 2007. These findings indicate that ED visit rates have increased from 1997 to 2007 and that EDs are increasingly serving as the safety net for medically underserved patients, particularly adults with Medicaid.",success
31218526,False,"Journal Article;Research Support, Non-U.S. Gov't;Review",,,,,,,,True,"The purpose of this review is to describe the role of the pharmacist in innovative pathways of care for hypertension (HTN) management for emergency department (ED) patients, particularly in under-resourced communities. Due to intersecting socioeconomic and personal health risk factors, these patients bear a disproportionate share of cardiovascular disease, yet often have limited access to high-quality primary care. Recent meta-analyses demonstrate a clear advantage associated with pharmacist-physician collaborative models over traditional physician-only care in achieving blood pressure control. However, no prior study has evaluated use of pharmacist-led follow-up for ED patients with uncontrolled blood pressure (BP). Thus, we developed a pharmacist-driven transitional care clinic (TCC) that utilizes a collaborative practice agreement with ED physicians to improve HTN management for ED patients. We have successfully implemented the TCC in a high-volume urban ED and in a pilot study have shown clinically relevant BP reductions with our collaborative model. The use of pharmacist-led follow-up for HTN management is highly effective. Novel programs such as our TCC, which extend the reach of such a model to ED patients, are promising, and future studies should focus on implementation through larger, multicenter, randomized trials. However, to be most effective, policy advocacy is needed to expand pharmacist prescriptive authority and develop innovative financial models to incentivize this practice.",success
33484897,True,"Journal Article;Research Support, N.I.H., Extramural;Clinical Trial Protocol",NCT03749499,databank,NCT03749499,NCT03749499,NCT03749499,NCT03749499|databank,NCT03749499|databank,True,"Uncontrolled or undiagnosed hypertension (HTN) is estimated to be as high as 46% in emergency departments (EDs). Uncontrolled HTN contributes significantly to cardiovascular morbidity and disproportionately affects communities of color. EDs serve high risk populations with uncontrolled conditions that are often missed by other clinical settings and effective interventions for uncontrolled HTN in the ED are critically needed. The ED is well situated to decrease the disparities in HTN control by providing a streamlined intervention to high risk populations that may use the ED as their primary care. Targeting of UnControlled Hypertension in the Emergency Department (TOUCHED), is a two-arm single site randomized controlled trial of 770 adults aged 18-75 presenting to the ED with uncontrolled HTN comparing (1) usual care, versus (2) an Educational and Empowerment (E2) intervention that integrates a Post-Acute Care Hypertension Consultation (PACHT-c) with a mobile health BP self-monitoring kit. The primary outcome is differences in mean systolic blood pressure (SBP) at 6-months post enrollment. Secondary outcomes include differences in mean SBP and mean diastolic BP (DBP) at 3-months and mean DBP at 6-months. Additionally, improvement in cardiovascular risk score, medication adherence, primary care engagement, and HTN knowledge will also be assessed as part of this study. The TOUCHED trial will be instrumental in determining the effectiveness of a brief ED-based intervention that is portable to other urban EDs with high-risk populations. clinicaltrials.gov Identifier: NCT03749499.",success
30659702,True,"Journal Article;Randomized Controlled Trial;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",NCT02301455,databank,NCT02301455,NCT02301455,NCT02301455,NCT02301455|databank,NCT02301455|databank,True,"We aimed to assess the feasibility of a text messaging intervention by determining the proportion of emergency department (ED) patients who responded to prompted home blood pressure (BP) self-monitoring and had persistent hypertension. We also explored the effect of the intervention on systolic blood pressure (sBP) over time. We conducted a randomized, controlled trial of ED patients with expected discharge to home with elevated BP. Participants were identified by automated alerts from the electronic health record. Those who consented received a BP cuff to take home and enrolled in the 3-week screening phase. Text responders with persistent hypertension were randomized to control or weekly prompted BP self-monitoring and healthy behavior text messages. Among the 104 patients enrolled in the ED, 73 reported at least one home BP over the 3-week run-in (screening) period. A total of 55 of 73 reported a home BP of ≥140/90 and were randomized to SMS intervention (n = 28) or control (n = 27). The intervention group had significant sBP reduction over time with a mean drop of 9.1 mm Hg (95% confidence interval = 1.1 to 17.6). The identification of ED patients with persistent hypertension using home BP self-monitoring and text messaging was feasible. The intervention was associated with a decrease in sBP likely to be clinically meaningful. Future studies are needed to further refine this approach and determine its efficacy.",success
31115736,False,Journal Article;Review,,,,,,,,True,"To review community health worker (CHW) interventions tailored for hypertension management and to determine if the emergency department (ED) population would benefit from such interventions. When working with patients who have one or more chronic diseases, CHW interventions have been very successful in improving health outcomes and are cost-effective. CHWs use a variety of techniques to address social determinants that patients may face that effect how they manage their chronic disease(s). Current CHW interventions in the ED have targeted the ""super-user"" population. CHW-based interventions help address social determinants of patients in a variety of settings, especially in the ED where the physicians have limited resources and time. There is limited information about how CHWs can improve community health outcomes outside of the ED ""super-user"" population. Future research needs to determine if creating a data-driven CHW intervention for the ED would be effective.",success
26691646,True,"Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",NCT02069015,databank,NCT02069015,NCT02069015,NCT02069015,NCT02069015|databank,NCT02069015|databank,True,"Persistently elevated blood pressure (BP) is a leading risk factor for cardiovascular disease development, making effective hypertension management an issue of considerable public health importance. Hypertension is particularly prominent among African Americans, who have higher disease prevalence and consistently lower BP control than Whites and Hispanics. Emergency departments (ED) have limited resources for chronic disease management, especially for under-served patients dependent upon the ED for primary care, and are not equipped to conduct follow-up. Kiosk-based patient education has been found to be effective in primary care settings, but little research has been done on the effectiveness of interactive patient education modules as ED enhanced discharge for an under-served urban minority population. Achieving Blood Pressure Control Through Enhanced Discharge (AchieveBP) is a behavioral RCT patient education intervention for patients with a history of hypertension who have uncontrolled BP at ED discharge. The project will recruit up to 200 eligible participants at the ED, primarily African-American, who will be asked to return to a nearby clinical research center for seven, thirty and ninety day visits, with a 180 day follow-up. Consenting participants will be randomized to either an attention-control or kiosk-based interactive patient education intervention. To control for potential medication effects, all participants will be prescribed similar, evidenced-based anti-hypertensive regimens and have their prescription filled onsite at the ED and during visits to the clinic. The primary target endpoint will be success in achieving BP control assessed at 180 days follow-up post-ED discharge. The secondary aim will be to assess the relationship between patient activation and self-care management. The AchieveBP trial will determine whether using interactive patient education delivered through health information technology as ED enhanced discharge with subsequent education sessions at a clinic is an effective strategy for achieving short-term patient management of BP. The project is innovative in that it uses the ED as an initial point of service for kiosk-based health education designed to increase BP self-management. It is anticipated findings from this translational research could also be used as a resource for patient education and follow-up with hypertensive patients in primary care settings. ClinicalTrials.gov. NCT02069015. Registered February 19, 2014.",success
33216142,False,Journal Article,,,,,,,,True,"Optimal triage of patients with hypertensive urgency (HU) in the emergency department (ED) is not well established. 2017 ACC/AHA hypertension (HTN) guidelines recommend treatment initiation and follow-up within 1 week. Objectives of our pilot study were to evaluate feasibility and impact of directly connecting ED patients with HU to outpatient HTN management on blood pressure (BP) control and ED utilization. ED patients with HU and no primary care physician were scheduled by a referral coordinator for an initial appointment in a HTN clinic embedded within a primary care practice. BP control and ED utilization over the subsequent 90 days were tracked and compared with BP at time of the referral ED visit, and ED utilization in the 90 days preceding referral. Data are reported for the first 40 referred patients. Average time to first visit was 7.8 days. Mean age was 51 years (range 28-76), 75% were African-American, and mean pooled 10-year atherosclerotic cardiovascular disease (ASCVD) risk was 20.8%. Mean BP declined from 198/116 mm Hg at ED visit to 167/98 mm Hg at HTN clinic visit 1 to 136/83 by 6 weeks and was sustained at 90 days. Total ED visits for the group decreased from 61 in the 90 days prior to referral, to 18 in the 90 days after the first HTN clinic visit. In this pilot study, coordinated referral between the ED and primary care provides safe, timely care for this high ASCVD risk population and leads to sustained reductions in BP and ED utilization.",success
29637311,False,Journal Article;Review,,,,,,,,True,"Hypertension (HTN) is the most prevalent cardiovascular disease and poses a major population level risk to long-term health outcomes. Despite this critical importance, and the widespread availability of effective and affordable medications, blood pressure (BP) remains uncontrolled in up to 50% of the diagnosed patients. This problem is exacerbated in communities with limited access to primary care, who often utilize hospital emergency departments (EDs) as their primary healthcare resource. Despite the ubiquity of patients presenting to EDs with severely elevated BP, a unified, evidence-based approach is not yet widely implemented, and both under- and overtreatment are common. The purpose of this review is to describe an approach towards institutional policy regarding asymptomatic HTN, in which we will translate the accepted principles of appropriate outpatient BP management to ED and inpatient settings. Results from the recent SPRINT trial, and the subsequent publication of the American Heart Association updated guidelines for the treatment of HTN, significantly lower both the diagnostic threshold and the treatment goals for hypertensive patients. This change will drastically increase the proportion of patients presenting to EDs with newly diagnosed and uncontrolled HTN. Several recent studies emphasize the safety in outpatient management of patients with severely elevated BP in the absence of acute end-organ damage and, conversely, the long- and intermediate-term risk associated with these patients. System-based approaches, particularly those led by non-physicians, have shown the greatest promise in reducing population level uncontrolled HTN. Evidence-based approaches, such as those described in emergency medicine and cardiology society guidelines, can guide appropriate management of ED and inpatient BP elevations. Translating these patient oriented guidelines into institutional policy, and maintaining provider adherence, is a challenge across healthcare institutions. We present here several examples of successful policies developed and implemented by the authors. While brief inpatient and ED encounters cannot replace long-term outpatient care, they have the potential to serve as a crucial inlet to health care and an opportunity to optimize care.",success
37061798,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"The American Heart Association funded a Health Equity Research Network on the prevention of hypertension, the RESTORE Network, as part of its commitment to achieving health equity in all communities. This article provides an overview of the RESTORE Network. The RESTORE Network includes five independent, randomized trials testing approaches to implement non-pharmacological interventions that have been proven to lower blood pressure (BP). The trials are community-based, taking place in churches in rural Alabama, mobile health units in Michigan, barbershops in New York, community health centers in Maryland, and food deserts in Massachusetts. Each trial employs a hybrid effectiveness-implementation research design to test scalable and sustainable strategies that mitigate social determinants of health (SDOH) that contribute to hypertension in Black communities. The primary outcome in each trial is change in systolic BP. The RESTORE Network Coordinating Center has five cores: BP measurement, statistics, intervention, community engagement, and training that support the trials. Standardized protocols, data elements and analysis plans were adopted in each trial to facilitate cross-trial comparisons of the implementation strategies, and application of a standard costing instrument for health economic evaluations, scale up, and policy analysis. Herein, we discuss future RESTORE Network research plans and policy outreach activities designed to advance health equity by preventing hypertension. The RESTORE Network was designed to promote health equity in the US by testing effective and sustainable implementation strategies focused on addressing SDOH to prevent hypertension among Black adults.",success
35474502,False,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",,,,,,,,True,"In 2014, hypertension guidelines for older adults endorsed increased use of fixed-dose combinations, prioritized thiazide diuretics and calcium channel blockers (CCBs) for Black patients, and no longer recommend beta-blockers as first-line therapy. To evaluate older adults' antihypertensive use following guideline changes. Time series analysis. Twenty percent national sample of Medicare Part D beneficiaries aged 66 years and older with hypertension. Eighth Joint National Committee (JNC8) guidelines MAIN MEASURES: Quarterly trends in prevalent and initial antihypertensive use were examined before (2008 to 2013) and after (2014 to 2017) JNC8. Analyses were conducted among all beneficiaries with hypertension, beneficiaries without chronic conditions that might influence antihypertensive selection (hypertension-only cohort), and among Black patients, given race-based guideline recommendations. The number of beneficiaries with hypertension increased from 1,978,494 in 2008 to 2,809,680 in 2017, the proportions using antihypertensives increased from 80.3 to 81.2%, and the proportion using multiple classes and fixed-dose combinations declined (60.8 to 58.1% and 20.7 to 15.1%, respectively, all P<.01). Prior to JNC8, the use of angiotensin-converting enzyme inhibitors, angiotensin receptor blockers, and CCBs was increasing. Use of CCBs as initial therapy increased more rapidly following JNC8 (relative change in quarterly trend 0.15% [95% CI, 0.13-0.18%), especially among Black beneficiaries (relative change 0.44% [95% CI, 0.21-0.68%]). Contrary to guidelines, the use of thiazides and combinations as initial therapy consistently decreased in the hypertension-only cohort (13.8 to 8.3% and 25.1 to 15.7% respectively). By 2017, 65.9% of Black patients in the hypertension-only cohort were initiated on recommended first-line or combination therapy compared to 80.3% of non-Black patients. Many older adults, particularly Black patients, continue to be initiated on antihypertensive classes not recommended as first-line, indicating opportunities to improve the effectiveness and equity of hypertension care and potentially reduce antihypertensive regimen complexity.",success
