sex_eligibility,nct_sex_includes_women,nct_sex_women_only,ref_title_mentions_sex,ref_abstract_mentions_sex,nct_registry_mentions_sex,any_source_mentions_sex_differences,any_source_mentions_sex_subgroup,any_source_mentions_sex_stratification,any_source_mentions_sex_interaction,any_source_pregnancy_related,any_source_menopause_related,any_source_contraception_required,any_source_excludes_pregnant_women,any_source_excludes_childbearing_potential,any_source_reproductive_health,any_source_maternal_offspring,any_source_lactation_breast,any_source_fertility_related,any_source_hormonal_related,any_source_sex_hormone_related,any_source_menstrual_cycle,any_source_womens_conditions,any_source_gender_identity,sex_evidence_snippets,exclusion_evidence_snippets,guideline_pmid,ref_pmid,any_source_hormonal_considerations,nct_number,ref_primary_nct_number,ref_primary_nct_source,any_source_maternal_offspring_related,any_source_lactation_breast_related,any_source_reproductive_health_related,any_source_fertility_considerations
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,25541133.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,8875918.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,20688212.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,21737598.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,30522653.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,23569153.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,22858278.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,27516480.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,15680716.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,27025438.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,24603192.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,21095334.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,28476349.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26740032.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26846947.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,29329115.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,31577335.0,,,,,,,,
ALL,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26550689.0,,NCT00807040,NCT00807040,databank,,,,
ALL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,23136163.0,,NCT00413998,NCT00413998,databank,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,19619766.0,,,,,,,,
ALL,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,27040451.0,,NCT00806988,NCT00806988,databank,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,30773386.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,29016841.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,28007240.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26139247.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,20624767.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,19883875.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26846946.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,19559823.0,,,,,,,,
ALL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,26718672.0,,NCT00209274,NCT00209274,databank,,,,
ALL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,25011722.0,,NCT00209274,NCT00209274,databank,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,31320029.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,21471146.0,,,,,,,,
ALL,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,31476260.0,,NCT01920698,NCT01920698,databank,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,11581597.0,,,,,,,,
ALL,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,24184254.0,,NCT01931956,NCT01931956,databank,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,23747789.0,,,,,,,,
ALL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,23665364.0,,NCT00209274,NCT00209274,databank,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,23512096.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32068084,27390336.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,24246166.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,30700139.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,21262990.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,22534627.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,23481525.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,25145525.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,27832612.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,28461007.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,22392529.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,22253406.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,28122885.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,16855266.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,23500238.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,19720935.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,11015797.0,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,32217040.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,31248701.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,25553722.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,23747642.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,29222373.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,19564476.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,29146535.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,30423393.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,30894318.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,19805654.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,30527452.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,23369353.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,23182125.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,23639841.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,30153967.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,22070836.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,22070834.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,23652265.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,29483172.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,22153885.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,24685669.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33250265,29097296.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,11174879.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32297796.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32311448.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32330083.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32343504.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32109013.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32348641.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32352535.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32339221.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32197060.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,32275288.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,33250265,27143152.0,True,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,23838109.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33250265,6421218.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,30652895.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32212758.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,25418513.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,29614234.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,28778943.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,19030981.0,,,,,,,,
,,,,True,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32605388.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,16380565.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,25221612.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,10681897.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33170755,26240271.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,25324354.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,17584756.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,21680937.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,28366968.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32816033.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33170755,30223719.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32673512.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,29061565.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,25098323.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33170755,20733105.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,29794080.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32460555.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,27136505.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,28402827.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33170755,25847644.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32790653.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,30601726.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,30791452.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,15798126.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,29710340.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,22401510.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,30655654.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,31473218.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33170755,32853499.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32619007.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33170755,32008369.0,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,17305903.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,28411062.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,18952348.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,7827654.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,16950994.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23917078.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,33081527.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,33081524.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,33081525.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30178033.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,20956231.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,26473001.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31724451.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,33084392.0,,,,,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,30892927.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,22198423.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,26337958.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29637172.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,12881944.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27269195.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27456419.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,28406486.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31417143.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31899928.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23810750.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,26368913.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,11335738.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,21391876.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,9323618.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,21448208.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,11039135.0,,,,,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30481760.0,,,,,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,22895933.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29097178.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,16567393.0,,,,,True,,,
ALL,True,False,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,16782490.0,,NCT00298051,NCT00298051,databank,True,True,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29255190.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30021580.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,15510946.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,18596716.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,25468616.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,17307809.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30288843.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,26087318.0,,,,,True,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27929530.0,,,,,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,26471383.0,,,,,,,,
ALL,True,False,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31742630.0,,NCT03019367,NCT03019367,databank,True,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,17407463.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,11160596.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,16770951.0,,,,,True,,,
ALL,True,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,22089242.0,,NCT01245296,NCT01245296,databank,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,26226244.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,25689457.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30931665.0,,,,,True,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,1779870.0,,,,,True,True,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,17445128.0,,,,,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,28390325.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,28204778.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,20499075.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27863273.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31266035.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,9022526.0,,,,,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,33081528,26472855.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29246358.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,25844990.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23369256.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,25936414.0,,,,,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27885658.0,,,,,True,True,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,30410876.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29431872.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31909894.0,,,,,True,,,
ALL,True,False,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23979082.0,,NCT01604460,NCT01604460,databank,True,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,26874298.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23776115.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,27552521.0,,,,,True,True,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,22858889.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,28419406.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,21501429.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29580959.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,22925993.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,16989935.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,15036740.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,20483522.0,,,,,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,18492509.0,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,23090347.0,,,,,True,,,
ALL,True,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,29099872.0,,NCT02605733,NCT02605733,abstract,True,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,33081528,31394156.0,,,,,True,,,
